,IC,Rank_IC,Long,Short,LS,RollingIC-mean,RollingIC-std,IR
2005-12-30,0.17691165405800877,0.14196689386562805,0.07026646784702963,0.06185204463110445,0.008414423215925178,,,
2006-01-25,0.33481786574998057,0.3169615194931651,0.16163617009367715,0.0658717165605209,0.09576445353315624,,,
2006-02-28,0.23949155286655507,0.32728307254623046,0.06135809042678009,0.00917544908474616,0.05218264134203393,,,
2006-03-31,0.1076810252099553,0.13463646328096457,-0.005389853058881852,-0.012276868631762876,0.0068870155728810245,,,
2006-04-28,0.4947117070782565,0.3670654061354428,0.17262261785708002,0.011499431044236185,0.16112318681284385,,,
2006-05-31,-0.10165323474063936,-0.09407048647554976,0.16738344006107975,0.23788885016238082,-0.07050541010130107,,,
2006-06-30,0.1890182835275212,0.173193315266486,0.01187930028627962,-0.04521317316978155,0.05709247345606117,,,
2006-07-31,0.1609334415006722,0.12149464459591042,-0.043404496744928106,-0.0667432845830078,0.02333878783807969,,,
2006-08-31,-0.16435605963281,-0.13619960632791428,0.017304315732275928,0.05020342657431845,-0.03289911084204252,,,
2006-09-29,-0.20003138784025748,-0.16135512427647258,-0.005883609871630773,0.03027105723082078,-0.036154667102451556,0.12375248477772427,0.2218436327633565,0.5578365411538886
2006-10-31,0.1415850424216839,0.17838416265382556,0.023297220612100773,0.017352855827682825,0.005944364784417948,0.12021982361409181,0.22118335341807152,0.543530160639428
2006-11-30,0.2209200410355868,0.20775601210383818,0.15867143800812097,0.10327624679353586,0.05539519121458511,0.10883004114265242,0.21163113221832314,0.5142440056049081
2006-12-29,0.1450235618105377,0.17452478290710513,0.12261211050398094,0.11812392294786989,0.004488187556111051,0.09938324203705069,0.20721291928701674,0.4796189464393001
2007-01-31,-0.06090040982006979,-0.09475992957536332,0.21711216907456657,0.23687155195081344,-0.019759382876246873,0.08252509853404819,0.2132329897080294,0.38701843765847954
2007-02-28,-0.13666522874058556,-0.15529229208319656,0.09680666030675526,0.13424362813853813,-0.037436967831782866,0.019387404952163977,0.1658304645975008,0.11691099701867541
2007-03-30,-0.19650708972427625,-0.2058726985169049,0.06226080157276121,0.12304739895898853,-0.06078659738622732,0.00990201945380029,0.17592850754131584,0.056284337269642645
2007-04-30,-0.1283637082906836,-0.07572140491182,0.26941634757829497,0.387952521340903,-0.11853617376260805,-0.02183617972802019,0.1684963568453399,-0.12959437305854196
2007-05-31,-0.017222825870092377,0.02230610844200412,0.13994705983089195,0.0978506907521055,0.042096369078786444,-0.03965180646509665,0.15597784153909652,-0.25421435553817273
2007-06-29,0.22625450046597695,0.20681268837098266,-0.006149605654174691,-0.09581608679166144,0.08966648113748675,-0.000590750455217956,0.16959400402212074,-0.003483321586893499
2007-07-31,0.0007085572848860204,0.027573035719614454,0.19829850511402256,0.19498757171198375,0.003310933402038807,0.019483244057296394,0.15457993387294056,0.12603993008116407
2007-08-31,0.28755620095657214,0.33524636058230683,0.18789482647091502,0.09839619822113548,0.08949862824977954,0.034080359910785216,0.17316597906503386,0.1968074797070045
2007-09-28,0.2886608591686508,0.33003919372900337,0.14131696300658517,-0.02376265765898172,0.1650796206655669,0.04085444172409162,0.18236757419666913,0.22402251005451937
2007-10-31,0.2949572821658902,0.2039013112740671,-0.046654688822557557,-0.09968311336001272,0.05302842453745516,0.05584781375962687,0.1974252108623653,0.28288086164720416
2007-11-30,-0.13516966705997355,-0.14951806869386172,-0.14343137004702317,-0.13284211162260554,-0.01058925842441763,0.048420888035636496,0.20360538166021042,0.23781732899597097
2007-12-28,0.12946807168080732,0.07685536092626302,0.20088647083287497,0.18764383141892652,0.01324263941394846,0.0750342180777758,0.19388583266196,0.38700206738982307
2008-01-31,0.04081109183497466,0.11360448807854137,-0.09677750345150471,-0.09881372197672994,0.0020362185252252307,0.09876603623370088,0.17000980153453799,0.580943188817477
2008-02-29,-0.04134828641802763,-0.05607704829083017,0.037825329821842314,0.04369817905187278,-0.005872849230030466,0.10746757842096648,0.15896083646273446,0.6760632418171777
2008-03-31,0.03298549087592998,0.03289473684210526,-0.23016912148578408,-0.23467484880301678,0.0045057273172326995,0.11248841009556872,0.15533645372264315,0.7241597667500469
