,IC,Rank_IC,Long,Short,LS,LongWin,ShortWin,LSWin
2018-12-28,-0.2677017078798488,-0.33711654845394906,-0.07506684882697623,-0.013067143035185446,-0.06199970579179078,0.11627906976744186,0.32558139534883723,0.3953488372093023
2019-01-31,-0.13418112443437513,-0.030656200528943946,0.00987163933715368,0.022992923961171533,-0.013121284624017853,0.5681818181818182,0.6136363636363636,0.4545454545454546
2019-02-28,0.4006058107634191,0.4440369321251239,0.2687415320460029,0.12136998221379422,0.14737154983220865,1.0,0.9545454545454546,0.5227272727272727
2019-03-29,-0.0015659250480522997,0.0794139010943212,0.06585858498319405,0.04690560767776859,0.01895297730542546,0.7906976744186046,0.6744186046511628,0.5581395348837209
2019-04-30,-0.3619234502645014,-0.36422200788292314,-0.06687907403531182,0.017155956993102125,-0.08403503102841395,0.18604651162790697,0.5581395348837209,0.313953488372093
