,IC,Rank_IC,Long,Short,LS,RollingIC-mean,RollingIC-std,IR
2005-12-30,0.5786486792082756,0.5509006815968841,0.09145568976738945,0.012969698730175769,0.07848599103721368,,,
2006-01-25,0.6138733516426857,0.6408654636502737,0.18915587624702812,0.02685049816680153,0.1623053780802266,,,
2006-02-28,0.48703516825235027,0.6003698435277383,0.08327505460933918,-0.03375889155261965,0.11703394616195884,,,
2006-03-31,0.8432853806689952,0.7834855681402996,0.09961449010562289,-0.0672620456701094,0.1668765357757323,,,
2006-04-28,0.7249611154309219,0.7011383368705383,0.22061953744382196,-0.009555888294934027,0.230175425738756,,,
2006-05-31,0.55951790657409,0.6252102328051695,0.35797004865169535,0.09097018447746907,0.2669998641742263,,,
2006-06-30,0.6246039712493531,0.48163956639566397,0.08590823712157049,-0.04402349160715153,0.12993172872872202,,,
2006-07-31,0.8390567230163792,0.8801850048685492,0.028126721215557697,-0.14224683180927059,0.1703735530248283,,,
2006-08-31,0.7359118392658736,0.7680615294889553,0.08449622687432642,-0.03942298561436272,0.12391921248868915,,,
2006-09-29,0.7375452599598663,0.7239359891045284,0.09971847575743857,-0.04339484171515816,0.14311331747259673,0.6744439395268791,0.11998909959292238,5.620876744762751
2006-10-31,0.5908504511863415,0.6328600238712598,0.09897776010878029,-0.03478235400550803,0.13376011411428831,0.6756641167246856,0.11896437714224106,5.679549903554914
2006-11-30,0.7126528496223854,0.6959388437649308,0.21516555594721445,0.03124634885217362,0.18391920709504084,0.6855420665226556,0.11735370848158079,5.841673649625266
2006-12-29,0.6912532296408481,0.6958909014950315,0.20492011045027778,0.003063763142632026,0.20185634730764576,0.7059638726615054,0.09451875952126952,7.4690344672016415
2007-01-31,0.3683140123566363,0.40531467279400796,0.289643255475231,0.16258383460394096,0.12705942087129005,0.6584667358302696,0.13038175342847438,5.050298209031951
2007-02-28,0.30991307844384886,0.3902300737071409,0.15905208172166324,0.039089031501015004,0.11996305022064824,0.6169619321315623,0.16760942591567649,3.6809500943100475
2007-03-30,0.6494494633158392,0.6510101160812868,0.17443074245475068,0.014307935734855372,0.16012280671989532,0.6259550878057372,0.16659436165677202,3.757360582799125
2007-04-30,0.44960096009994915,0.5285428665214407,0.5528747066235027,0.24398039749489647,0.3088943091286062,0.6084547866907968,0.1756952789709852,3.4631254195013326
2007-05-31,0.51031634001742,0.4404076273462445,0.2750344879040933,0.06112910902594091,0.2139053788781524,0.5755807483909008,0.15757409446252255,3.652762532789278
2007-06-29,0.681883486237161,0.7341917579302318,0.03896378116150617,-0.2285433221316303,0.2675071032931365,0.5701779130880296,0.15230403229888864,3.7436823206957874
2007-07-31,0.5194561026198643,0.5596072931276297,0.2652116747133405,0.11128800591381391,0.1539236687995266,0.5483689973540293,0.14085976063440303,3.8930138379072177
2007-08-31,0.6479400629291314,0.6892637178051512,0.3012697368006632,0.038425210812559556,0.26284452598810365,0.5540779585283084,0.14389697328953102,3.850518505441139
2007-09-28,0.8072360184419248,0.8819708846584546,0.32165165384785643,-0.07232154736054705,0.3939732012084035,0.5635362754102624,0.1579048447389634,3.568834612654595
2007-10-31,0.6645914930482294,0.6856554564172959,0.013837631525813333,-0.16394036562513872,0.17777799715095205,0.5608701017510005,0.15571873209320253,3.601815235788731
2007-11-30,0.3762926667605547,0.3723851869535376,-0.09983601440075154,-0.20654343304256187,0.10670741864181033,0.5616679671913923,0.15463919575530338,3.6321190397301315
2007-12-28,0.4715389126445282,0.4452717018292501,0.2673896475533659,0.16216053614280498,0.10522911141056093,0.5778305506114603,0.13222453933103528,4.370070438776971
2008-01-31,0.6847332207042813,0.7379964787681657,-0.003704616027094896,-0.15374131076427128,0.15003669473717637,0.5813589263503044,0.13479382489738947,4.312949252629773
2008-02-29,0.5860214174970082,0.6534319045035268,0.12887362555978904,-0.025476607796596953,0.15435023335638598,0.5950009720900102,0.12663372383366742,4.6985980833315795
2008-03-31,0.5355405400199902,0.5704557786218123,-0.15986899014618972,-0.2802440579659405,0.12037506781975077,0.5975233920902673,0.1250001467349985,4.780181525362706
