,IC,Rank_IC,Long,Short,LS,LongWin,ShortWin,LSWin
2018-12-28,-0.03681649380045334,-0.01999748982921655,-0.038062774278379424,-0.045280682499664986,0.007217908221285561,0.3023255813953488,0.09302325581395349,0.6046511627906976
2019-01-31,-0.01999481929920824,-0.028576360997195564,0.024407203679217736,0.022505304885586167,0.0019018987936315693,0.6136363636363636,0.5681818181818182,0.5113636363636364
2019-02-28,-0.10893167168559074,-0.12544685428674773,0.17041428149506976,0.21779877505124848,-0.047384493556178714,1.0,1.0,0.5
2019-03-29,0.06799782347959302,0.07643458483668536,0.07221092646288839,0.0617905808878335,0.01042034557505489,0.7674418604651163,0.6511627906976745,0.5581395348837209
2019-04-30,0.086590757978919,0.0608723609473797,-0.010016100560711042,-0.027395281820884538,0.017379181260173494,0.4186046511627907,0.3488372093023256,0.5348837209302326
