,IC,Rank_IC,Long,Short,LS,LongWin,ShortWin,LSWin
2018-12-28,-0.14204678802237314,-0.11270850488718007,-0.06631320622752714,-0.04634944882693671,-0.019963757400590428,0.16279069767441862,0.09302325581395349,0.5348837209302325
2019-01-31,0.03889634488421578,-0.006415676658352006,0.02098052318009015,0.0090127312087455,0.011967791971344649,0.5681818181818182,0.5909090909090909,0.48863636363636365
2019-02-28,-0.2313398913754348,-0.27475138225360185,0.14388219756389853,0.2306218091857208,-0.08673961162182228,1.0,1.0,0.5
2019-03-29,0.09156465622367187,0.13264744757617977,0.08089351502600813,0.06616557142579674,0.014727943600211388,0.813953488372093,0.6511627906976745,0.5813953488372093
2019-04-30,0.006540065095056264,-0.07697876850164923,-0.024028369411449296,-0.015575735142731181,-0.008452634268718114,0.3488372093023256,0.5116279069767442,0.4069767441860465
