,IC,Rank_IC,Long,Short,LS,RollingIC-mean,RollingIC-std,IR
2005-12-30,-0.2973016822742006,-0.27156767283349564,0.03472260497624906,0.07537619145029137,-0.04065358647404231,,,
2006-01-25,0.27666170769891474,0.2701475739450423,0.14478349319353323,0.058048099571923126,0.0867353936216101,,,
2006-02-28,-0.13868731598071288,-0.1337126600284495,0.011477227029075564,0.03847385202022494,-0.026996624991149378,,,
2006-03-31,0.27067165729765247,0.17577639751552795,0.038542350525892374,-0.02249587085947686,0.06103822138536923,,,
2006-04-28,0.08525049826367388,0.05955366904624092,0.09281702332768174,0.0761127453483304,0.01670427797935134,,,
2006-05-31,0.10552559244653321,0.07861758494669888,0.24755043455827402,0.17752157233150634,0.07002886222676769,,,
2006-06-30,-0.10642430842870707,-0.06513098464317976,-0.01668912714985435,0.022926835179216773,-0.03961596232907112,,,
2006-07-31,0.19567402598658568,0.10206913339824732,-0.04106552651261036,-0.0818926086337427,0.04082708212113234,,,
2006-08-31,0.13933465580934282,0.15451629365021508,0.04037099801130414,0.0007994379359891273,0.03957156007531502,,,
2006-09-29,0.011027756067100606,-0.10027238678924072,0.05037201669229969,0.04690968154583086,0.003462335146468827,0.054173258688618275,0.18727086817341151,0.2892775540424911
2006-10-31,0.00033276472716922554,0.03214388607647035,0.0308539265422493,0.02173349781930432,0.009120428722944982,0.08393670338875527,0.14381274122924348,0.5836527603277979
2006-11-30,0.07215015892921675,0.06919891702500398,0.13369959276975463,0.09620165645132275,0.037497936318431874,0.06348554851178546,0.12690873310495912,0.5002457038104707
2006-12-29,-0.03573645800039973,-0.09859449136104563,0.09487971973324857,0.10060517323140963,-0.005725453498161059,0.07378063430981678,0.11198397225003302,0.6588499481433159
2007-01-31,0.33064869279406,0.3689833189102086,0.2746265181720455,0.17045787076210187,0.10416864740994361,0.07977833785945754,0.12459672299312954,0.640292424575698
2007-02-28,-0.16227540365164858,-0.14181910417474858,0.09161662197965971,0.11487856827456289,-0.023261946294903177,0.055025747667925284,0.14611724837486445,0.3765862571320566
2007-03-30,-0.020150826544246617,0.0212616752708066,0.09066078724650822,0.1062402564039126,-0.01557946915740438,0.0424581057688473,0.14669472429063793,0.2894317159267941
2007-04-30,-0.15686791635192684,-0.1277192563635821,0.2915820945118861,0.37999317383642045,-0.08841107932453435,0.03741374497652533,0.15311016850313464,0.24435832931474671
2007-05-31,0.07722911679669735,0.018635671868938556,0.1315320850021543,0.127637132939603,0.0038949520625513046,0.0255692540575365,0.14380563307156402,0.17780425920319903
2007-06-29,0.12710643368859725,0.08479305302736415,-0.11029732599606967,-0.11714976676488395,0.0068524407688142774,0.024346431845461945,0.1427790912945499,0.17051818739507052
2007-07-31,-0.012537614036339476,0.03751007131986512,0.1949005064959546,0.19196519249658883,0.0029353139993657795,0.021989894835117936,0.14321713633011446,0.1535423441537847
2007-08-31,0.04454525112248117,0.05986842105263158,0.14175266457936234,0.10845694136262318,0.033295723216739154,0.02641114347464913,0.14315670189023208,0.1844911424049175
2007-09-28,-0.01981933092953237,0.01706326987681971,0.03127339758871741,0.04078839348930983,-0.009514995900592418,0.017214194488774218,0.1428456557061944,0.12050905156108109
2007-10-31,0.04480555607034621,0.05943719972546328,-0.07685164048445343,-0.08457796043291624,0.007726319948462804,0.02526839589584881,0.14179513477746383,0.17820354651452283
2007-11-30,0.0010733980765860508,0.05398227447703739,-0.11647139085401463,-0.1299518093680862,0.013480418514071571,-0.007689133575898582,0.09274758272744348,-0.082903870373577
2007-12-28,0.04327295321678269,0.12758497209871386,0.19587391970724718,0.17584519251885072,0.02002872718839646,0.012865702110944543,0.07593435294110346,0.16943190548977874
2008-01-31,0.01448517171859289,-0.013174778430962967,-0.08430900063633881,-0.08444869941188934,0.00013969877555053412,0.016329301937228497,0.07504576373347228,0.21759125532018833
2008-02-29,-0.10748722262018288,-0.016304937601736298,0.024802282390588303,0.06359262856818777,-0.038790346177599466,0.021267371310402895,0.06304866720601474,0.3373167467745301
2008-03-31,0.006602288950456771,-0.050122083559414,-0.23266243437821357,-0.21958934988988846,-0.013073084488325115,0.014204688525778835,0.05996363965834457,0.23688836446074707
