,BM,MV,EVEBITDA,ROEAVG,SCOSTRT,SGPMARGIN,QUICKRT,ROIC,TATURNRT,MACD1226,EMA26,MA12,RSI24
2005-12-30,-0.0031370257047934075,0.0006210795823631907,0.0024710758394541022,0.00032662255807744053,0.0006723473059850648,-0.0006723473059850648,0.003275558664163531,0.0022568959558382324,0.004063332225733311,4.9835382689034785e-05,0.00223785580925019,0.0018988932670659956,0.0009220959053832453
2006-01-04,-0.0027300999821859226,-0.004539010268000873,0.004973879858028522,-0.0036721025849772177,0.001862307304775438,-0.001862307304775438,0.0035601380215067955,-0.00919482626807191,-0.001883781968773814,-3.446161213275199e-05,-0.001988839941539467,-0.0013531490859575706,-0.005217497181043819
2006-01-05,-0.002862053145738553,0.0010580848336239589,-0.006557451697215501,0.006756198978184221,-0.0034839893914456136,0.0034839893914456136,-0.0012503329539519277,0.004330867211302129,-0.005978414800033756,0.00522525554600629,0.004164019981613337,0.0044476429594176685,-0.0053023516491203185
2006-01-06,-0.005915749780285223,0.007834270213084304,0.0002664334372208324,0.004545711173227303,-0.00046984392572325256,0.00046984392572325256,-0.003966432622130598,0.004312767022050641,-0.00103366918287175,-0.00011020016736507793,-0.0021570589692408073,-0.0032423202984740197,-0.0023564873436283506
2006-01-09,0.00046597714849318066,-0.003928268390567619,0.001134628956442279,-0.004402499663475508,-0.002262330504598166,0.002262330504598166,0.004618033658308228,-0.0037809468369000704,0.00081195122479274,-0.001972456489833428,-0.0011669054685506204,-0.0012311727993306633,-0.0005145728467238252
2006-01-10,0.007346180322386097,-0.007297197698494396,0.0005627996716651915,-0.0016290491064798413,0.005112110288031504,-0.005112110288031504,0.002080347336594685,-0.0018906944660916952,0.005071236039410246,0.00033298788447402546,-0.0004959660396275968,-0.0008186999793377054,-0.0027140485318637806
2006-01-11,0.009557038309619811,0.00651172775833,-0.0035792695306531464,-0.0016764975576790708,0.008637636250047835,-0.008637636250047835,-0.004284886663301528,-0.0027428617713079737,0.009746221115042225,-0.0070575589786089025,-0.004040274167964174,-0.0033588320106102605,-0.0013346302546058536
2006-01-12,-0.00640007187713759,-0.01755246028513266,0.013910090718063813,-0.009286195153173684,-0.0027531049657584933,0.0027531049657584933,0.007297692643339439,-0.008566771421460485,-0.006668778358544252,-0.012596582042553683,0.007906212183225039,0.007712923570774896,-0.011347699111664356
2006-01-13,0.004743657367570082,-0.0032277419104430466,-0.0036566276140318986,-0.005861119127874363,-0.004385536160768439,0.004385536160768439,0.004821612105538558,-0.0038979386339410287,0.005898439461863332,-0.0024221395505899237,-0.00383964641500506,-0.0032694962854358718,0.002610115230126297
2006-01-16,0.005433129841976459,-0.0011458737954670832,-0.0017686111261713475,-0.0006376588349976536,0.008638560220463751,-0.008638560220463751,0.003315157715624715,0.0004899001920789028,0.008544583592469485,0.004018902944422132,0.0024074892559854226,0.002547930610377825,-0.004222626697241522
2006-01-17,-0.00019815624907016305,0.006016216700994921,-0.00032250502581710524,0.0025203090493716414,-0.0005151518371951055,0.0005151518371951055,-0.002456956801196362,0.003217822183136183,-0.0010673647952664823,0.006981674131085932,-0.005821448310548444,-0.006280947203424344,0.004378662328816848
2006-01-18,-0.00465176837588319,0.005813673065439468,-0.0012289931126447176,0.001428022015535907,0.003498280896094809,-0.003498280896094809,0.006537029428940966,0.0001431325043687419,0.001669744663832514,0.0038688686178969915,-0.001222082353683089,-0.0009880252327738974,0.004940195009396266
2006-01-19,0.010419670512644124,-0.00809767042193265,-0.006534235000605557,-0.0022664906601143385,0.009664123324503015,-0.009664123324503015,-0.001891109052207492,0.007080899196227236,0.008440070939731772,-0.0004896761248338252,-0.0009724204569803614,-0.0022259086264277955,-0.0015319194420403033
2006-01-20,-0.008427604149318323,-0.006935477579342906,-0.005613836667712299,0.006221244346595904,-6.074386482928049e-05,6.074386482928049e-05,-0.0013467338530826472,0.0020231861963723187,0.0012793446760615518,-0.0026987897893664013,0.0021186448043887395,0.0017646495365642263,-0.008278820312432154
2006-01-23,0.011320802795267334,-0.013055153728667848,-0.0013942274540054596,0.003830388409793409,0.00745789750484807,-0.00745789750484807,0.004037549552127956,0.0008269663631274792,0.010656201564877331,-0.001860720763004137,0.0006802890025585954,-0.00014402410591814706,-0.006784168471486865
2006-01-24,-0.00673816975646419,-0.009139527580062107,0.008975493809633068,0.005522961543009266,0.0024814202381785444,-0.0024814202381785444,0.004428162768071862,0.006989305156809426,0.010640197663517198,0.004362905187491891,-0.005969028686170292,-0.007780993419734433,0.012060106277241436
2006-01-25,-0.022967755395616008,0.015837834422711094,0.01429680846134614,0.01992481380127118,-0.02221203366886671,0.02221203366886671,-0.005115969974049865,0.015142707792568065,-0.00422655283820629,0.02459301068046648,0.00655399263451375,0.008019928284899067,0.020454795244285662
2006-02-06,-0.0027703346288314376,-0.005445720427119986,-0.010210475234586736,0.008918557336773554,-0.006868547175564777,0.006868547175564777,-0.0015375253286071568,0.010925753377194529,-0.003108888859257076,-0.001570730034546143,-0.004998505748743744,-0.004998505748743744,-0.0009939282380979318
2006-02-07,0.005509310016116293,-0.01780831378473538,0.0009177099522016081,-0.009507962361505222,0.008944502696378916,-0.008944502696378916,0.012703577666260412,-0.005379146866185007,-0.004894461869460131,-0.014154700167613153,-0.01125739772335143,-0.01125739772335143,-0.006485659723730434
2006-02-08,0.007074135091225365,0.0020086339209330964,-0.003043730376701975,-0.0017130099141203017,-0.005622693004088458,0.005622693004088458,-0.0012638362169116353,0.0002150481681603266,-0.004916324041154888,-0.017050018261645875,-0.008946726570950699,-0.008946726570950699,-0.011582130616386025
2006-02-09,0.0025787387637545758,-0.0021391249641703677,-0.0112615472458131,0.003575895010947112,0.0008917709466003416,-0.0008917709466003416,-0.002801910870716788,0.001140933850886542,0.0005549551784580463,-0.006768935634976792,5.787641538194943e-05,5.787641538194943e-05,-0.007833781980299095
2006-02-10,0.0020751160009274787,-0.006133871919460847,-0.0018743336753345267,-0.0002979955394999921,-0.003361658312880168,0.003361658312880168,0.0008998708014366502,0.0016966104592273518,0.0009379398989614596,0.001567276267289152,-0.007128215821615189,-0.007128215821615189,-1.827408375176115e-05
2006-02-13,0.010544010210040254,-0.0006391077922155537,-0.003919390253985803,0.007437020779956485,-0.0026287112421942206,0.0026287112421942206,-0.004155463771497381,0.004182842254297247,-0.001207923010320633,-0.004999972702455618,-0.010624640583685206,-0.010624640583685206,-0.0031475095390292532
2006-02-14,-0.004188286508112742,0.0015276562108739178,0.009164660110669711,-0.008298181852876603,-0.0004987146584949564,0.0004987146584949564,0.0028222794638016807,-0.005430779624178959,-0.0012868272637111522,0.0028747861477969763,-0.0007980904990088026,-0.0007980904990088026,0.006467976230551503
2006-02-15,0.001397452713559164,-0.0012897043228868362,-0.0004550147103930071,-0.004591229274032328,0.003359893820899868,-0.003359893820899868,-0.006182877919428628,-0.001096226996575775,0.0050245470700734166,0.001853251507571726,0.0015520541695432412,0.0015520541695432412,0.004224665529144716
2006-02-16,0.0015798441253142559,0.006396803169283143,7.290152793348187e-05,-0.006288320883872361,0.009176552456176153,-0.009176552456176153,-0.0007516990944641186,0.0003725978705212754,0.0050396507836244185,0.011553532106820603,0.0021525924277982778,0.0021525924277982778,0.005442763428717426
2006-02-17,-0.001416127719090379,0.008160548491585068,-0.007104638913418847,0.014181384046865038,-0.011400665190268904,0.011400665190268904,-0.008786584395018674,0.00864260180119714,-0.009265128907030152,-0.0027661411077811457,-0.0001282284699864241,-0.0001282284699864241,-0.0027353694868464907
2006-02-20,3.053519381268573e-05,0.006202511997140583,-0.005452256357542363,0.010124478810133978,-0.008916649755318643,0.008916649755318643,0.004712747383060284,0.012512851583628453,0.00591431971248137,0.009418493632986453,0.00906072271750983,0.00906072271750983,0.008748303499279193
2006-02-21,0.0048201117778494396,-0.0024278019782890854,0.0017648059753576015,-0.0059167474432962955,0.010412869173938168,-0.010412869173938168,0.005129441582940078,-0.0033716762270095783,0.006271592819731945,0.004575701668133741,-6.377819758453945e-06,-6.377819758453945e-06,0.0025044023861777627
2006-02-22,0.003699463528547278,7.780952468534625e-05,-0.005152605785701739,0.005362931133999121,0.0034300582624322397,-0.0034300582624322397,-0.0038622970706471372,0.007101920853954235,0.002869971095248242,0.0031575127464576907,-0.003315490153664158,-0.003315490153664158,0.005030096391810655
2006-02-23,0.011459565556615127,0.0026208217818830966,-0.00835097110514544,-0.005252540660747653,0.007840031564803852,-0.007840031564803852,0.006730308318193686,0.00015892575819920391,0.0007761427214208088,-0.0034402259226117473,0.0023256587039457,0.0023256587039457,-0.005837240615934693
2006-02-24,-0.011120822266159966,-0.005479428357117098,-0.003620525379771462,0.007529332044506041,-0.013266592685678178,0.013266592685678178,-0.003099492366339685,0.009025966297962226,-0.003684305142155661,-0.0003229029350341108,0.0008385982302815311,0.0008385982302815311,0.005168224471770207
2006-02-27,-0.0071049155559543935,0.0014776788630207292,-0.0018212946848087004,0.004273271792679053,-0.005883170072188221,0.005883170072188221,-0.003613822608196968,0.0008251704538191117,-0.00013494276226176834,-0.002593484205050425,0.0015827523190014084,0.0015827523190014084,-0.0007090459203385399
2006-02-28,-0.017023875479905276,0.004189453210084228,0.011044641259795237,0.008364434953029833,0.0022281717031471665,-0.0022281717031471665,0.008552002118068083,0.0069701826490024855,0.0038753718483958742,0.00785239872587065,0.003370300774678788,0.003370300774678788,0.00593640269613091
2006-03-01,-0.00012644953560543397,-0.007973099349944484,-0.00019197958450192613,-0.004700197740073455,0.0017483053686410642,-0.0017483053686410642,-0.005781839917168134,-0.00539997583141552,-0.0012657725881312807,-0.008767871919363143,0.0021366362544826822,0.002134846406197913,-0.008071573889756302
2006-03-02,-0.0031127301078989027,0.002411353671255237,-0.004371169707270611,0.004784662816188712,0.00635475055158622,-0.00635475055158622,0.004537420285833186,0.006251185484235521,0.01132563356111694,0.0015983515923574318,0.004744710147146138,0.005663950883200111,0.005302639954252498
2006-03-03,0.0008279141684105068,0.0012908396194200363,-0.008212627952166637,-0.0016566510436146027,0.010413063734599059,-0.010413063734599059,-0.0027824580122659103,0.004319532190012237,0.002710116562673783,0.00018053499570846315,-0.003724805599758756,-0.004138236450475754,0.00886460357096444
2006-03-06,0.012532806260390206,0.0014091949546689402,0.0009927649859620457,0.002194011369722758,0.005851967912147022,-0.005851967912147022,-0.0029872517901642468,0.00022087981615441076,0.0028004639536520844,0.0012896818514843934,-0.006333913688767978,-0.006066490248270834,0.0015975108749758733
2006-03-07,-0.007594787973723857,0.004898402249062142,0.006195025380420594,0.0026317794236056964,0.0004189628648405899,-0.0004189628648405899,-0.006839562732197088,-0.0003175773560916348,-0.00258191981141008,-0.008944399975765616,-0.004105726581265252,-0.0036338082679166286,-0.009886235018521424
2006-03-08,-0.004470159752524566,-0.0032594203896276347,0.008563214699160063,-0.0011399336759955175,-0.004766218300245757,0.004766218300245757,0.0027638363439967005,-0.002172540588159161,-0.0031650817445925466,-0.005568049358496616,0.0010889299950010102,-0.0004402066768576622,-0.005786744520415928
2006-03-09,0.008072277482962109,0.0031002494518960894,-0.00837477218317962,0.0017051174079514703,-0.0011818751689211399,0.0011818751689211399,-0.001383039168085293,0.0025968241749564636,-0.0013702096513565389,-0.0007257259072887797,-0.004982310566032364,-0.004705110675553949,-0.0031141492640527884
2006-03-10,-0.002108866881995503,0.003469004598078353,0.002932343766445189,0.004950606837211299,0.0032689523920975696,-0.0032689523920975696,-0.0009470786000643034,0.005234019605858823,0.007402642645754101,0.004146373036690057,-5.941687983493371e-05,-9.48274601597892e-05,0.005620088731269157
2006-03-13,-0.0017415993895502288,0.005194779166541613,-0.006431845596479569,0.003210607258596984,-0.001954468556527045,0.001954468556527045,-0.003012603252723388,0.005299190172111657,0.0024904398245664625,0.010467061144638957,0.0024912893073242588,0.00437074161318677,0.007572904318226972
2006-03-14,-0.0025375534879930363,0.004678368740041063,0.002888721836496245,-0.0017922079924527266,7.862255618397754e-05,-7.862255618397754e-05,0.0008034339931429265,-0.0007041887846826371,-0.0013115759270594155,6.540541520112342e-05,-0.00046569157187427,0.0017888406763030586,0.00027336668111845925
2006-03-15,-0.004396055003996296,0.0007860242021614349,-0.0004789126495182792,0.004762857569210459,0.0005688698510113929,-0.0005688698510113929,0.0002939590454162852,0.003989603506107279,0.006097799837962737,0.00022367824417280496,0.004670125116218336,0.004993669567481436,0.0022603004712673635
2006-03-16,-0.0015735827112381073,-0.0006838847219642406,-0.0006770616918341854,0.0046212073954020275,-0.002720481087625558,0.002720481087625558,-0.0034483876897602747,0.0031410953473114773,0.0011826921593283658,0.001439233453806266,0.0017058173329947816,0.0014827219783185878,0.0033377240620584914
2006-03-17,0.006646550824049514,-0.00015863107507873252,-0.0024124069174158848,0.0005952493531159253,0.0017388526901884636,-0.0017388526901884636,0.0006048044192004257,0.002421162760157334,0.005804450436149804,-0.00479669200954033,-0.0015827410040220955,-0.002071376359179692,-0.003060240823536368
2006-03-20,-0.0019486120766591414,0.002636045125520318,0.000800864738185322,0.00011126185945997333,-0.00800226063950223,0.00800226063950223,-0.005353131414586619,-0.002430491037752655,-0.002682831882073163,0.006153443368229872,0.00301656961150446,0.0024083968082619592,0.003272336002380173
2006-03-21,-0.0074166749879590954,-0.004146193768394274,0.0026591149477681627,0.0006552013173003238,0.0011779927180618367,-0.0011779927180618367,0.00527008505526338,-0.0006517590951586015,0.004353486995840435,0.0010956776285883972,0.0071556413409821235,0.0059832018193653564,0.0029372095487608706
2006-03-22,0.0028919774327490055,-0.008127034905528909,0.0013147749295989945,0.001029351110104204,8.666867558530453e-05,-8.666867558530453e-05,0.004685425043699228,-0.0002185113181962274,-0.0030060206093660653,0.0021610989767525046,-0.0036009145320280607,-0.003227006815938213,0.002065609730345831
2006-03-23,-0.0028831436318526686,-0.0063845948895568366,0.0010839556748136834,0.005993735725793597,0.002080829722330141,-0.002080829722330141,0.004853518420429263,0.003801245236558311,0.002102354716778395,-0.007621543140574302,-0.0010604989980404272,-0.002426513400361386,-0.0009146178424067771
2006-03-24,-0.004840435548409567,0.012722205861848608,0.0013440084760358677,0.009900135920792728,-0.006875066787272519,0.006875066787272519,-0.002613981107016692,0.007242401691860783,-0.0039018247543230068,0.0032788290255494606,0.006273829468744009,0.006510074263179948,0.0018544680479003015
2006-03-27,-0.0041949225788765155,-0.0030515865876880417,0.0014362389248066378,0.008633650325479572,-0.007118112054061374,0.007118112054061374,-0.0038812427605586022,0.006304548404161614,-0.007653225848710542,0.006796045073218602,0.006363380441105331,0.007889471708352943,0.0032294434146501244
2006-03-28,0.0008078964251154825,-0.005713387008118985,0.011957586435768556,-0.0028507960974747046,-0.010123972271673247,0.010123972271673247,-0.0031737203812206103,-0.003855571699222007,-0.004238091582218131,0.0006933035117439599,-0.0018508009664111066,-0.0016552014285869448,-0.0053417579309833416
2006-03-29,-0.005374403730882955,0.007258076328544534,0.008306610863863459,0.003162625631272624,0.00310865786187247,-0.00310865786187247,-0.0017478864659466829,0.003244090705254118,-0.0020417826999194425,0.010458538273168087,0.0005437229393750985,0.007044555467634063,0.009901134482186637
2006-03-30,-0.004791679728648303,0.004184347740991018,0.002209828365610827,0.00589720715499723,-0.008965125809388432,0.008965125809388432,-0.005785252206761437,0.004569608305179877,0.003461555135331796,0.00408841607919316,-0.00313575145764697,-0.0019957300324773795,-0.000572105723204876
2006-03-31,-0.003014636139072333,0.0010761198321246079,0.0010376486225036376,0.00953593182710943,-0.004772467164801232,0.004772467164801232,-0.0029810125700202783,0.007791973668790928,0.006000499314416709,0.002084361153918546,-0.00014809272448564146,-0.0012371320524404029,-0.002155422193447067
2006-04-03,-0.005816829890295607,0.0011405085509411505,0.007665568728604974,0.00889934161979958,-0.010015098108079781,0.010015098108079781,-0.0035051308909156524,0.008786957314557645,-0.0013071285873924622,0.017132877285870304,0.002115421063085529,0.0033241743848065677,0.012557156184317247
2006-04-04,0.005257580082577127,-0.007591548901345177,0.0031954871110418653,-0.007237384267213624,0.0007369272996360452,-0.0007369272996360452,0.005464858712827082,-0.003153717775001905,0.0028958428165875953,-0.011264744170326867,-0.0018171398925592233,-0.001405560339543168,-0.016463494630839907
2006-04-05,-0.008005028823905705,0.006127967914640738,0.00626824319929069,0.014430861195808095,-0.009151166629181732,0.009151166629181732,-0.0015249797786749068,0.01019167128639235,-0.003312101885746062,0.012799461658944994,0.007635124130360113,0.007293592127482108,0.012492372404442276
2006-04-06,0.003401160806569927,-0.008409022895264157,0.0027656086831166935,-0.0022096278827503273,0.0020949160424872464,-0.0020949160424872464,0.006931337479261199,-0.0025605715539064504,0.0058378607311955375,-0.0029059998822605422,0.0031431363576714033,0.0029985755573954435,0.005131872923273216
2006-04-07,0.003396171690153344,-0.017900734974958074,0.004785653625635531,-0.012527666535887525,0.0035492099896450077,-0.0035492099896450077,0.0012324951196883783,-0.009540871423003593,0.0016472013502330466,-0.0032391897722639767,0.002178255139377103,0.0008627822137077072,-0.008598831178719745
2006-04-10,0.0008987431636483766,-0.012473410855348265,0.0004044165965004058,-0.0018207725021454554,0.00015092430579801905,-0.00015092430579801905,0.0006422633436072786,-0.00027367828826112967,0.0026467931973934884,-0.001244951985354941,0.00011241286912236012,-0.00020604575222461438,0.0026095904489504065
2006-04-11,0.001481617721561996,0.003805217655005231,-0.0012354152446610689,0.014449266443504282,-0.005103205949833069,0.005103205949833069,0.0017110285418430512,0.014846151201987573,0.004838693211221238,0.0026627917011808502,-0.0010263240278493074,0.00020912736762543696,0.006905902230924922
2006-04-12,-0.00033287431830751005,-0.002294062017268103,-0.005139241422332078,0.0002719305905017587,0.00032568152565504854,-0.00032568152565504854,0.001820320613890286,-0.0008467667714703473,0.003980142302959011,-0.003902312798330727,-0.004602987581426938,-0.004253642162773564,-0.002026061963420904
2006-04-13,0.006055676731934082,0.004738479199107387,-0.011166574331802924,-0.001817159529197844,0.012128978456016692,-0.012128978456016692,-0.006442589385720558,0.0007542681805614779,-0.0034528465710446307,-0.018714845355261644,-0.009572501109437252,-0.01059396589470728,-0.019688682615733696
2006-04-14,-0.0008438286198149438,-0.0006832455588505863,0.004333755914949219,0.0027297820723374486,0.007866642903683135,-0.007866642903683135,-0.005125820665777249,0.0035292092042987673,0.005218588389232101,0.012704189443204936,-0.0030687606628544035,-0.002746489060656037,0.00986789878246411
2006-04-17,0.0025371668503014187,-0.005333513864811487,-0.00041392937307730814,0.001622381795292757,0.006149582460320934,-0.006149582460320934,0.00029074669382257116,0.003130941411621113,-0.00010418650002484275,-0.01116298242365419,-0.009913369107947843,-0.010214111807211018,-0.0069245928173830495
2006-04-18,-0.006464047636730866,0.005503915108706698,0.0047387084982205025,0.0013929451995617914,-0.008538213160709688,0.008538213160709688,-0.0053388796707402875,0.001528621064806787,-4.6870621056715675e-05,0.01333059357322299,0.009632216324441499,0.009652935615141123,0.010814476698962353
2006-04-19,-0.009769509950690047,0.01246603467365952,0.0019326262807080963,0.014569810177086834,-0.005845304806436025,0.005845304806436025,-0.0010340046841785706,0.012804628249090948,0.0024447769102293342,0.012110077112448419,0.012199348011943022,0.015480480384432577,0.008925763082184828
2006-04-20,-0.021765068660810107,0.010875052032364642,0.006537813659625432,0.018430761998720353,-0.02090962618599572,0.02090962618599572,0.004515838381095325,0.01824734555701747,0.0006377196898232022,0.01454600750017663,0.0134856654322138,0.013087351504550657,0.015554829109430129
2006-04-21,-0.0199040113242747,0.010434848059390454,0.012853168012332902,0.01800526099072187,-0.005155988596375696,0.005155988596375696,-0.0007306088463557587,0.01403463995203819,0.008633463262399561,0.006478550996390482,-0.0008901339733033177,0.0008129053596111456,0.009764062034596455
2006-04-24,-0.018813917089251533,0.01230263475938479,0.009430400919418687,0.03233936701270282,-0.018594316669381335,0.018594316669381335,0.0017857704983749913,0.02817748048599335,0.016442525825370688,0.015354628473976322,0.015037652200375493,0.014217685173085864,0.022497815949002492
2006-04-25,-0.007573066640863853,-0.006324190043011287,-0.0023837473586501828,0.011227506108011143,-0.019675689897706513,0.019675689897706513,0.0053439196867121055,0.012340183517797969,0.0028333816918774323,0.024861139464576736,0.002370719599131259,0.0015164859064058416,0.020121204748586932
2006-04-26,0.00776198455724143,0.007267291863464752,0.005842721555533534,-0.0018561654676439807,0.0001986467730896663,-0.0001986467730896663,-0.0020169761484719433,-0.0016478346745726251,-0.018942844112419796,-0.01770861422624508,-0.01431310095314235,-0.015508253354983929,-0.02665731578642507
2006-04-27,-0.006349882969301309,-0.0005247218187240132,0.011597027807771849,0.0034286198187645457,-0.008436747389916354,0.008436747389916354,-0.0053360886054092125,0.002107535567009566,-0.005381650667999147,0.0016787091397301834,0.002203092850737013,0.0011761237031860054,0.0026471881774153562
2006-04-28,-0.006317946778061779,-0.00630369790025389,0.013012816205288904,0.0029315175101682703,-0.00518514024215864,0.00518514024215864,-8.553849961573899e-06,0.005746258827904794,-0.009992040626741212,0.00427732576155641,-0.0017075604023884822,-0.0027461540521379092,0.0050065817628662385
2006-05-08,-0.014237591838947267,0.010522779062527202,-0.00023423432888073498,0.021063905756767122,-0.01102197219560597,0.01102197219560597,-0.006889428924743736,0.02196482590253179,-0.0024378356191370257,0.01732330278539622,-0.007349357575671699,-0.006778789320337389,0.02100476841333461
2006-05-09,0.003839671811508058,-0.009819993741872857,0.01193329455595176,-0.010778711651023072,0.006994580312076913,-0.006994580312076913,0.007944529127521537,-0.008708781234231033,-0.01417649545486322,-0.001258842519750357,-0.0017069743643803661,-0.001089228370809256,0.0005872945858968297
2006-05-10,-0.010285461484909018,-0.009142925739059012,0.008185261692042879,-0.007025368056229799,0.01031545420477084,-0.01031545420477084,0.005785985150933277,-0.01109647114522528,0.00402537729942631,0.010406859196012532,-0.0007761214474348993,0.001370939531040425,0.008266479625456973
