,IC,Rank_IC,Long,Short,LS,RollingIC-mean,RollingIC-std,IR
2005-12-30,0.2843196099058953,0.2526533592989289,0.07216850028928909,0.050332965821769826,0.021835534467519263,,,
2006-01-25,-0.26706330399037315,-0.20871533529761377,0.06006053414881831,0.10440717000242972,-0.044346635853611406,,,
2006-02-28,0.0406953380961619,0.04938833570412518,0.031725221011692534,0.03773392292644425,-0.006008701914751717,,,
2006-03-31,0.1765543921830325,-0.04881256850566314,0.027334026435584396,-0.006111647474638374,0.03344567391022277,,,
2006-04-28,0.0075666895625102065,0.13753296031899157,0.07182131888772054,0.04617020130122356,0.025651117586496984,,,
2006-05-31,-0.20945071284757447,-0.1762414800389484,0.17730843868477048,0.2756377434725734,-0.09832930478780294,,,
2006-06-30,-0.06072401020594562,-0.08868563685636856,0.004013540332323914,0.0455834865837268,-0.04156994625140289,,,
2006-07-31,-0.05081290976343003,-0.1106377799415774,-0.06478996765273623,-0.052645486927327664,-0.012144480725408566,,,
2006-08-31,-0.04288881415947319,-0.018462491798498213,0.02328259264193161,0.023468777263984348,-0.00018618462205273814,,,
2006-09-29,0.11453520172786744,0.17357848144364998,0.032069044345273176,0.015522189099691453,0.01654685524558172,-0.0007268519491329089,0.1667122289895163,-0.00435991980635456
2006-10-31,0.06878639571357421,0.061052804873029595,0.016784764113027335,0.01991134068609717,-0.003126576573069837,-0.022280173368365012,0.13706116039297353,-0.16255643323378144
2006-11-30,0.202100808214369,0.1898391463608855,0.14870691558398738,0.09634552413972054,0.05236139144426684,0.0246362378521092,0.12359809538052918,0.1993253842323385
2006-12-29,-0.08021429393607532,-0.09634149980603383,0.07983839427856623,0.10571588629472632,-0.02587749201616009,0.012545274648885477,0.12769852867813705,0.09824134059136833
2007-01-31,-0.21921654839634697,-0.20538032287905464,0.19182107253270425,0.25746430540108134,-0.06564323286837709,-0.02703181940905247,0.13246102835058915,-0.2040737547160394
2007-02-28,-0.20234017171816063,-0.23487809972844736,0.09831978350013175,0.16383094869256615,-0.0655111651924344,-0.04802250553711956,0.1426118231074475,-0.33673579434531276
2007-03-30,0.06598523305663122,0.03767419653248187,0.11365894320180442,0.10332755278347465,0.01033139041832977,-0.02047891094669899,0.13432770506176653,-0.1524548561094108
2007-04-30,-0.20824333517806398,-0.13516457282683297,0.242847265628295,0.3604975419863134,-0.11765027635801839,-0.03523084344391082,0.14676322843764936,-0.24005225163657554
2007-05-31,0.1560468660044616,0.1903404852138104,0.1823024333544897,0.09158685646634736,0.09071557688814234,-0.014544865867121656,0.15843690354730797,-0.09180226034131422
2007-06-29,0.12132298751844026,0.13112112440691118,-0.09885196428742567,-0.12011754279885403,0.021265578511428365,0.0018763143006696882,0.1635985650061696,0.011469014417082014
2007-07-31,-0.15938362806549916,-0.18504371698845154,0.1745222362842501,0.21339933754741994,-0.038877101263169844,-0.025515568678666972,0.16555965887215215,-0.15411706482417017
2007-08-31,-0.1595375711492351,-0.10985442329227324,0.09976347055921753,0.1468478551596972,-0.04708438460047967,-0.048347965364947905,0.16684852048302143,-0.28977161574452087
2007-09-28,-0.14021628425766217,-0.12835946248600225,0.043896389996696636,0.07398259408496423,-0.030086204088267593,-0.08257967461215102,0.1431948787629013,-0.5766943296127545
2007-10-31,0.09224799397481433,0.13117797926525304,-0.0825052986080344,-0.08957764367721185,0.007072345069177449,-0.06533344582106204,0.1535244295934556,-0.4255573265705659
2007-11-30,-0.009496432406017545,-0.02657336397003969,-0.12014851354843198,-0.14709933148512422,0.02695081793669224,-0.044361434222029095,0.14420944045295125,-0.30761810102509995
2007-12-28,-0.23423645251255798,-0.2148995852108263,0.1548352565783865,0.20774495213448416,-0.05290969555609765,-0.04755106230146883,0.1483841741482356,-0.3204591229113516
2008-01-31,-0.06439361975080211,-0.053713705947300884,-0.09862206745910211,-0.07290084249527408,-0.025721224963828032,-0.06058894758221216,0.14292736503815082,-0.42391425579027137
2008-02-29,-0.15998751200141445,-0.15238741182854043,0.01636930610839015,0.05193327083614471,-0.03556396472775456,-0.05576336526454721,0.13812211950781736,-0.4037250909792993
2008-03-31,0.2994274350438471,0.32407759088442756,-0.18184031354093028,-0.2489649895951136,0.06712467605418332,-0.04142530836060866,0.16697990926112002,-0.24808558433115777
