,IC,Rank_IC,Long,Short,LS,RollingIC-mean,RollingIC-std,IR
2005-12-30,0.627367070580337,0.5553067185978579,0.09195403747214624,0.016157826753914133,0.07579621071823212,,,
2006-01-25,0.839863681264794,0.8628460147447489,0.21548556025858406,0.008507656770487877,0.2069779034880962,,,
2006-02-28,0.7241126353253748,0.7617354196301565,0.09386097732370004,-0.024807256882759022,0.11866823420645906,,,
2006-03-31,0.8365659232388288,0.8247351114358787,0.10998507436991191,-0.06742856544943746,0.17741363981934938,,,
2006-04-28,0.785352004597226,0.8586725834458807,0.2351685221265507,-0.05068828005325785,0.2858568021798086,,,
2006-05-31,0.6174230921289771,0.6302178833824403,0.3668801223678174,0.12196158291883871,0.2449185394489787,,,
2006-06-30,0.6122527887956638,0.5042682926829268,0.10184557168233968,-0.03452134331607845,0.13636691499841813,,,
2006-07-31,0.7966480150646477,0.8428188899707887,0.013659812435186512,-0.13513562234530174,0.14879543478048826,,,
2006-08-31,0.7592968821887579,0.7508930524167092,0.09090595037129565,-0.03577213833766127,0.12667808870895692,,,
2006-09-29,0.8085530711001292,0.8008001361933946,0.12813011452598144,-0.03207904418563352,0.16020915871161495,0.7407435164284737,0.09062311013251716,8.173892016565011
2006-10-31,0.7399203909532178,0.6970160925217105,0.10064755018096999,-0.029778346739893633,0.13042589692086362,0.7519988484657618,0.08150839553247774,9.226029337875032
2006-11-30,0.828429876015197,0.8045548654244307,0.23515975339356704,0.005000932326689942,0.2301588210668771,0.750855467940802,0.08020873242825151,9.361268345843252
2006-12-29,0.8334863428611053,0.8307719853182537,0.23586861288355973,-0.014588321153072438,0.25045693403663216,0.7617928386943751,0.08354465766782622,9.118390809897928
2007-01-31,0.5492342689448915,0.5562949479275462,0.3147598223029748,0.13020118856018673,0.18455863374278805,0.7330596732649813,0.10228042707795158,7.167154989549371
2007-02-28,0.7252991723217995,0.7107516934737848,0.2400133446505878,0.025889261045977153,0.21412408360461063,0.7270543900374388,0.10061846255452733,7.2258546948422335
2007-03-30,0.8015499387608359,0.8190146519053445,0.22015593549380233,0.005117666765285151,0.21503826872851717,0.7454670747006247,0.09501869453193486,7.8454779701280835
2007-04-30,0.8368271016123164,0.7506639610874042,0.569222377141388,0.18208576913383495,0.38713660800755306,0.7679245059822899,0.0861614873655584,8.912618960768484
2007-05-31,0.7959183960057141,0.8183133896332547,0.3455474908112552,-0.0017256601283004026,0.3472731509395556,0.7678515440763967,0.0861347663810417,8.914536793187391
2007-06-29,0.8408812668995995,0.8554206081585151,0.06767121927207907,-0.24838933578697983,0.3160605550590589,0.7760099825474808,0.0890488872027339,8.714426501262965
2007-07-31,0.5478796903325324,0.47460535346602606,0.28506563790576506,0.14813890246994896,0.1369267354358161,0.749942644470721,0.11331208392844289,6.618381892475946
2007-08-31,0.8001689777479023,0.8458286674132138,0.2820915289822408,0.020092127293556302,0.2619994016886845,0.7559675031501895,0.11431725107771311,6.612890845636947
2007-09-28,0.9267233455207315,0.8984182530795073,0.315743214771436,-0.07664117145420793,0.392384386225644,0.7657968501007428,0.12496955480497665,6.127867313729492
2007-10-31,0.7513293111195515,0.7104360076581295,0.0010036055342720516,-0.17846274644265234,0.1794663519769244,0.7575811469265874,0.12270514392955055,6.173996644847604
2007-11-30,0.5277554042448709,0.5363164334099251,-0.0435657817223829,-0.19710955119403686,0.15354376947165396,0.7554332604565854,0.12687451691973634,5.954176447698236
2007-12-28,0.5909907973422214,0.5670078481692579,0.28659782164373615,0.1300512211451827,0.15654660049855346,0.7420024229586277,0.13711458056878584,5.411550105616884
2008-01-31,0.8312226659574652,0.8416191698248336,-0.0008898734963456285,-0.17247996036323526,0.17159008686688965,0.7449696956782906,0.13885642940726597,5.3650356620743445
2008-02-29,0.7497165369095479,0.7449538795442214,0.14573005825995886,-0.025927740063645534,0.1716577983236044,0.7362586392080137,0.13513610271709128,5.448274919910767
2008-03-31,0.844472291726928,0.8519669017905589,-0.1207793510514094,-0.3139024825115949,0.1931231314601855,0.7411140287801352,0.1383518285826357,5.356734611841272
