,IC,Rank_IC,Long,Short,LS,LongWin,ShortWin,LSWin
2018-12-28,-0.27007952734079854,-0.3101818037107671,-0.06964443555007732,-0.020854691785489817,-0.0487897437645875,0.18604651162790697,0.3023255813953488,0.4418604651162791
2019-01-31,-0.05763701579299644,-0.05015807250196123,0.012599183231489836,0.026213968009055674,-0.013614784777565838,0.5681818181818182,0.6590909090909091,0.44318181818181823
2019-02-28,0.25086042862322455,0.19356952606434702,0.2573425502995421,0.17651877214331915,0.08082377815622296,1.0,1.0,0.5
2019-03-29,0.07638117506221749,0.10709820312220912,0.07458481579351325,0.04593053157683144,0.028654284216681813,0.813953488372093,0.6511627906976745,0.5813953488372093
2019-04-30,-0.17084149028288204,-0.18813631979423429,-0.049495932516306386,0.0023228856942536847,-0.05181881821056007,0.18604651162790697,0.5348837209302325,0.32558139534883723
