,IC,Rank_IC,Long,Short,LS,RollingIC-mean,RollingIC-std,IR
2005-12-30,-0.042221929931762686,-0.09737098344693282,0.05971141778019856,0.06214322183999604,-0.002431804059797482,,,
2006-01-25,0.06877461065532077,0.061925416355796105,0.1276731608322108,0.09263568761840184,0.03503747321380897,,,
2006-02-28,-0.30653904015560546,-0.282275960170697,-0.0058341814858736095,0.05289772776998394,-0.058731909255857556,,,
2006-03-31,0.14624323158603278,0.16927292656192913,-0.012864124876444021,-0.026963376926809866,0.014099252050365845,,,
2006-04-28,0.07888531804337377,-0.010161425172036788,0.10194007528818984,0.055558469313206925,0.04638160597498291,,,
2006-05-31,0.01469054361193108,0.06938630989263901,0.25665318970820505,0.1921369851122438,0.06451620459596125,,,
2006-06-30,0.07090090158012279,-0.01501806684733514,0.02559689100484982,0.02073305394754949,0.004863837057300327,,,
2006-07-31,-0.0655747132139734,-0.011757546251217138,-0.05225523123624908,-0.0655943967483781,0.013339165512129013,,,
2006-08-31,0.04099705794742999,0.13317416344681782,0.03671694697334949,0.010602177063171712,0.02611476991017778,,,
2006-09-29,0.2597468985751156,0.16297242083758937,0.04626109743467884,0.013023346175716,0.03323775125896284,0.02659028786979853,0.1489632194291731,0.17850237106644504
2006-10-31,-0.18290992740933829,-0.19787628102234844,-0.0031711739131294325,0.026146670900031428,-0.02931784481316086,0.012521488122040968,0.16223654688418726,0.07718044030473262
2006-11-30,0.11740921692602131,0.03640707118967988,0.11811564055188627,0.10895549430460837,0.0091601462472779,0.017384948749111024,0.16481867601510466,0.10547924039577769
2006-12-29,-0.06499519413454635,-0.03273551968010504,0.0993361099249881,0.10470525702255597,-0.005369147097567861,0.041539333351216935,0.12494983796569138,0.3324480769844837
2007-01-31,0.05029145861019533,0.007564680254244875,0.25048870035046167,0.2075986316445701,0.04289006870589157,0.03194415605363319,0.11958501261823662,0.2671250799262928
2007-02-28,0.008683199515959982,0.07546775685595775,0.11450920071946413,0.10643569470919197,0.008073506010272166,0.024923944200891807,0.11857952926747378,0.2101875792125312
2007-03-30,0.14792987292283058,0.18635671868938558,0.12839987511533452,0.09894163710804903,0.02945823800728549,0.03824787713198176,0.12463297538384532,0.3068840891761248
2007-04-30,0.0012379745297563041,-0.03773387842797887,0.36443706871176995,0.3354076323675594,0.02902943634421057,0.03128158442694511,0.12455192024112524,0.25115296790596076
2007-05-31,-0.032910676426240015,-0.0702008295783474,0.16191725260898227,0.19275864796389078,-0.030841395354908513,0.03454798810571845,0.12213446030801678,0.28286847150746985
2007-06-29,-0.1299636241814583,-0.135880755572797,-0.10471167102729403,-0.04147685503579287,-0.06323481599150116,0.017451919892829622,0.13264453841614116,0.13156908004819853
2007-07-31,0.06441625658494377,0.052296260929247114,0.18359415725929126,0.18601025051172956,-0.0024160932524383005,-0.0020811443061875628,0.1043682307989531,-0.019940400352253917
2007-08-31,-0.14991603777877496,-0.2354003359462486,0.09477341154573193,0.15988740555704098,-0.06511399401130905,0.0012182446568687693,0.09836541604035065,0.012384887960714068
2007-09-28,-0.29042530508976333,-0.26956886898096305,-0.00835972576511826,0.1888652553874516,-0.19722498115256987,-0.0395652075447097,0.12561162100887818,-0.31498047097022375
2007-10-31,-0.006461654967878585,-0.015944803670122458,-0.10558144191498545,-0.0682997400733884,-0.03728170184159704,-0.03371185362804292,0.12565873425309634,-0.26828102183603075
2007-11-30,-0.067455377284065,0.14371400435677836,-0.11375969350932062,-0.16420418272846074,0.05044448921914012,-0.04548653721746896,0.12238677063230104,-0.37166220648250264
2007-12-28,0.09353366470936235,0.05378830831667214,0.21145514231283533,0.2139652197963633,-0.002510077483527967,-0.03700149069812872,0.12930540534112142,-0.2861557921767837
2008-01-31,-0.0007207009812800096,0.03788308316672138,-0.07466307377719594,-0.08470675020793421,0.010043676430738266,-0.05186654808853978,0.11322837188298994,-0.45807024534573904
2008-02-29,0.018260751539497445,0.09515735214324471,0.05595310316597614,0.06051942577556505,-0.004566322609588912,-0.05016427038756566,0.11423890567594885,-0.4391172174728467
2008-03-31,0.10687446837577448,0.1207677699403147,-0.21996211198588256,-0.23568093093766937,0.01571881895178681,-0.03618575590736421,0.12466142521397322,-0.290272278254911
