,IC,Rank_IC,Long,Short,LS,RollingIC-mean,RollingIC-std,IR
2005-12-30,-0.13480170997392302,-0.08052580331061343,0.04463242204212449,0.04908165571495359,-0.004449233672829102,,,
2006-01-25,0.282606543590051,0.3268250736605167,0.12612610422217474,0.04365310727813129,0.08247299694404345,,,
2006-02-28,-0.14236227907619814,-0.16904694167852063,-0.004282451060458089,0.037113897879795604,-0.041396348940253694,,,
2006-03-31,0.17542505033520686,0.07994154183412495,0.03317829939130218,-0.023081714224924863,0.05626001361622704,,,
2006-04-28,0.040735769648282384,-0.020097755482667696,0.07196215293024338,0.0592615732229284,0.012700579707314981,,,
2006-05-31,0.0588402158759792,-0.009952073243212484,0.2368702715743377,0.24995459923093405,-0.01308432765659634,,,
2006-06-30,-0.07777415544003181,-0.05465221318879855,0.005027125523663904,0.00880535012682189,-0.0037782246031579855,,,
2006-07-31,0.16970833249470002,0.09371957156767283,-0.0606287132393768,-0.0790945089990836,0.018465795759706805,,,
2006-08-31,0.12630894376261442,0.12187431654151783,0.033474917229172924,0.011208765141284969,0.022266152087887955,,,
2006-09-29,0.03760599657027378,-0.09225400068096698,0.03471483549840984,0.03851622101721455,-0.003801385518804712,0.05362927077869547,0.14049808658100976,0.3817081932128192
2006-10-31,-0.05626865994723687,-0.067209943614438,0.03425383479843036,0.035040222901058196,-0.0007863881026278358,0.06148257578136409,0.13064455071006936,0.4706095696085191
2006-11-30,0.0899210457152479,0.10613154960981049,0.11980691030710901,0.08397937315199133,0.035827537155117675,0.04221402599388378,0.1063600567233354,0.396897362547401
2006-12-29,-0.02489543530389902,-0.09595356748530333,0.08422082124886662,0.08963815351007166,-0.005417332261205041,0.0539607103711137,0.08873654919009302,0.6081001668829616
2007-01-31,0.16900067873237823,0.1940258422607502,0.2198800766040374,0.18264039466059434,0.03723968194344307,0.05331827321083084,0.08777753296582029,0.6074250597996693
2007-02-28,-0.3008083937777123,-0.2801318969890484,0.05708426293945756,0.1491864702154505,-0.09210220727599294,0.01916385686823137,0.1425662391707283,0.13442072246348552
2007-03-30,-0.041149273347027907,-0.025170839425860167,0.11700966378731133,0.122154525746717,-0.005144861959405667,0.009164907945930657,0.1429801320224096,0.0640991710966823
2007-04-30,-0.26385165755268625,-0.2671212437707022,0.27797134100171794,0.4305800846292151,-0.15260874362749716,-0.009442842265334787,0.16583359262736674,-0.05694167337104701
2007-05-31,0.1070204032145754,0.07300587866670645,0.14643693863440102,0.13201556652992116,0.014421372104479857,-0.01571163519334725,0.1593677056632676,-0.0985873212390018
2007-06-29,0.19028822880076315,0.17737459341708692,-0.07812141572925575,-0.15691332350710152,0.07879190777784577,-0.009313706689532377,0.16681305394648335,-0.05583320051511306
2007-07-31,-0.12145280696735546,-0.10081764196830892,0.15954452339867534,0.23005408204709257,-0.07050955864841724,-0.025219587043295306,0.16940520248518554,-0.1488713845461786
2007-08-31,-0.027054424610297625,0.001805711086226204,0.10367431430406543,0.13875236446165853,-0.035078050157593105,-0.022298163509601378,0.16906181585032778,-0.13189355264787986
2007-09-28,-0.06405930630066958,-0.06324188129899216,0.03772441882404125,0.06625451460875055,-0.028530095784709303,-0.037696198711193125,0.16466023113435138,-0.22893323088096257
2007-10-31,0.03112797283541696,0.015424628833580176,-0.10715376129668734,-0.0969682318730473,-0.010185529423640038,-0.032093857897261525,0.16609099590093357,-0.19323057052655757
2007-11-30,-0.0520239471948295,0.008937363850675898,-0.1399139752485037,-0.12105633160550412,-0.01885764364299959,-0.0541963204899823,0.1503141072498108,-0.3605537862119093
2007-12-28,0.05522164634381443,0.09790814956283012,0.2007097267450709,0.1698859074999663,0.030823819245104606,-0.018593316477829625,0.1255335348611607,-0.14811433851833866
2008-01-31,0.043587510439776336,0.01653188505266927,-0.0826890185350662,-0.09225497393876338,0.009565955403697174,-0.010119638099149201,0.12669634177208608,-0.07987316727229116
2008-02-29,-0.14524121013132618,-0.09667661421595225,0.01108513069328038,0.06517927577429301,-0.05409414508101264,0.0017414066429868036,0.1037832810741212,0.016779259866944316
2008-03-31,-0.07999199154037841,-0.1009631036353771,-0.2372689287733629,-0.20693807842798165,-0.030330850345381244,-0.016959832832508577,0.09946414348613389,-0.17051202813477115
