,IC,Rank_IC,Long,Short,LS,LongWin,ShortWin,LSWin
2018-12-28,0.009879987150253764,0.020748092117145386,-0.04886871797430698,-0.04924726816150087,0.00037855018719389066,0.11627906976744186,0.2558139534883721,0.43023255813953487
2019-01-31,0.13682439590554946,0.10599195779722563,0.05328947845301874,0.02557386152135707,0.027715616931661673,0.7272727272727273,0.6363636363636364,0.5454545454545454
2019-02-28,-0.18919482573370364,-0.14316835543529832,0.13194505975659296,0.17648663388485844,-0.04454157412826548,0.9772727272727273,0.9772727272727273,0.5
2019-03-29,-0.11335193769818826,-0.07199418902344634,0.05719231903370291,0.06532954942388042,-0.00813723039017751,0.7209302325581395,0.7209302325581395,0.4883720930232558
2019-04-30,0.02446217832242441,0.03997904237964253,-0.019630606034867278,-0.02443769537971725,0.004807089344849972,0.37209302325581395,0.3488372093023256,0.5116279069767442
