,IC,Rank_IC,Long,Short,LS,LongP,ShortP,LSP,RollingIC-mean,RollingIC-std,IR
2008-06-30,0.2755298365300273,0.2783345033345033,-0.22283118749035494,-0.27575330257476527,0.05292211508441033,0.7771688125096451,0.7242466974252347,1.0529221150844104,,,
2008-07-31,-0.09173834847895627,-0.09813954282980832,0.038547615343520414,0.07017105591624632,-0.03162344057272591,0.8071268169512474,0.7750678529274175,1.0196250951503296,,,
2008-08-29,-0.19208293368359966,-0.18198670944845202,-0.24663289806183034,-0.18776471771771808,-0.05886818034411226,0.6080627909831409,0.6295374563104231,0.9596016211656374,,,
2008-09-26,-0.18740182422848725,-0.16699076324744774,-0.04395899930054854,0.0014085361080119114,-0.04536753540856046,0.5813329591796234,0.6304241825489822,0.9160668606392933,,,
2008-10-31,-0.05913268556886324,-0.08854491261346702,-0.27793452474177216,-0.23686002844838291,-0.041074496293389245,0.4197604594533067,0.4811018927358818,0.878439875767468,-0.05096519108597584,0.19160984677660023,-0.26598419623703706
2008-11-28,-0.023607038575503718,-0.01418154038474894,0.12642198598838547,0.12443406922707027,0.0019879167613151977,0.4728274103767909,0.540967358961853,0.8801861411203138,-0.11079256610708203,0.07601023774505657,-1.4576005732107788
2008-12-31,0.08630537868208486,0.14164456233421752,0.026366442404396083,0.012269635925527217,0.014096806478868866,0.4852941870597103,0.5476048315039089,0.8925939548170693,-0.07518382067487381,0.11753174873481477,-0.6396894582459588
2009-01-23,-0.07954181865906691,-0.10509745127436282,0.10747822757568605,0.15399511549250774,-0.046516887916821695,0.5374527461376714,0.6319333007756086,0.851073261865611,-0.05267559766996725,0.09883741302344079,-0.5329520073281808
2009-02-27,-0.201166801321664,-0.3657569230372367,0.016376924867960704,0.11271978879962637,-0.09634286393166566,0.5462545693812471,0.7031646889744859,0.7690784264018136,-0.055428593088602596,0.10360492673254224,-0.5349995877289927
2009-03-31,-0.0042645652527933085,-0.004185680566483084,0.18916033759409587,0.17968258811659396,0.009477749477501907,0.6495842681377212,0.8295111401616214,0.7763675590558012,-0.044454969025388605,0.10599275764279743,-0.4194151564129011
2009-04-30,-0.006060958085898715,0.021507526021849323,0.03620752668868818,0.04330845998847067,-0.007100933299782487,0.6731041078628697,0.8654359901853018,0.7708546248028311,-0.0409457529274676,0.10713980303179588,-0.3821712544619494
2009-05-27,0.02784237284172719,0.024446892210857593,0.036104069924236426,0.05153112749498453,-0.015427057570748103,0.6974059056394416,0.9100328825342888,0.7589626061273204,-0.05263835409553913,0.09188460251222323,-0.5728745911322493
2009-06-30,-0.07192946524318948,-0.06408757811446297,0.0784573616789933,0.09554991210451012,-0.017092550425516828,0.7521225330152611,0.996986444472654,0.7459899995110074,-0.05111588341236365,0.09138911545446947,-0.5593213497927972
2009-07-31,0.0001913278118100382,0.08471393471393471,0.1629422646386129,0.16568948844354828,-0.002747223804935389,0.8746750818304977,1.1621766184424802,0.743940598026107,-0.010844257585668843,0.03679678796699934,-0.29470663568228717
2009-08-31,-0.29658191003423856,-0.36423248882265274,-0.25252366197808096,-0.1710255615002079,-0.08149810047787306,0.6537989271256828,0.9634147097109422,0.6833108524186063,-0.0693077265419579,0.1322203105449033,-0.5241836617712399
2009-09-30,-0.005345838785847032,0.04134214082961857,0.03655702707229555,0.04838844261488515,-0.011831415542589596,0.677699872204454,1.0100328471061264,0.6752263177788806,-0.06916470268194755,0.1323061876561627,-0.5227624188045745
2009-10-30,0.03207693317591531,0.012059795436664043,0.09398696174630697,0.08679635286779998,0.0071906088785069905,0.7413948241688112,1.0977000145116185,0.6800816061345031,-0.06831779061510992,0.13309359394586423,-0.5133063777877857
2009-11-30,-0.0578060722422207,-0.050291288443300365,0.10720910080777953,0.13167770065966633,-0.024468599851886805,0.8208790966114913,1.2422426284365908,0.6634409614473694,-0.06549311201491617,0.13314764078013758,-0.49188338322165875
2009-12-31,-0.12381749814618734,-0.20325717063684978,-0.00291619323254054,0.02996766953444213,-0.03288386276698267,0.8184852545452188,1.2794697450071755,0.6416244599171391,-0.09029487720651565,0.12934916658062476,-0.6980708078256836
2010-01-29,-0.12820194847822688,-0.14564154622926295,-0.10816280261867575,-0.07556090637734728,-0.032601896241328476,0.7299555955115478,1.18279185139204,0.6207062858490221,-0.05661888489531332,0.07095257470525758,-0.7979821046736146
2010-02-26,0.09514870899223542,0.01299821080721295,0.058038558205223856,0.04731197244256968,0.010726585762654173,0.7723211658288736,1.238752066870396,0.6273643450576002,-0.03651997533969682,0.09813475161693339,-0.3721411094232108
2010-03-31,-0.24453258251899593,-0.21598867209062328,-0.014951685524359097,0.01633703953731115,-0.03128872506167025,0.7607736626335938,1.2589896083637837,0.6077349145515981,-0.09184187847867906,0.1242807929173936,-0.7389869047562652
2010-04-30,-0.015258112658939383,-0.08720555306762204,-0.08615731374232505,-0.07081259169628489,-0.015344722046040163,0.6952274474951735,1.1698372912768535,0.5984093912101298,-0.08333228656202281,0.12857627430899837,-0.6481155797200667
2010-05-31,0.08370887799821371,0.05550406463800313,-0.0826840372413021,-0.10874081650112846,0.026056779259826357,0.6377432353353072,1.04262822904994,0.6140020126238992,-0.0418270113331426,0.1447218817268411,-0.2890164972570632
2010-06-30,-0.33889354067749494,-0.3228606235393566,-0.13389924754180918,-0.08223012738003639,-0.05166912016177279,0.5523498959990306,0.9568927769651416,0.5822770688540646,-0.08396532977299623,0.1972862108000837,-0.42560161418519477
