,open,close,high,low,volume,money
2008-05-14,13055.144,13532.336,13532.336,13055.144,635665700.0,12936962455.0
2008-05-15,13664.402,13410.154,13728.859,13396.2,654557200.0,13180514098.0
2008-05-16,13377.215,13314.379,13534.695,13104.804,489406600.0,10420194789.0
2008-05-19,13283.329,13197.587,13303.883,13079.238,510475600.0,9922076667.0
2008-05-20,13171.105,12449.807,13256.975,12397.88,581025000.0,11654047985.0
2008-05-21,12319.868,12659.822,12697.035,12020.054,571507100.0,10854698796.0
2008-05-22,12506.269,12366.187,12591.038,12348.998,472657300.0,8881938527.0
2008-05-23,12334.136,12216.39,12471.603,12042.86,419837300.0,8873887787.0
2008-05-26,12116.719,11890.174,12121.741,11810.607,442502000.0,9089437200.0
2008-05-27,11863.78,11998.37,12090.354,11812.139,364153000.0,7007856028.0
2008-05-28,12009.295,12313.66,12386.648,11954.925,394892200.0,8043741626.0
2008-05-29,12293.813,11947.138,12293.813,11925.995,320546600.0,6412549378.0
2008-05-30,11938.645,12048.241,12048.241,11814.76,341266100.0,7031644706.0
2008-06-02,11999.949,12057.249,12160.945,11879.61,334312300.0,6727333801.0
2008-06-03,12087.056,11991.577,12118.833,11895.261,351098500.0,7110078406.0
2008-06-04,11961.006,11970.484,12011.482,11756.38,376208800.0,7707286127.0
2008-06-05,11913.396,11860.266,11939.535,11799.11,189993100.0,3721026777.0
2008-06-06,11832.816,11733.971,11871.591,11670.648,244185300.0,4974373807.0
2008-06-10,11212.84,10765.905,11212.84,10723.54,397940400.0,7086673368.0
2008-06-11,10572.341,10458.083,10646.447,10344.603,339085900.0,5810469854.0
2008-06-12,10410.546,10340.141,10517.612,10066.537,380465200.0,6397334207.0
2008-06-13,10317.484,9936.726,10367.157,9921.333,304921600.0,5136200114.0
2008-06-16,9930.632,9825.271,10036.885,9635.938,398687200.0,5729041342.0
2008-06-17,9793.146,9429.499,9918.076,9345.301,350165600.0,5123251085.0
2008-06-18,9371.118,9903.137,9962.621,9114.188,583426900.0,8311091157.0
2008-06-19,9808.423,9161.564,9808.423,9132.52,483988400.0,6890184029.0
2008-06-20,9187.339,9373.687,9778.212,8888.782,693894000.0,9837420689.0
2008-06-23,9238.913,9238.857,9439.395,9136.893,384089000.0,5444512094.0
2008-06-24,9220.984,9525.657,9595.36,9202.409,459774800.0,6406399961.0
2008-06-25,9504.068,9982.185,9996.422,9472.798,641520600.0,8919851420.0
2008-06-26,9951.223,9999.655,10132.343,9804.547,677503900.0,9229213091.0
2008-06-27,9665.859,9436.21,9690.089,9300.013,587726300.0,7987725360.0
2008-06-30,9320.941,9370.778,9510.276,9234.252,379345000.0,5201712616.0
2008-07-01,9397.319,9096.966,9439.269,9062.059,464985700.0,5968881922.0
2008-07-02,9111.207,9162.137,9252.337,9032.975,431950400.0,5589672577.0
2008-07-03,9013.985,9398.174,9566.379,8922.58,631544000.0,9024312181.0
2008-07-04,9362.501,9400.724,9529.756,9312.565,550133900.0,7592634069.0
2008-07-07,9397.627,9902.976,9926.487,9397.627,722873200.0,9743014145.0
2008-07-08,9947.917,9950.274,10053.497,9741.013,710582700.0,10150036863.0
2008-07-09,10003.222,10355.374,10358.024,10003.222,1034630300.0,13808921676.0
2008-07-10,10204.322,10178.608,10472.608,10094.658,826245800.0,11043620179.0
2008-07-11,10137.443,10031.377,10216.914,9896.916,683418300.0,8557565522.0
2008-07-14,9916.405,10054.274,10144.529,9867.467,494707400.0,6368716718.0
2008-07-15,10094.677,9649.018,10139.079,9620.882,685932700.0,8908198468.0
2008-07-16,9528.48,9323.384,9530.007,9179.261,593696100.0,7540064197.0
2008-07-17,9460.305,9288.372,9555.249,9211.127,517428800.0,6794535934.0
2008-07-18,9379.429,9588.404,9594.325,9208.159,547720000.0,7613753776.0
2008-07-21,9552.444,9870.991,9897.314,9485.72,666772900.0,9039571285.0
2008-07-22,9871.799,9851.294,9923.024,9784.382,549627200.0,7157509271.0
2008-07-23,9895.15,9734.721,9930.261,9727.57,546846600.0,6867634278.0
2008-07-24,9762.582,10005.992,10030.231,9762.582,657902100.0,8382536170.0
2008-07-25,9904.553,9923.16,10030.348,9833.952,554975700.0,6895137046.0
2008-07-28,9974.838,9974.142,10112.638,9921.682,547008400.0,6969879451.0
2008-07-29,9831.572,9791.873,9838.933,9716.204,469490200.0,5762672331.0
2008-07-30,9880.401,9715.789,9914.644,9645.9,409424000.0,4875006901.0
2008-07-31,9735.514,9470.334,9760.578,9470.334,401260000.0,4748022512.0
2008-08-01,9420.722,9556.912,9638.903,9282.473,573369400.0,6230246627.0
2008-08-04,9494.022,9375.687,9558.443,9343.775,349496100.0,4974729115.0
2008-08-05,9370.582,9080.215,9431.048,9038.472,713639800.0,7787935091.0
2008-08-06,9122.269,9047.136,9173.591,8893.902,505367300.0,5597333857.0
2008-08-07,9020.186,9035.285,9140.356,8942.703,329010500.0,3861138666.0
2008-08-08,9047.712,8658.779,9047.712,8647.005,436316100.0,4907888283.0
2008-08-11,8627.107,8170.152,8627.107,8129.979,482967800.0,5140858077.0
2008-08-12,8091.829,8192.798,8278.028,8053.551,387037800.0,4152785634.0
2008-08-13,8149.996,8249.641,8334.157,7986.737,419023900.0,4310675278.0
2008-08-14,8214.891,8278.654,8337.005,8149.315,332531300.0,3706727745.0
2008-08-15,8269.317,8233.409,8355.085,8157.42,303914000.0,3634569119.0
2008-08-18,8256.637,7833.091,8258.142,7823.82,392583500.0,3969907575.0
2008-08-19,7756.819,7963.57,7970.686,7700.956,283074500.0,2796845202.0
2008-08-20,7918.571,8531.149,8553.822,7874.794,637390100.0,6669054668.0
2008-08-21,8425.907,8243.03,8552.544,8233.633,574847800.0,6458684408.0
2008-08-22,8194.658,8101.677,8241.142,7956.825,376464100.0,4174778441.0
2008-08-25,8115.842,8065.451,8183.186,7982.173,255982300.0,2834906967.0
2008-08-26,7986.989,7887.367,8034.527,7785.613,313718900.0,3318851593.0
2008-08-27,7863.99,7827.164,8000.777,7729.043,323720000.0,3321909369.0
2008-08-28,7841.165,7817.053,7943.462,7779.545,312051700.0,3277372056.0
2008-08-29,7845.367,8004.244,8084.406,7804.147,457061200.0,4960034288.0
2008-09-01,7954.006,7685.235,7954.006,7659.463,320765000.0,3789985225.0
2008-09-02,7640.558,7578.357,7662.691,7542.464,259246800.0,3325587192.0
2008-09-03,7540.313,7413.55,7580.653,7338.38,363237100.0,4299002285.0
2008-09-04,7385.844,7473.596,7543.949,7354.892,246048200.0,2841301322.0
2008-09-05,7299.371,7264.198,7384.471,7237.066,289047400.0,3161356056.0
2008-09-08,7278.666,7003.996,7302.799,6980.923,301124300.0,2959122500.0
2008-09-09,7027.274,7022.176,7076.201,6944.478,257007500.0,2559417816.0
2008-09-10,6982.12,7065.465,7178.4,6907.027,305269400.0,3134643529.0
2008-09-11,7046.471,6876.248,7072.19,6852.818,298090100.0,2939608545.0
2008-09-12,6859.646,6935.072,7020.736,6859.646,281695300.0,2731565477.0
2008-09-16,6908.551,6873.613,6946.033,6767.16,487188800.0,4570074657.0
2008-09-17,6843.819,6680.062,6909.543,6668.65,425389600.0,4072050693.0
2008-09-18,6528.413,6563.069,6686.187,6290.012,613738300.0,5738547512.0
2008-09-19,7110.771,7154.002,7154.002,7049.377,667252500.0,6691318667.0
2008-09-22,7654.077,7469.073,7752.835,7228.692,1481238500.0,16150304495.0
2008-09-23,7199.827,7062.077,7270.972,7057.143,846604200.0,9294815386.0
2008-09-24,6879.495,7083.447,7083.447,6830.543,526057200.0,5793186192.0
2008-09-25,7103.714,7376.836,7463.573,7089.585,1033156800.0,11046948606.0
2008-09-26,7404.016,7559.269,7598.69,7348.632,909068300.0,9429519620.0
2008-10-06,7406.024,7217.322,7406.024,7214.563,751225400.0,7833527933.0
2008-10-07,6939.682,7181.277,7251.743,6863.269,624557600.0,6201754603.0
2008-10-08,6974.835,6924.485,7092.972,6867.313,511737600.0,5050869104.0
2008-10-09,7043.554,6758.215,7058.977,6753.998,566171800.0,5499080333.0
2008-10-10,6482.188,6385.354,6500.738,6345.796,509214000.0,4906151619.0
2008-10-13,6330.189,6571.586,6571.586,6109.15,592971000.0,5667614796.0
2008-10-14,6772.379,6473.115,6807.137,6473.115,854134600.0,8049587374.0
2008-10-15,6403.268,6406.348,6453.034,6340.253,515472100.0,4399246722.0
2008-10-16,6141.726,6166.561,6312.179,6117.132,692757300.0,5864140021.0
2008-10-17,6213.52,6209.505,6247.35,6081.136,471633700.0,3974054873.0
2008-10-20,6220.432,6426.288,6452.338,6101.418,565035400.0,4949723286.0
2008-10-21,6435.909,6389.186,6527.493,6379.159,614398900.0,5601672715.0
2008-10-22,6293.036,6278.044,6457.05,6265.392,486259900.0,4329313093.0
2008-10-23,6213.921,6325.306,6340.514,6153.159,565389300.0,5014530498.0
2008-10-24,6317.513,6158.954,6370.544,6093.754,468761300.0,4280722173.0
2008-10-27,6037.545,5734.813,6039.094,5721.689,634813800.0,5281108828.0
2008-10-28,5589.313,5891.124,5923.44,5577.229,831254200.0,6627888692.0
2008-10-29,5973.504,5798.666,5987.615,5792.77,613180300.0,4954527806.0
2008-10-30,5835.716,5909.656,6016.998,5772.917,613254100.0,5118620331.0
2008-10-31,5887.896,5839.329,5930.776,5810.609,360570900.0,2964422808.0
2008-11-03,5794.167,5825.002,5913.386,5775.267,329752800.0,2712781018.0
2008-11-04,5807.124,5668.807,5807.183,5633.309,424905400.0,3268694856.0
2008-11-05,5721.52,5865.779,5941.798,5721.169,541610400.0,4303696027.0
2008-11-06,5734.93,5720.552,5767.129,5678.343,392787200.0,2935776798.0
2008-11-07,5626.924,5753.095,5787.794,5598.211,436965000.0,3597073872.0
2008-11-10,5855.08,6127.123,6128.723,5855.08,854670600.0,6893874074.0
2008-11-11,6113.845,6099.766,6254.493,6046.968,1032202600.0,8363017221.0
2008-11-12,6017.185,6116.674,6157.757,5998.796,680517300.0,5919688805.0
2008-11-13,6030.791,6364.032,6420.733,5986.106,1208690900.0,10609604640.0
2008-11-14,6421.935,6660.41,6660.432,6378.06,1285032400.0,11730760229.0
2008-11-17,6634.63,6783.029,6783.029,6576.843,1357968700.0,12251915558.0
2008-11-18,6727.51,6293.301,6790.522,6264.841,1280146600.0,11432083221.0
2008-11-19,6273.283,6679.941,6698.196,6260.461,1065741900.0,9347590984.0
2008-11-20,6564.44,6696.827,6850.703,6534.854,1250803800.0,11454912585.0
2008-11-21,6508.934,6711.346,6854.629,6389.607,1267819300.0,11076837300.0
2008-11-24,6694.535,6466.194,6745.411,6466.194,735296100.0,6724431773.0
2008-11-25,6568.148,6488.999,6609.083,6390.341,585403400.0,5456810923.0
2008-11-26,6509.306,6533.866,6610.531,6433.683,666195400.0,5572349895.0
2008-11-27,6923.371,6683.242,6947.119,6683.242,1418621300.0,12614931187.0
2008-11-28,6606.096,6658.513,6727.812,6575.241,717896500.0,6784415524.0
2008-12-01,6634.596,6763.969,6768.046,6604.394,705447400.0,6809374493.0
2008-12-02,6619.355,6795.809,6887.495,6596.642,829354300.0,7906718267.0
2008-12-03,6833.863,7041.067,7041.067,6833.863,1085520800.0,10120970465.0
2008-12-04,7123.003,7130.933,7389.354,7122.473,1555852700.0,15165124824.0
2008-12-05,7101.765,7279.149,7299.146,7094.716,1043971700.0,9801421941.0
2008-12-08,7363.65,7528.631,7563.461,7347.987,1320794200.0,13145221760.0
2008-12-09,7565.548,7360.989,7585.161,7344.682,1131769000.0,11697327064.0
2008-12-10,7311.117,7490.289,7498.228,7228.354,978544500.0,9888181273.0
2008-12-11,7467.451,7361.491,7577.124,7354.438,895717000.0,9334900192.0
2008-12-12,7304.577,7092.707,7338.066,6988.799,852190900.0,8613020057.0
2008-12-15,7184.16,7101.422,7229.803,6968.599,696385100.0,7100309977.0
2008-12-16,7052.773,7250.317,7250.317,6955.191,678717100.0,6732120743.0
2008-12-17,7265.408,7286.87,7378.105,7253.245,792193100.0,7971824412.0
2008-12-18,7291.695,7412.471,7416.456,7215.378,901999900.0,8727772306.0
2008-12-19,7391.324,7438.83,7507.698,7361.047,771335100.0,8226826165.0
2008-12-22,7429.461,7295.12,7465.493,7204.836,760009800.0,7683908136.0
2008-12-23,7310.185,6952.906,7310.185,6950.279,890968200.0,8771931839.0
2008-12-24,6871.29,6845.6,6932.045,6794.282,568185400.0,5453146380.0
2008-12-25,6871.085,6785.037,6919.221,6704.811,463660400.0,4812295020.0
2008-12-26,6741.241,6704.247,6776.297,6654.587,602868000.0,6998011820.0
2008-12-29,6641.778,6653.199,6682.717,6483.536,491130800.0,5283561169.0
2008-12-30,6629.885,6558.16,6652.508,6498.309,506028800.0,5121560106.0
2008-12-31,6546.075,6485.513,6561.484,6460.701,727783300.0,5968893207.0
2009-01-05,6557.421,6634.881,6634.881,6514.486,718070400.0,6797689893.0
2009-01-06,6631.177,6795.337,6820.08,6600.272,1106467600.0,11040095960.0
2009-01-07,6769.602,6725.822,6836.109,6725.214,831879900.0,8876334993.0
2009-01-08,6600.039,6616.977,6656.182,6546.769,775625200.0,11390628831.0
2009-01-09,6621.219,6719.88,6736.342,6620.378,722604800.0,8915968016.0
2009-01-12,6690.964,6719.911,6798.967,6665.903,798259000.0,8623779248.0
2009-01-13,6603.494,6530.812,6664.512,6529.055,873270900.0,9009299157.0
2009-01-14,6518.851,6811.869,6811.869,6518.851,949430700.0,10140803538.0
2009-01-15,6739.63,6798.531,6889.038,6720.558,1035184600.0,11375749440.0
2009-01-16,6832.245,6917.48,7038.944,6832.245,1274393800.0,13570061720.0
2009-01-19,6972.576,6982.594,7103.829,6912.095,1090151100.0,12061978964.0
2009-01-20,6963.548,7020.512,7020.512,6900.206,812058200.0,8301866235.0
2009-01-21,6912.736,6970.814,7050.896,6879.16,1112617100.0,12703191520.0
2009-01-22,6994.837,7050.878,7055.889,6928.902,909850200.0,10487001324.0
2009-01-23,7026.577,7015.236,7094.571,6984.823,787657400.0,8837075135.0
2009-02-02,7073.87,7087.609,7099.251,6995.839,719452300.0,8204507072.0
2009-02-03,7089.95,7266.41,7266.41,7046.624,1364973100.0,14287534857.0
2009-02-04,7300.188,7477.629,7477.629,7288.397,1504377600.0,16185297006.0
2009-02-05,7468.672,7413.424,7640.934,7348.379,1804968200.0,19293236685.0
2009-02-06,7440.274,7771.898,7772.392,7440.274,1675117500.0,18589985873.0
2009-02-09,7891.493,8087.687,8129.193,7861.853,1984436600.0,23152726354.0
2009-02-10,8066.674,8265.559,8266.25,7942.352,1828932600.0,21261375308.0
2009-02-11,8119.756,8289.214,8506.67,8066.52,2328534400.0,28637675841.0
2009-02-12,8295.416,8318.804,8354.126,8001.708,1952523300.0,23282088755.0
2009-02-13,8330.134,8628.754,8648.022,8290.435,1946727000.0,24450756918.0
2009-02-16,8707.919,8771.044,8796.806,8552.465,2192321500.0,26909012166.0
2009-02-17,8769.539,8461.156,8800.629,8461.156,2006134900.0,24391012479.0
2009-02-18,8282.898,8083.502,8441.3,8074.689,1767262100.0,21670187119.0
2009-02-19,8149.366,8213.903,8289.51,8049.923,1356380300.0,16362110444.0
2009-02-20,8235.761,8423.774,8424.68,8157.588,1285067700.0,16293793236.0
2009-02-23,8423.404,8727.698,8763.837,8372.556,1595453100.0,19612167134.0
2009-02-24,8637.878,8403.017,8820.668,8369.143,1931390100.0,23906188576.0
2009-02-25,8443.416,8241.664,8493.521,7994.588,1753168800.0,21925497024.0
2009-02-26,8207.851,7777.904,8359.561,7650.821,1401446300.0,16822430552.0
2009-02-27,7668.113,7608.223,7728.751,7453.403,1192395500.0,13265063078.0
2009-03-02,7511.656,7762.716,7806.809,7495.816,994496500.0,11554788331.0
2009-03-03,7568.405,7695.617,7814.807,7524.132,1071890800.0,12577133712.0
2009-03-04,7742.668,8227.687,8253.782,7742.668,1548412900.0,18965287624.0
2009-03-05,8341.533,8242.281,8412.072,8110.017,1617263000.0,20508157432.0
2009-03-06,8094.076,8249.885,8327.946,8062.913,1243220400.0,15189594088.0
2009-03-09,8310.12,7946.795,8426.994,7907.295,1173323200.0,14341186917.0
2009-03-10,7829.969,8045.661,8045.661,7786.856,809421000.0,9701380111.0
2009-03-11,8225.335,7941.51,8245.608,7908.253,985229200.0,11715197770.0
2009-03-12,7900.872,7933.506,7964.736,7696.163,815443300.0,9766552099.0
2009-03-13,7963.762,7875.738,8051.467,7851.911,734830900.0,9049803663.0
2009-03-16,7847.336,8022.688,8033.088,7795.051,701166500.0,8247177782.0
2009-03-17,8035.85,8389.867,8427.888,8029.527,1500223100.0,18254162482.0
2009-03-18,8438.484,8465.962,8627.0,8415.706,1646422800.0,20684248678.0
2009-03-19,8483.082,8622.474,8665.151,8460.963,1389886100.0,17955802326.0
2009-03-20,8657.443,8647.51,8717.636,8477.848,1752666400.0,23186631316.0
2009-03-23,8664.665,8885.75,8947.695,8623.129,1765919800.0,23089400552.0
2009-03-24,9012.244,8954.836,9071.688,8911.569,1636253800.0,22016441013.0
2009-03-25,8888.874,8756.253,9029.417,8756.253,1302773800.0,17888886793.0
2009-03-26,8740.06,8983.866,8988.326,8590.014,1277043500.0,18058898785.0
2009-03-27,9043.263,8994.15,9115.043,8934.697,1639248000.0,21308356677.0
2009-03-30,8991.873,8910.418,8998.65,8846.161,1176450300.0,15536480858.0
2009-03-31,8745.245,8981.953,8981.953,8709.318,1047192200.0,14324042062.0
2009-04-01,9032.4,9156.011,9245.663,9032.4,1641084200.0,22656545736.0
2009-04-02,9189.298,9300.922,9380.889,9183.831,1834427600.0,24812861001.0
2009-04-03,9374.851,9244.656,9436.64,9204.771,1625225200.0,22172225332.0
2009-04-07,9251.126,9232.263,9334.106,9126.925,1205506000.0,17075691274.0
2009-04-08,9196.604,8896.973,9235.894,8896.762,1235605800.0,17424228175.0
2009-04-09,8889.066,9030.307,9030.307,8816.079,977126300.0,13535151478.0
2009-04-10,9094.575,9345.44,9345.44,9080.116,1156926300.0,18108204256.0
2009-04-13,9449.512,9539.799,9577.029,9441.164,1895620700.0,26084243110.0
2009-04-14,9519.416,9678.182,9701.75,9460.052,1621419600.0,22701699343.0
2009-04-15,9629.221,9724.582,9734.059,9500.264,1789596700.0,23975749753.0
2009-04-16,9751.772,9711.356,9776.68,9563.082,1963242300.0,23894375497.0
2009-04-17,9679.967,9580.062,9732.097,9487.856,1541512300.0,21015807360.0
2009-04-20,9559.611,9793.641,9793.641,9547.595,1394716100.0,18738766484.0
2009-04-21,9665.907,9640.903,9760.727,9499.486,1497940300.0,20922051916.0
2009-04-22,9689.156,9249.08,9762.833,9175.549,1642043300.0,22260019891.0
2009-04-23,9178.214,9360.841,9409.137,9132.401,1099220400.0,15288354478.0
2009-04-24,9398.487,9315.205,9442.422,9313.232,884207900.0,13305297493.0
2009-04-27,9291.219,9082.217,9332.002,9032.494,788717400.0,11043610187.0
2009-04-28,9011.417,9104.299,9169.393,8985.598,814543800.0,11097503880.0
2009-04-29,9097.718,9383.209,9425.786,9079.084,982623100.0,14024399167.0
2009-04-30,9464.027,9502.516,9566.755,9422.697,1151795300.0,15718092857.0
2009-05-04,9567.629,9899.67,9899.67,9562.951,1452954900.0,19936332041.0
2009-05-05,9958.537,9947.806,10072.484,9910.688,1342845800.0,18724667061.0
2009-05-06,9942.36,10149.065,10183.762,9911.824,1453473900.0,21154384451.0
2009-05-07,10229.043,10108.938,10318.66,9973.55,1627654100.0,25097428919.0
2009-05-08,10014.253,10183.056,10252.219,9907.177,1505866500.0,22267145391.0
2009-05-11,10248.519,9868.79,10347.738,9865.224,1676201600.0,24033566411.0
2009-05-12,9774.799,10179.15,10179.15,9764.842,1256874200.0,17345293799.0
2009-05-13,10206.786,10294.374,10331.502,10172.622,1530067100.0,21980778719.0
2009-05-14,10179.506,10252.148,10283.829,10087.726,1111633900.0,16623946688.0
2009-05-15,10276.549,10273.229,10357.0,10164.921,861566500.0,13050790101.0
2009-05-18,10211.02,10314.044,10339.019,10023.649,1010915900.0,14551623448.0
2009-05-19,10413.284,10424.356,10465.745,10359.628,1401080700.0,21096238411.0
2009-05-20,10453.395,10369.139,10497.174,10369.139,1187404100.0,18930146922.0
2009-05-21,10302.027,10108.857,10342.768,10048.347,1040847000.0,16437712727.0
2009-05-22,10049.304,10072.634,10158.52,9976.925,852823700.0,12598994082.0
2009-05-25,9861.365,10182.159,10215.138,9824.62,1186354400.0,19487742879.0
2009-05-26,10176.643,10022.298,10207.889,10006.483,1002636700.0,16210336584.0
2009-05-27,10097.467,10127.92,10165.426,10002.753,852339200.0,12827965009.0
2009-06-01,10267.737,10421.345,10458.783,10267.737,1248878000.0,20036332363.0
2009-06-02,10508.583,10484.328,10566.109,10439.563,1270098000.0,20474711533.0
2009-06-03,10473.115,10712.311,10712.311,10459.023,1434783100.0,21809236889.0
2009-06-04,10651.159,10733.716,10800.236,10567.432,1572679500.0,23106418770.0
