,lnR,lnR_2
2008-10-28,0.02773718002873604,0.0007693511559465136
2008-10-29,-0.0297928487532495,0.0008876138368340004
2008-10-30,0.025146161121925914,0.0006323294191698584
2008-10-31,-0.019941715572752372,0.00039767201998455444
2008-11-03,-0.005226541231619919,2.731673324582306e-05
2008-11-04,-0.007629447624201369,5.820847105043191e-05
2008-11-05,0.03109633270607759,0.0009669819077670708
2008-11-06,-0.024660777522035993,0.0006081539479913557
2008-11-07,0.01730908170681733,0.0002996043095332784
2008-11-10,0.07019444434644306,0.004927260017105892
2008-11-11,-0.016778541680420922,0.00028151946092162214
2008-11-12,0.008373899810290908,7.012219803279011e-05
2008-11-13,0.036184571312716685,0.0013093232010850792
2008-11-14,0.030060635214330667,0.0009036417894890569
2008-11-17,0.021931595660492853,0.0004809948882153489
2008-11-18,-0.06514266438962046,0.004243566723778726
2008-11-19,0.058714217457956686,0.0034473593317002255
2008-11-20,-0.016852200038687926,0.00028399664614395335
2008-11-21,-0.007270691445092403,5.286295408973986e-05
2008-11-24,-0.03741802301805386,0.0014001084465796083
2008-11-25,-0.004408615681618322,1.943589222821098e-05
2008-11-26,0.004842877695997672,2.3453464378391715e-05
2008-11-27,0.010470921155985913,0.00010964018985487336
2008-11-28,-0.02465408082177145,0.0006078237011664389
2008-12-01,0.01245922997741733,0.00015523241163017463
2008-12-02,-0.0026303753314609324,6.91887438435821e-06
2008-12-03,0.03931763381776854,0.0015458763290281362
2008-12-04,0.01819598779688736,0.00033109397190447365
2008-12-05,0.00853304548760736,7.281286529357633e-05
2008-12-08,0.03510191061878398,0.0012321441290890998
2008-12-09,-0.025692503448949466,0.0006601047334742802
2008-12-10,0.020101933741599076,0.00040408774015163944
2008-12-11,-0.023079755145335668,0.0005326750975686482
2008-12-12,-0.03887495092942306,0.0015112618097650507
2008-12-15,0.005185041227894871,2.6884652534969552e-05
2008-12-16,0.0053978168213584254,2.9136426436939976e-05
2008-12-17,0.0009175508162417856,8.41899500385967e-07
2008-12-18,0.01947456583482321,0.00037925871445486343
2008-12-19,0.0013727777252361406,1.8845186829045127e-06
2008-12-22,-0.015330469496295684,0.00023502329497685246
2008-12-23,-0.046613568954753326,0.002172824810699543
2008-12-24,-0.01777487787898835,0.0003159462836129493
2008-12-25,-0.006125061833621714,3.75163824656894e-05
2008-12-26,-0.0004865093643715568,2.366913616212162e-07
2008-12-29,-0.0005607782755161494,3.1447227429086643e-07
2008-12-30,-0.00954019708011078,9.101536032735424e-05
2008-12-31,-0.006626156823998919,4.3905954256227436e-05
2009-01-05,0.032373844408531305,0.0010480658017877936
2009-01-06,0.029562684250684867,0.0008739523001056911
2009-01-07,-0.006802650420713263,4.6276052746430334e-05
2009-01-08,-0.024108833961669518,0.0005812358749913495
2009-01-09,0.014105284768628046,0.00019895905840409034
2009-01-12,-0.0023725389610342873,5.628941121625656e-06
2009-01-13,-0.019651434762018027,0.00038617888820585055
2009-01-14,0.03454875446870975,0.001193616435339192
2009-01-15,-0.004501348831899676,2.026214130644458e-05
2009-01-16,0.01767021212876596,0.0003122363966755877
2009-01-19,0.016358192889519785,0.00026759047461073565
2009-01-20,0.0037354541135927732,1.3953617434757171e-05
2009-01-21,-0.004569356522827306,2.0879019032704447e-05
2009-01-22,0.009992646997085686,9.985299400836557e-05
2009-01-23,-0.00715488655475216,5.1192401611373234e-05
2009-02-02,0.01050695015008074,0.0001103960014562817
2009-02-03,0.024126453755457078,0.000582085770814209
2009-02-04,0.02252241447302694,0.0005072591536948134
2009-02-05,-0.0046274638440477744,2.1413421627969405e-05
2009-02-06,0.0388999744390226,0.0015132080113566117
2009-02-09,0.01973530405453161,0.0003894822261248118
2009-02-10,0.01801747005604515,0.0003246292272204836
2009-02-11,-0.001918258751477886,3.679716637621498e-06
2009-02-12,-0.005646167695860349,3.187920964977696e-05
2009-02-13,0.031827095092723745,0.0010129639820412799
2009-02-16,0.029128340957872645,0.000848460246958081
2009-02-17,-0.02971063932012008,0.0008827220888102654
2009-02-18,-0.0483961382285818,0.0023421861954399967
2009-02-19,0.007781445880922,6.055089999771796e-05
2009-02-20,0.01530706580984642,0.00023430626370696925
2009-02-23,0.019399131089083532,0.00037632628701144723
2009-02-24,-0.04666312400616679,0.0021774471420148993
2009-02-25,0.002686497526571685,7.217268960275782e-06
2009-02-26,-0.039435077454990974,0.0015551253338811374
2009-02-27,-0.018267900599992615,0.00033371619233121054
2009-03-02,0.005073881314549666,2.5744271594136252e-05
2009-03-03,-0.010572316916576341,0.00011177388498452627
2009-03-04,0.05935686263098905,0.003523237141394104
2009-03-05,0.010395227731880397,0.00010806075959765525
2009-03-06,-0.012718101742070331,0.0001617501119216524
2009-03-09,-0.034448313211745685,0.0011866862831345323
2009-03-10,0.018619690682613488,0.00034669288111620355
2009-03-11,-0.009094921139485734,8.271759053346448e-05
2009-03-12,-0.0024077302356060315,5.797164887451476e-06
2009-03-13,-0.0023613991594366723,5.5762059901882226e-06
2009-03-16,0.011416381148967147,0.00013033375853849244
2009-03-17,0.02975548789795024,0.0008853890600450631
2009-03-18,0.002430860275397073,5.9090816785035345e-06
2009-03-19,0.018726084475727767,0.00035066623979209245
2009-03-20,0.006742281601548328,4.5458361194577087e-05
2009-03-23,0.019274385602970234,0.0003715019403719862
2009-03-24,0.005549018290956553,3.0791603993370384e-05
2009-03-25,-0.020244861210391818,0.0004098544054280273
2009-03-26,0.03015276597016836,0.0009091892956517431
2009-03-27,0.00537738551123379,2.891627493642709e-05
2009-03-30,-0.006930012406273889,4.8025071951110016e-05
2009-03-31,0.006413967723466918,4.1138981957675394e-05
2009-04-01,0.014558853999138144,0.00021196022976822072
2009-04-02,0.007147929967703526,5.1092902823194125e-05
2009-04-03,-0.0022757167665794498,5.178886801690826e-06
2009-04-07,0.007986936772558018,6.379115900883949e-05
2009-04-08,-0.03836079458109509,0.0014715505608929745
2009-04-09,0.013746442870845144,0.00018896469160140927
2009-04-10,0.02668012290681432,0.0007118289583227181
2009-04-13,0.028027660732515614,0.0007855497661369977
2009-04-14,0.0053482831504325645,2.8604132657200877e-05
2009-04-15,0.003505666074588909,1.228969462652361e-05
2009-04-16,-0.0007581570284598271,5.748020798030351e-07
2009-04-17,-0.011988466887171256,0.00014372333830480166
2009-04-20,0.021149519960101948,0.0004473021945427507
2009-04-21,-0.008492803463549414,7.212771067047693e-05
2009-04-22,-0.029811856149636107,0.0008887467670865961
2009-04-23,0.0010590218844521715,1.1215273517486285e-06
2009-04-24,-0.006252985993421056,3.909983383391991e-05
2009-04-27,-0.01781979903782016,0.00031754523774829633
2009-04-28,-0.0016268670427113108,2.646696374660246e-06
2009-04-29,0.027418174211380375,0.0007517562770856038
2009-04-30,0.0037919386868185967,1.4378799004591543e-05
2009-05-04,0.03269465477204658,0.0010689404506633083
2009-05-05,0.002896682661922334,8.390770443881459e-06
2009-05-06,0.009761200728966912,9.528103967118418e-05
2009-05-07,0.0018986638952123158,3.604924586982804e-06
2009-05-08,0.010797540598256106,0.00011658688297098882
2009-05-11,-0.01763524803686245,0.0003110019733216609
2009-05-12,0.014785032226869887,0.00021859717794958113
2009-05-13,0.017264546645837875,0.0002980645708863118
2009-05-14,-0.009004797770489681,8.108638288741592e-05
2009-05-15,0.002034380047543749,4.138702177844107e-06
2009-05-18,0.0028372765040627357,8.050137960506459e-06
2009-05-19,0.008970198028757537,8.04644526751256e-05
2009-05-20,-0.009484885194225967,8.996304714764696e-05
2009-05-21,-0.015504575479449834,0.00024039186079795704
2009-05-22,-0.0050001803413675106,2.5001803446198115e-05
2009-05-25,0.004765725967719625,2.2712143999397156e-05
2009-05-26,-0.008246521495369308,6.800511677358804e-05
2009-05-27,0.016989763267497793,0.0002886520558856173
2009-06-01,0.03300506333426689,0.0010893342056989689
2009-06-02,0.0011098906637423411,1.2318572854624145e-06
2009-06-03,0.01973099638157727,0.00038931221820981535
2009-06-04,-0.004091365832900706,1.673927437862729e-05
2009-06-05,-0.004837058334979716,2.339713333599674e-05
2009-06-08,0.005231596943098715,2.7369606575039822e-05
2009-06-09,0.007037543558575443,4.952701933884671e-05
2009-06-10,0.01012118628701586,0.00010243841185647789
2009-06-11,-0.006743331547117037,4.547252035434386e-05
2009-06-12,-0.01933184456220438,0.0003737202141772311
2009-06-15,0.016549962613098046,0.0002739012624949431
2009-06-16,-0.004860966335987094,2.362899371959979e-05
2009-06-17,0.012209286944469433,0.00014906668769239175
2009-06-18,0.015459276461265326,0.00023898922870583216
2009-06-19,0.009273581799900121,8.599931939943877e-05
2009-06-22,0.005473637963624434,2.9960712556830636e-05
2009-06-23,-0.001245465914228916,1.5511853435060693e-06
2009-06-24,0.010181350326377903,0.00010365989446843543
2009-06-25,0.0009395717892770605,8.827951472052971e-07
2009-06-26,0.0010814492883071125,1.1695325631799602e-06
2009-06-29,0.015957923302276633,0.0002546553161213436
2009-06-30,-0.005375875083242221,2.8900032910624554e-05
2009-07-01,0.016351567302323566,0.0002673737532424172
2009-07-02,0.017172647189834578,0.0002948998115065334
2009-07-03,0.00914455319563956,8.362285314788168e-05
2009-07-06,0.01168524525941983,0.00013654495677279361
2009-07-07,-0.011334635971026685,0.00012847397259569204
2009-07-08,-0.00281221742286597,7.90856683347092e-06
2009-07-09,0.013624421294180067,0.00018562485560130723
2009-07-10,-0.002919049103121907,8.520847666436809e-06
2009-07-13,-0.010776136133289427,0.000116125109963186
2009-07-14,0.020753709240839413,0.00043071644725330323
2009-07-15,0.013702772212075942,0.0001877659662960406
2009-07-16,-0.0015093470789739882,2.2781286048073108e-06
2009-07-17,0.0018824877297340947,3.543760052599426e-06
2009-07-20,0.023907922743903853,0.0005715887699284752
2009-07-21,-0.016578452408724687,0.00027484508426834937
2009-07-22,0.025626991834162283,0.0006567427104682204
2009-07-23,0.009622563250452743,9.259372350896365e-05
2009-07-24,0.01316610207719826,0.00017334624390720436
2009-07-27,0.018393791607678622,0.0003383315697067085
2009-07-28,0.0009191713324518958,8.448759384013935e-07
2009-07-29,-0.051299555021778076,0.0026316443454324364
2009-07-30,0.01673629439431501,0.00028010355005318
2009-07-31,0.026882248537292597,0.0007226552864207699
2009-08-03,0.014700063330485236,0.00021609186192027668
2009-08-04,0.0025532056410302317,6.518859045388597e-06
2009-08-05,-0.012446930181482685,0.0001549260709427046
2009-08-06,-0.021275024297390033,0.0004526266588545363
2009-08-07,-0.028909285693321962,0.0008357467992981099
2009-08-10,-0.00335768196323194,1.1274028166213095e-05
2009-08-11,0.004594691378310145,2.1111188861917582e-05
2009-08-12,-0.047679218077989916,0.0022733078365285205
2009-08-13,0.008904507206457524,7.929024858985398e-05
2009-08-14,-0.030252817373057184,0.0009152329590075505
2009-08-17,-0.059616792717383404,0.003554161973907459
2009-08-18,0.013925297242932011,0.00019391390330400986
2009-08-19,-0.04399926893040362,0.0019359356664099816
2009-08-20,0.044239029885072334,0.0019570917651723233
2009-08-21,0.016753131316770364,0.0002806674089169519
2009-08-24,0.010969845654458688,0.00012033751368264615
2009-08-25,-0.02627429948099813,0.0006903388132171787
2009-08-26,0.017606606903417976,0.00030999260665148554
2009-08-27,-0.007169471307499009,5.140131882905155e-05
2009-08-28,-0.02952023381858826,0.000871444204704122
2009-08-31,-0.06982860906834709,0.0048760346444200455
2009-09-01,0.00597183595307893,3.5662824650486134e-05
2009-09-02,0.011576994685518649,0.00013402680594852705
2009-09-03,0.04678912648229705,0.002189222356976391
2009-09-04,0.0058125506562936025,3.3785745131979186e-05
2009-09-07,0.006793665037740482,4.615388464501738e-05
2009-09-08,0.016986806841426727,0.00028855160666794186
2009-09-09,0.005371704063581895,2.885520454670224e-05
2009-09-10,-0.007281750110329277,5.3023884669280436e-05
2009-09-11,0.02194933988163328,0.0004817735212394572
2009-09-14,0.012282643349447397,0.00015086332764972438
2009-09-15,0.002305763166367214,5.31654377937576e-06
2009-09-16,-0.011276608952327294,0.00012716190946370808
2009-09-17,0.019984262346113724,0.00039937074151829877
2009-09-18,-0.032410003494568684,0.0010504083265179542
2009-09-21,0.001465172569949047,2.146730659731095e-06
2009-09-22,-0.023688461055217047,0.0005611431871645347
2009-09-23,-0.019104895614034945,0.00036499703642317165
2009-09-24,0.0038035428626690404,1.4466938308160599e-05
2009-09-25,-0.005169012400788375,2.6718689199504003e-05
2009-09-28,-0.026889183793775473,0.0007230282050954375
2009-09-29,-0.0032565792322936105,1.0605308296206041e-05
2009-09-30,0.008993972046568821,8.089153317446135e-05
2009-10-09,0.04649782310210959,0.0021620475532350765
2009-10-12,-0.005935743353784773,3.52330491620001e-05
2009-10-13,0.014306651820363392,0.00020468028630910714
2009-10-14,0.011627898220611499,0.00013520801702890007
2009-10-15,0.003111095694237953,9.678916418705931e-06
2009-10-16,-0.0010593610811113763,1.122245900173464e-06
2009-10-19,0.02049646592144061,0.0004201051152687763
2009-10-20,0.015085394392885476,0.00022756912398890056
2009-10-21,-0.004505256405803237,2.0297335282031104e-05
2009-10-22,-0.006264965564167113,3.9249793520199754e-05
2009-10-23,0.018325769184121654,0.00033583381618970285
2009-10-26,0.0005529631194836071,3.0576821150904196e-07
2009-10-27,-0.02874333930568085,0.0008261795544414976
2009-10-28,0.0032613099114744415,1.063614233868143e-05
2009-10-29,-0.023654448842505893,0.0005595329500427284
2009-10-30,0.011880641678311044,0.00014114964668842145
2009-11-02,0.026613687629458482,0.0007082883692383914
2009-11-03,0.012139949666011063,0.0001473783778932821
2009-11-04,0.004584515789384014,2.1017785023111327e-05
2009-11-05,0.008439811443869516,7.123041720807085e-05
2009-11-06,0.0028434493109354975,8.085203983859556e-06
2009-11-09,0.003643123445662866,1.3272348440338471e-05
2009-11-10,0.000952126973920997,9.065457744679548e-07
2009-11-11,-0.0010758913575550366,1.1575422132616197e-06
2009-11-12,-0.0007079242599328239,5.011567578014364e-07
2009-11-13,0.004622848370935628,2.137072706066219e-05
2009-11-16,0.02704949840014237,0.0007316753636993046
2009-11-17,0.002391301940365409,5.71832496999537e-06
2009-11-18,0.0061781611772087075,3.816967553156888e-05
2009-11-19,0.005247114703818667,2.753221271503006e-05
2009-11-20,-0.003700736676572447,1.369545194932848e-05
2009-11-23,0.009122060833037793,8.321199384164215e-05
2009-11-24,-0.03509463594318518,0.0012316334719847052
2009-11-25,0.020461923992362685,0.0004186903334692277
2009-11-26,-0.0368970271177016,0.001361390610124407
2009-11-27,-0.023844141997953372,0.0005685431076185638
2009-11-30,0.0314847467149626,0.000991289275705348
2009-12-01,0.012459838763993147,0.00015524758202470628
2009-12-02,0.010573009195798733,0.00011178852345444457
2009-12-03,-0.0015683204987340105,2.4596291867492954e-06
2009-12-04,0.01592820431966757,0.0002537076928490767
2009-12-07,0.004467786586424438,1.9961116981834132e-05
2009-12-08,-0.010630763393546516,0.00011301313032956864
2009-12-09,-0.017471060487080692,0.0003052379545432322
2009-12-10,0.004526148840481525,2.0486023326192255e-05
2009-12-11,-0.0021367115396486724,4.565536203667801e-06
2009-12-14,0.016972656617383564,0.0002880710726516141
2009-12-15,-0.008649111503517659,7.48071298002815e-05
2009-12-16,-0.00589525868833185,3.475407500235217e-05
2009-12-17,-0.02366649366231499,0.0005601029222683957
2009-12-18,-0.020719753766790916,0.00042930819615644633
2009-12-21,0.002913968851940396,8.49121447007883e-06
2009-12-22,-0.02347336483990503,0.0005509988569072897
2009-12-23,0.007595030677723713,5.768449099556433e-05
2009-12-24,0.025577308428283985,0.000654198706435567
2009-12-25,-0.0038308081638014357,1.4675091187847728e-05
2009-12-28,0.014986367668727851,0.00022459121590229147
2009-12-29,0.007179418346366262,5.154404779214047e-05
2009-12-30,0.01570503867224282,0.00024664823969664255
2009-12-31,0.0044463621417172305,1.977013629529624e-05
2010-01-04,-0.010237634882836133,0.0001048091679942632
2010-01-05,0.011774380316390776,0.00013863603183501054
2010-01-06,-0.008556451955062272,7.321287005928898e-05
2010-01-07,-0.019060321329193997,0.0003632958491721276
2010-01-08,0.0010083314191646764,1.0167322508746503e-06
2010-01-11,0.005228178974867603,2.7333855393247663e-05
2010-01-12,0.01887482583957123,0.0003562590504741458
2010-01-13,-0.03143237168392332,0.0009879939896763046
2010-01-14,0.013428693792356228,0.00018032981696886668
2010-01-15,0.002671553781892655,7.137199609544947e-06
2010-01-18,0.004007279496757832,1.6058288965135702e-05
2010-01-19,0.0030154378851889874,9.092865639433032e-06
2010-01-20,-0.02970310528619713,0.0008822744636429119
2010-01-21,0.002222570694282666,4.939820491084133e-06
2010-01-22,-0.009630368168275893,9.274399105654159e-05
2010-01-25,-0.010984203477560683,0.00012065272603645621
2010-01-26,-0.024541432079447034,0.000602281888510112
2010-01-27,-0.010918188559157826,0.00011920684141332485
2010-01-28,0.0025200866073067374,6.350836508326782e-06
2010-01-29,-0.0016214769819846708,2.6291876031061165e-06
2010-02-01,-0.016164510640792606,0.0002612914042562974
2010-02-02,-0.002262396275603429,5.118436907864266e-06
2010-02-03,0.02328014247951593,0.0005419650338665622
2010-02-04,-0.0028427412856633083,8.081178017214679e-06
2010-02-05,-0.01884090504219582,0.0003549797028090399
2010-02-08,-0.0014394232809360474,2.0719393817006953e-06
