,open,close,high,low,volume,money
2010-09-28,949.63,942.05,949.89,939.63,93943392.0,2943710101.0
2010-09-29,941.27,926.76,944.17,924.41,83173536.0,2805263882.0
2010-09-30,923.83,942.54,942.54,921.36,69973736.0,2252413165.0
2010-10-08,946.47,959.86,963.18,945.62,108396016.0,3415850316.0
2010-10-11,960.91,947.11,961.17,941.91,144687008.0,4702486651.0
2010-10-12,946.63,951.79,959.98,945.01,124019208.0,3915278784.0
2010-10-13,951.33,962.74,962.74,940.64,133051664.0,4123690416.0
2010-10-14,963.29,958.5,975.91,956.86,139640544.0,4577347139.0
2010-10-15,954.12,944.25,957.77,937.12,135249840.0,4343111216.0
2010-10-18,941.87,932.36,941.87,913.82,132787576.0,4243012677.0
2010-10-19,932.83,995.92,1005.59,932.32,233908624.0,7752443015.0
2010-10-20,986.65,1004.54,1024.58,986.03,263813264.0,8597749281.0
2010-10-21,1001.68,991.84,1001.68,983.66,156912288.0,4853646889.0
2010-10-22,991.13,1013.45,1023.7,991.13,176574900.0,5596426131.0
2010-10-25,1018.08,1039.05,1043.09,1018.08,206368900.0,6717409625.0
2010-10-26,1041.53,1036.01,1041.91,1020.94,183841400.0,5899693751.0
2010-10-27,1034.86,1030.59,1048.56,1028.7,170168900.0,5627187689.0
2010-10-28,1024.7,1038.62,1038.62,1023.49,159247700.0,5363520705.0
2010-10-29,1042.4,1064.52,1069.75,1042.4,223551800.0,7678783751.0
2010-11-01,1071.63,1107.52,1113.62,1071.63,281789952.0,9836595786.0
2010-11-02,1108.09,1075.15,1108.09,1074.58,245453184.0,8659221612.0
2010-11-03,1063.2,1040.62,1063.2,1040.55,162049200.0,5454222839.0
2010-11-04,1041.42,1057.71,1057.71,1037.24,133879040.0,4549208821.0
2010-11-05,1067.87,1072.22,1072.22,1058.26,139702448.0,4795822280.0
2010-11-08,1077.5,1107.06,1107.06,1077.5,178649840.0,6235219996.0
2010-11-09,1110.43,1115.65,1117.52,1102.01,190022192.0,6746547558.0
2010-11-10,1115.74,1141.58,1147.48,1113.75,226669392.0,7916958468.0
2010-11-11,1137.08,1132.72,1163.7,1132.36,229790608.0,7972459577.0
2010-11-12,1126.85,1082.24,1140.63,1080.27,229228448.0,8050112619.0
2010-11-15,1087.81,1148.54,1148.54,1086.52,209131328.0,7721729734.0
2010-11-16,1154.41,1126.17,1175.31,1111.5,289446496.0,10386977721.0
2010-11-17,1115.12,1085.35,1132.86,1080.93,207611440.0,7106503474.0
2010-11-18,1090.14,1102.85,1102.85,1077.06,156990672.0,5219806945.0
2010-11-19,1106.75,1153.17,1153.17,1105.59,241422800.0,8111277784.0
2010-11-22,1153.26,1174.94,1194.2,1151.76,303424352.0,10608554495.0
2010-11-23,1172.06,1183.5,1183.84,1148.81,215736320.0,7681751341.0
2010-11-24,1176.42,1208.45,1208.45,1174.67,212038272.0,7594378963.0
2010-11-25,1212.77,1186.36,1215.74,1177.83,210120944.0,7526842761.0
2010-11-26,1184.8,1196.02,1200.5,1179.28,174707920.0,6325632959.0
2010-11-29,1195.31,1220.11,1221.74,1193.41,196404192.0,7287946008.0
2010-11-30,1219.08,1181.5,1219.12,1146.97,236234832.0,8516006199.0
2010-12-01,1176.61,1177.17,1182.57,1169.89,119469200.0,4367794297.0
2010-12-02,1187.1,1177.84,1192.8,1177.81,125154900.0,4635977197.0
2010-12-03,1177.17,1157.94,1178.67,1148.09,120486700.0,4450798277.0
2010-12-06,1157.72,1134.38,1159.3,1124.93,113312100.0,4059918266.0
2010-12-07,1132.33,1161.69,1162.58,1123.76,92493600.0,3432386621.0
2010-12-08,1160.92,1160.24,1176.42,1158.1,101837300.0,3804190960.0
2010-12-09,1158.82,1144.53,1160.91,1144.18,99630200.0,3617316362.0
2010-12-10,1139.83,1166.8,1167.68,1136.33,102989800.0,3865522272.0
2010-12-13,1175.51,1209.27,1210.75,1175.51,162476300.0,6233175238.0
2010-12-14,1211.46,1218.52,1219.71,1204.66,142264900.0,5339626133.0
2010-12-15,1217.81,1211.8,1224.05,1209.29,142883500.0,5255722121.0
2010-12-16,1209.62,1225.03,1233.62,1209.34,147523000.0,5295292797.0
2010-12-17,1222.93,1232.98,1233.39,1222.93,128384200.0,4801740890.0
2010-12-20,1235.67,1212.34,1239.6,1180.53,174959300.0,6788415501.0
2010-12-21,1212.09,1215.02,1222.3,1204.48,121038100.0,4491643400.0
2010-12-22,1214.77,1201.65,1215.79,1199.68,110921800.0,4057622798.0
2010-12-23,1198.74,1176.36,1200.76,1175.86,107304500.0,4106420822.0
2010-12-24,1170.69,1144.5,1170.69,1140.13,101182800.0,3824362483.0
2010-12-27,1145.7,1105.3,1154.53,1100.52,99682500.0,3686715523.0
2010-12-28,1098.94,1091.48,1099.18,1080.4,94216600.0,3226394060.0
2010-12-29,1091.82,1113.31,1113.31,1091.82,78967200.0,2849558851.0
2010-12-30,1113.56,1117.21,1122.41,1106.43,82186700.0,3028753411.0
2010-12-31,1117.36,1137.66,1138.47,1117.36,84173500.0,3190303998.0
2011-01-04,1142.17,1155.11,1155.52,1140.04,106329700.0,4383795357.0
2011-01-05,1153.91,1155.35,1159.12,1146.38,106082000.0,4306367605.0
2011-01-06,1153.63,1134.79,1159.4,1134.09,104850200.0,4282629603.0
2011-01-07,1132.73,1126.52,1139.78,1119.61,96800300.0,3902933275.0
2011-01-10,1124.34,1093.77,1124.34,1089.06,95294500.0,3799474959.0
2011-01-11,1089.99,1078.37,1089.99,1068.4,86587600.0,3221661514.0
2011-01-12,1083.12,1089.67,1095.52,1071.09,84599200.0,3325452577.0
2011-01-13,1094.83,1093.86,1097.1,1089.67,81042400.0,3141975993.0
2011-01-14,1092.09,1067.42,1092.09,1065.75,77625400.0,2967773167.0
2011-01-17,1066.43,1028.16,1066.99,1025.66,105544500.0,4202385273.0
2011-01-18,1021.84,1025.72,1029.86,1014.63,62166400.0,2400063288.0
2011-01-19,1025.93,1048.54,1048.6,1023.15,70615800.0,2744388311.0
2011-01-20,1047.77,1020.39,1051.52,1020.29,86936800.0,3379565151.0
2011-01-21,1014.72,1024.51,1033.52,1013.27,78920200.0,3090079825.0
2011-01-24,1024.79,994.97,1029.33,994.26,84829600.0,3474595694.0
2011-01-25,992.57,979.0,992.57,968.32,73726200.0,2700840096.0
2011-01-26,978.07,995.74,995.78,977.85,57625600.0,2134430052.0
2011-01-27,991.06,1013.02,1015.05,984.79,70837200.0,2546581472.0
2011-01-28,1013.64,1020.94,1023.63,1011.3,59566300.0,2189402785.0
2011-01-31,1021.63,1029.12,1030.18,1014.4,72280700.0,2737181379.0
2011-02-01,1029.67,1032.6,1034.14,1026.9,59105800.0,2288516567.0
2011-02-09,1026.45,1025.15,1037.84,1021.79,63034700.0,2391600213.0
2011-02-10,1026.25,1063.95,1063.95,1024.71,100070600.0,3692816041.0
2011-02-11,1067.19,1071.58,1075.59,1065.15,101753200.0,3826891717.0
2011-02-14,1072.31,1086.56,1087.31,1072.31,119351900.0,4568898629.0
2011-02-15,1086.8,1087.72,1097.56,1082.27,118456100.0,4484331668.0
2011-02-16,1086.77,1107.24,1107.24,1083.85,124442300.0,4801657766.0
2011-02-17,1108.63,1115.33,1116.96,1103.89,131962800.0,5325100879.0
2011-02-18,1114.45,1100.46,1114.69,1098.59,129652500.0,4993059097.0
2011-02-21,1096.16,1117.67,1117.67,1094.42,142047000.0,5678405667.0
2011-02-22,1118.61,1088.27,1122.18,1087.01,139730900.0,5596568249.0
2011-02-23,1088.08,1114.05,1117.29,1087.86,128183400.0,5762979668.0
2011-02-24,1112.43,1101.95,1112.72,1094.62,131930500.0,5676287025.0
2011-02-25,1098.11,1095.1,1098.73,1085.8,119408800.0,4837609087.0
2011-02-28,1096.34,1099.78,1099.78,1087.59,113927300.0,4600113857.0
2011-03-01,1100.81,1098.0,1102.55,1091.98,127780700.0,4853782959.0
2011-03-02,1094.97,1088.9,1096.09,1077.65,109066700.0,4172378507.0
2011-03-03,1088.89,1064.31,1091.89,1062.37,108204300.0,4071388629.0
2011-03-04,1063.43,1071.86,1071.86,1056.56,89799000.0,3247329701.0
2011-03-07,1073.93,1078.11,1078.11,1069.93,112588400.0,4147178275.0
2011-03-08,1079.53,1084.82,1085.31,1074.1,117065800.0,4228422995.0
2011-03-09,1084.7,1087.3,1087.3,1075.46,124603600.0,4687041143.0
2011-03-10,1088.34,1093.9,1103.54,1087.57,147947800.0,5834287377.0
2011-03-11,1090.21,1101.76,1113.01,1088.65,153087400.0,6165758173.0
2011-03-14,1099.32,1107.54,1107.54,1095.9,138307800.0,5185479995.0
2011-03-15,1108.2,1094.95,1108.2,1078.23,155296600.0,5726280205.0
2011-03-16,1094.12,1102.21,1102.67,1094.12,122243700.0,4714347391.0
2011-03-17,1096.22,1078.37,1096.22,1074.87,139306500.0,5161524257.0
2011-03-18,1081.6,1083.6,1088.31,1079.56,98539400.0,3620591654.0
2011-03-21,1083.15,1070.6,1084.55,1068.32,90552300.0,3381144375.0
2011-03-22,1072.39,1067.29,1074.08,1057.86,81475700.0,3031375850.0
2011-03-23,1066.17,1076.56,1076.56,1064.59,98236900.0,3472005239.0
2011-03-24,1078.02,1077.99,1081.59,1074.04,97429800.0,3460551366.0
2011-03-25,1077.34,1072.34,1078.02,1069.38,105006300.0,3714155575.0
2011-03-28,1072.89,1052.11,1074.41,1051.02,130275300.0,4506337808.0
2011-03-29,1050.29,1019.04,1050.29,1017.88,130338400.0,4347172552.0
2011-03-30,1017.16,1006.37,1019.17,1004.38,101020200.0,3133145358.0
2011-03-31,1006.72,1008.3,1019.32,1005.37,92020300.0,2788355227.0
2011-04-01,1006.04,1015.08,1015.08,1002.86,76705200.0,2350799408.0
2011-04-06,1011.68,994.26,1011.82,992.31,95852800.0,3077244490.0
2011-04-07,993.38,1004.41,1004.41,992.43,89120600.0,2825328059.0
2011-04-08,1004.14,1019.14,1019.14,1002.38,83933500.0,2656072802.0
2011-04-11,1021.3,1002.8,1022.56,1002.43,95317100.0,3151184540.0
2011-04-12,1000.77,1000.16,1007.25,997.75,80753600.0,2600043896.0
2011-04-13,999.53,1020.75,1020.75,998.52,90762100.0,3059919834.0
2011-04-14,1021.1,1016.62,1021.46,1013.99,88570000.0,2894781649.0
2011-04-15,1015.97,1010.06,1016.15,1002.64,84576500.0,2633192965.0
2011-04-18,1008.48,1003.26,1010.66,1000.18,84474400.0,2641298925.0
2011-04-19,1000.88,994.3,1000.88,986.9,99345100.0,3054868623.0
2011-04-20,993.94,1008.18,1009.5,991.88,102564000.0,3268733638.0
2011-04-21,1007.98,1010.56,1017.7,1006.91,137908200.0,4267557759.0
2011-04-22,1008.17,1004.65,1008.3,1000.92,103046900.0,3113293989.0
2011-04-25,1001.08,975.17,1001.08,974.99,114029900.0,3277561877.0
2011-04-26,970.96,958.29,973.56,954.98,101704800.0,2870179356.0
2011-04-27,956.77,942.54,961.64,936.99,108868400.0,3026052648.0
2011-04-28,941.2,904.15,944.7,903.03,117498900.0,3103402621.0
2011-04-29,901.16,912.72,912.72,897.2,76430900.0,2005525037.0
2011-05-03,911.79,922.07,923.06,907.28,72907900.0,1863754996.0
2011-05-04,919.67,903.99,919.67,901.92,73474700.0,1905851180.0
2011-05-05,901.48,914.59,919.6,900.35,78096400.0,1941454981.0
2011-05-06,910.14,918.28,920.77,904.74,77467700.0,2008258859.0
2011-05-09,920.12,931.77,935.9,920.12,100484300.0,2264811770.0
2011-05-10,932.88,931.21,933.24,925.04,77970100.0,1904583900.0
2011-05-11,931.51,929.95,933.28,923.26,76742000.0,1836874464.0
2011-05-12,927.15,909.25,927.15,909.14,89158900.0,2130489430.0
2011-05-13,909.25,909.77,912.61,897.8,88196100.0,2142878291.0
2011-05-16,911.34,906.34,916.02,906.08,70457100.0,1807399803.0
2011-05-17,903.98,895.15,904.48,890.36,102274600.0,2361209671.0
2011-05-18,891.99,890.79,894.89,888.17,81028600.0,1802051765.0
2011-05-19,891.48,884.89,895.54,883.87,72114000.0,1592409064.0
2011-05-20,884.06,875.43,884.33,873.87,74123000.0,1706773569.0
2011-05-23,873.31,840.9,873.59,840.65,116210300.0,2360587336.0
2011-05-24,836.79,870.94,876.6,828.5,171762800.0,3571967909.0
2011-05-25,867.68,842.35,867.68,842.12,118773300.0,2445914704.0
2011-05-26,843.62,830.92,852.98,830.64,98557400.0,2000484726.0
2011-05-27,830.61,822.94,835.87,819.87,116016000.0,2252273210.0
2011-05-30,819.87,834.32,844.97,816.39,157634500.0,2946471130.0
2011-05-31,836.35,846.32,846.32,828.66,139757900.0,2632226230.0
2011-06-01,846.48,851.17,852.66,843.29,137582300.0,2563471763.0
2011-06-02,841.52,833.74,841.52,823.1,116679500.0,2228483606.0
2011-06-03,833.44,847.54,849.73,832.52,112463700.0,2214206913.0
2011-06-07,845.25,847.71,848.22,842.46,92637200.0,1763309204.0
2011-06-08,846.67,844.98,846.92,836.99,100812600.0,1957614440.0
2011-06-09,843.58,828.02,843.58,828.02,115409300.0,2169196513.0
2011-06-10,825.55,824.03,826.54,811.09,97113200.0,1855260103.0
2011-06-13,820.24,829.36,833.25,811.38,96660500.0,1875349676.0
2011-06-14,829.51,838.47,840.69,829.27,102989600.0,2026018616.0
2011-06-15,837.53,827.53,840.53,826.94,103205800.0,1952902309.0
2011-06-16,822.37,810.71,822.55,809.93,98942300.0,1845551851.0
2011-06-17,809.16,802.64,813.21,801.3,82126300.0,1509553852.0
2011-06-20,800.62,791.76,800.62,787.57,90192600.0,1692720576.0
2011-06-21,792.0,795.61,796.85,786.33,86205800.0,1674202452.0
2011-06-22,797.42,791.51,798.24,788.56,79865300.0,1470877556.0
2011-06-23,790.7,814.44,815.78,783.86,158726500.0,2981179404.0
2011-06-24,812.3,832.32,835.3,810.58,188687200.0,3625074205.0
2011-06-27,832.62,843.86,850.39,832.62,193766200.0,3748581496.0
2011-06-28,843.98,844.18,844.96,836.94,135362700.0,2595686873.0
2011-06-29,844.85,836.38,850.36,836.38,153350200.0,2927094543.0
2011-06-30,834.82,845.92,846.88,834.82,137364800.0,2610701255.0
2011-07-01,847.54,855.27,862.34,847.54,178941000.0,3460363155.0
2011-07-04,856.5,876.17,876.17,856.5,220954800.0,4368780232.0
2011-07-05,877.52,883.42,885.77,876.9,213180500.0,4288838144.0
2011-07-06,881.6,894.28,894.28,877.82,204234700.0,4110378223.0
2011-07-07,893.6,899.8,911.87,891.73,278066700.0,5626260754.0
2011-07-08,899.47,894.91,902.05,888.22,173493500.0,3472259006.0
2011-07-11,894.07,903.31,903.9,889.82,191807900.0,3679193018.0
2011-07-12,895.49,891.52,898.99,888.58,227879300.0,4449106656.0
2011-07-13,890.3,913.09,913.09,890.3,209416100.0,4220394346.0
2011-07-14,913.49,932.77,932.77,913.49,297647600.0,5892022658.0
2011-07-15,935.54,951.14,951.39,933.49,393007500.0,8031743661.0
2011-07-18,952.03,946.12,959.27,944.1,305153100.0,6601703374.0
2011-07-19,940.42,927.3,940.42,924.09,235674300.0,4857917648.0
2011-07-20,932.21,930.83,937.75,920.22,206637700.0,4296436955.0
2011-07-21,930.26,915.37,930.89,915.37,191540500.0,3824359877.0
2011-07-22,917.63,924.0,929.93,917.63,174108300.0,3667494402.0
2011-07-25,920.85,887.06,920.85,884.1,228613400.0,4616406794.0
2011-07-26,884.01,892.54,892.54,878.16,147708200.0,3026796280.0
2011-07-27,890.03,915.55,917.16,883.97,187721400.0,3981262317.0
2011-07-28,907.25,919.39,920.03,902.5,182652400.0,4011740238.0
2011-07-29,919.52,913.28,924.84,910.24,186156500.0,3750936959.0
2011-08-01,911.94,927.38,931.37,910.98,176895300.0,3848277899.0
2011-08-02,923.09,932.12,932.12,905.01,239589200.0,4932195154.0
2011-08-03,922.81,945.51,951.59,918.64,297084700.0,6201897345.0
2011-08-04,944.83,937.48,950.03,935.41,220054700.0,4639467722.0
2011-08-05,905.16,919.18,926.62,899.32,202318800.0,4341703379.0
2011-08-08,908.08,877.44,913.32,859.16,247970700.0,4995829272.0
2011-08-09,849.0,878.76,884.84,835.28,212746100.0,4281239947.0
2011-08-10,891.22,891.75,901.86,889.86,202588100.0,4392962164.0
2011-08-11,873.12,915.49,915.49,870.29,242996900.0,5196410806.0
2011-08-12,920.29,926.3,932.77,920.29,231307100.0,4994718062.0
2011-08-15,928.98,942.49,946.8,928.98,231467400.0,5055772500.0
2011-08-16,942.95,933.14,944.87,929.79,203888500.0,4261310200.0
2011-08-17,932.01,936.16,941.45,926.02,193843000.0,4132752532.0
2011-08-18,934.58,915.68,935.11,915.26,177470500.0,3745069202.0
2011-08-19,895.65,912.42,912.42,891.8,171921900.0,3520053161.0
2011-08-22,913.61,910.61,925.39,907.86,174816100.0,3689983862.0
2011-08-23,912.35,936.42,936.42,912.35,228622800.0,4677524123.0
2011-08-24,940.42,940.2,954.23,939.28,293338100.0,6268530082.0
2011-08-25,942.64,942.94,943.72,927.36,243682300.0,5169622954.0
2011-08-26,940.53,952.81,954.72,937.97,227329900.0,4795295001.0
2011-08-29,951.55,954.03,959.67,947.73,237398900.0,4922247048.0
2011-08-30,957.29,934.18,960.15,933.82,221948100.0,4647806659.0
2011-08-31,931.79,921.5,936.1,911.82,166413500.0,3462618261.0
2011-09-01,921.97,917.75,930.19,913.16,144306000.0,2858414751.0
2011-09-02,916.07,909.85,918.59,902.48,136265100.0,2847994286.0
2011-09-05,902.37,883.87,902.37,883.46,138659200.0,2780112876.0
2011-09-06,876.71,874.74,884.61,869.81,107196800.0,2109826003.0
2011-09-07,877.87,899.61,899.61,877.78,133033600.0,2661375653.0
2011-09-08,903.25,891.93,909.88,891.52,143055000.0,2960212258.0
2011-09-09,889.47,881.58,895.84,877.53,121048000.0,2565319229.0
2011-09-13,870.04,861.92,870.04,858.91,105326400.0,2099444780.0
2011-09-14,864.08,876.95,877.04,855.34,113202800.0,2222600058.0
2011-09-15,877.93,875.86,885.71,875.67,120343200.0,2347935546.0
2011-09-16,878.56,874.88,883.1,873.55,95303500.0,1889660609.0
2011-09-19,871.88,854.71,871.88,854.64,91345500.0,1711088889.0
2011-09-20,850.97,856.81,861.18,846.03,87643600.0,1676329189.0
2011-09-21,856.8,881.03,881.56,854.29,135892300.0,2657074896.0
2011-09-22,876.25,852.92,879.1,852.92,130032800.0,2460292527.0
2011-09-23,840.17,843.48,848.27,833.77,118054700.0,2146802322.0
2011-09-26,842.0,829.35,848.82,826.83,97995400.0,1787843377.0
2011-09-27,833.64,830.88,839.19,822.84,93057400.0,1766731548.0
2011-09-28,834.03,817.51,838.33,814.34,88379900.0,1683751041.0
2011-09-29,813.26,791.89,813.26,791.05,103826300.0,1947073977.0
2011-09-30,792.76,791.13,796.48,781.79,82427100.0,1543596833.0
2011-10-10,792.97,790.04,796.86,786.84,71468200.0,1393989121.0
2011-10-11,806.7,786.15,812.45,778.05,119847300.0,2166720462.0
2011-10-12,783.43,816.14,817.02,773.92,163748100.0,3028272392.0
2011-10-13,816.53,833.02,835.63,814.63,191023900.0,3670145363.0
2011-10-14,830.48,830.2,833.03,819.98,144570000.0,2828789885.0
2011-10-17,832.86,832.29,839.26,826.81,145821900.0,3005531748.0
2011-10-18,826.53,806.6,828.17,806.0,161382200.0,3134620142.0
2011-10-19,807.21,804.44,813.95,798.8,132652900.0,2564118708.0
2011-10-20,801.02,778.95,801.02,771.15,145773900.0,2854600288.0
2011-10-21,777.03,763.29,779.46,760.16,111305200.0,2060358016.0
2011-10-24,761.43,772.41,772.96,741.33,162022100.0,2900300600.0
2011-10-25,770.84,797.86,799.1,769.28,213374700.0,3987645321.0
2011-10-26,794.29,811.13,820.81,791.0,286014500.0,5343518945.0
2011-10-27,810.72,810.92,821.29,807.12,241696900.0,4563849597.0
2011-10-28,820.42,833.42,833.73,813.93,285690600.0,5441715969.0
2011-10-31,834.3,852.8,852.8,831.5,337067100.0,6643922468.0
2011-11-01,843.8,853.36,855.35,840.05,323158000.0,6220576981.0
2011-11-02,837.07,881.05,881.05,833.9,401744200.0,7794096862.0
2011-11-03,885.87,877.66,898.31,877.66,492088900.0,9778900581.0
2011-11-04,881.62,882.25,887.67,876.44,322527200.0,6305720442.0
2011-11-07,880.15,878.76,889.34,876.54,240189700.0,4780416265.0
2011-11-08,878.45,862.36,879.9,861.38,242032700.0,4748395083.0
2011-11-09,866.91,891.12,891.12,860.75,338809200.0,6572879365.0
2011-11-10,881.69,895.27,911.73,878.99,512765400.0,9990435592.0
2011-11-11,893.72,891.19,901.8,885.59,376167700.0,7006417758.0
2011-11-14,899.11,915.98,917.27,899.11,388531400.0,7705803730.0
2011-11-15,916.62,920.97,922.81,912.81,368232900.0,7406182878.0
2011-11-16,921.3,893.51,922.07,888.88,346599100.0,7082691099.0
2011-11-17,893.79,898.34,911.89,890.82,286250900.0,6143908493.0
2011-11-18,892.63,869.19,892.75,868.26,290800900.0,5961435836.0
2011-11-21,866.98,863.13,868.31,849.56,210075900.0,4249833061.0
2011-11-22,856.2,868.43,868.48,852.04,182110400.0,3828354329.0
2011-11-23,868.78,864.81,874.3,863.06,186560700.0,3972231734.0
2011-11-24,856.67,868.14,874.92,852.0,190796700.0,4012809501.0
2011-11-25,866.99,863.5,874.48,860.63,195816400.0,3939197486.0
2011-11-28,864.38,866.84,871.28,858.46,199068500.0,4043639631.0
2011-11-29,872.2,880.31,880.31,866.74,222106400.0,4567675850.0
2011-11-30,878.68,838.11,878.68,824.95,271170000.0,5408860521.0
2011-12-01,861.54,852.87,872.34,852.87,276290800.0,5759092262.0
2011-12-02,849.18,829.18,849.18,825.08,194912700.0,4011659704.0
2011-12-05,825.6,792.5,826.09,790.29,169229700.0,3353263761.0
2011-12-06,788.43,798.1,801.93,783.28,147500000.0,2972483390.0
2011-12-07,797.18,802.63,806.42,794.37,131963100.0,2634317062.0
2011-12-08,799.49,809.43,819.97,788.62,203447000.0,4086559726.0
