,lnR,lnR_2
2010-06-02,0.024246601824350122,0.0005878977000285787
2010-06-03,0.001277867068267824,1.6329442441634033e-06
2010-06-04,0.02891209859283439,0.0008359094450417763
2010-06-07,0.039856520976668364,0.0015885422643636053
2010-06-08,-0.0021660367671199054,4.691715276515251e-06
2010-06-09,0.009947974253794456,9.896219175415736e-05
2010-06-10,0.036131094455144286,0.0013054559865265582
2010-06-11,0.004215792716678379,1.777290822999847e-05
2010-06-17,-0.05246653920301192,0.002752737735941187
2010-06-18,-0.06254665238198776,0.003912083724193214
2010-06-21,0.03971460817049888,0.0015772501021362561
2010-06-22,-0.005594974025293631,3.1303734343710415e-05
2010-06-23,0.011854156326208454,0.0001405210222061879
2010-06-24,0.003111629260319937,9.682236653679199e-06
2010-06-25,-0.033210527696924785,0.0011029391499082083
2010-06-28,-0.0283995514582438,0.0008065345230294375
2010-06-29,-0.07843331317795954,0.006151784616071881
2010-06-30,0.0065534717089938965,4.2947991440583386e-05
2010-07-01,-0.04122028742384387,0.0016991120953043011
2010-07-02,-0.010334448870554347,0.00010680083345810202
2010-07-05,-0.01250687622274338,0.0001564219528510237
2010-07-06,0.035824161956249156,0.0012833705798675694
2010-07-07,0.016458532268142534,0.00027088328442148905
2010-07-08,-0.003351604905418526,1.1233255442025526e-05
2010-07-09,0.028993311035996783,0.0008406120848300528
2010-07-12,-0.002119937217325507,4.494133805401814e-06
2010-07-13,0.0009746123410350194,9.498692152977609e-07
2010-07-14,-0.009407431465333183,8.849976677494083e-05
2010-07-15,-0.03284739406782933,0.0010789512970472692
2010-07-16,-0.00029021965573416963,8.422744857445994e-08
2010-07-19,0.01749818439799622,0.00030618645722627834
2010-07-20,0.03140308318048746,0.0009861536332406143
2010-07-21,0.004507354030658384,2.0316240357692378e-05
2010-07-22,0.009473181284032073,8.974116364013555e-05
2010-07-23,0.010863636562181256,0.00011801859935516137
2010-07-26,0.005777644835992746,3.338117985087364e-05
2010-07-27,-0.008509911182843943,7.24185883398924e-05
2010-07-28,0.015091705707587444,0.00022775958116442744
2010-07-29,0.0029036478199513382,8.43117066230816e-06
2010-07-30,-0.00713144802399146,5.08575509188917e-05
2010-08-02,0.026289320494394808,0.0006911283720570069
2010-08-03,-0.0188677658721339,0.0003559925890056608
2010-08-04,0.0024251941215114314,5.881566527013603e-06
2010-08-05,0.009501614454093144,9.028067723423174e-05
2010-08-06,0.02405530199717365,0.0005786575541752266
2010-08-09,0.020501479161056047,0.00042031064779121533
2010-08-10,-0.037853222138659604,0.0014328664262787095
2010-08-11,0.010652402882602274,0.00011347368717327324
2010-08-12,-0.012883277590219677,0.00016597884146665653
2010-08-13,0.015437156194379575,0.0002383057913696717
2010-08-16,0.02258929882428884,0.0005102764213730171
2010-08-17,0.0032600118609398265,1.062767733346835e-05
2010-08-18,-0.006658268555375102,4.433254015549685e-05
2010-08-19,-0.0011655512739183749,1.3585097721327464e-06
2010-08-20,-0.029269899572824443,0.0008567270210032285
2010-08-23,-0.0003324032433393853,1.1049191618254261e-07
2010-08-24,0.009369267147675941,8.778316688451967e-05
2010-08-25,-0.028366122820357553,0.0008046369238596095
2010-08-26,0.0038334500750361045,1.4695339477794314e-05
2010-08-27,0.019015908697116224,0.00036160478357706046
2010-08-30,0.025166514242398463,0.0006333534391128447
2010-08-31,0.0006261893656835937,3.921131216952215e-07
2010-09-01,-0.029672326046204844,0.0008804469329922864
2010-09-02,0.019235532710013103,0.00037000571863798405
2010-09-03,0.021233722890163342,0.00045087098777624667
2010-09-06,-0.02533900459688354,0.0006420651539608852
2010-09-07,0.011663436677240568,0.0001360357551240005
2010-09-08,0.0036164921998009802,1.3079015831221333e-05
2010-09-09,-0.004389314713116654,1.9266083650782337e-05
2010-09-10,0.01274539307498923,0.00016244504463598343
2010-09-13,0.007261920572307012,5.273549039849581e-05
2010-09-14,-0.010862810745842388,0.00011800065729998886
2010-09-15,-0.04068789847015264,0.0016555050819174494
2010-09-16,-0.0178340238094572,0.0003180524052362863
2010-09-17,-0.00038358089167989107,1.4713430046194033e-07
2010-09-20,-0.023977116465739634,0.0005749021140116426
2010-09-21,-0.015644364476574246,0.0002447461398758982
2010-09-27,0.017198158583059175,0.000295776658648052
2010-09-28,-0.009110760851791966,8.300596329854507e-05
2010-09-29,-0.016364815897843776,0.0002678071993703204
2010-09-30,0.01688482346558917,0.0002850972634641107
2010-10-08,0.018213268168334906,0.00033172313737168154
2010-10-11,-0.013375323221286983,0.0001788992712738988
2010-10-12,0.00492917949944971,2.429681053779529e-05
2010-10-13,0.01143688609944249,0.00013080236365162085
2010-10-14,-0.004416962334347296,1.9509556263042717e-05
2010-10-15,-0.014969148238139773,0.00022407539897540307
2010-10-18,-0.012677264099054675,0.00016071302503718054
2010-10-19,0.0659510076141343,0.004349535405319601
2010-10-20,0.008618053962645256,7.42708541030656e-05
2010-10-21,-0.012723174821744898,0.00016187917754468333
2010-10-22,0.021549836819179546,0.00046439546693326645
2010-10-25,0.024952305574662326,0.0006226175534913246
2010-10-26,-0.002936783246326513,8.624695835904093e-06
2010-10-27,-0.005239535842208376,2.7452735841786237e-05
2010-10-28,0.007760469835595529,6.02248920691881e-05
2010-10-29,0.024631037553032087,0.0006066880109388768
2010-11-01,0.039600118098228165,0.0015681693533936179
2010-11-02,-0.029664873384264823,0.0008800047129044634
2010-11-03,-0.032643466496163676,0.0010655959048861605
2010-11-04,0.016292325196203272,0.00026543986029884
2010-11-05,0.013620357297168262,0.00018551413290252472
2010-11-08,0.03197842326389644,0.001022619554444913
2010-11-09,0.007726645927145448,5.970105728347334e-05
2010-11-10,0.02297961769225143,0.000528062829282035
2010-11-11,-0.007791434057669022,6.070644467500476e-05
2010-11-12,-0.04559061836641298,0.0020785044830319128
2010-11-15,0.05945773261811027,0.003535221968086694
2010-11-16,-0.019663764857919652,0.00038666364838755587
2010-11-17,-0.03692534079077703,0.001363480792515022
2010-11-18,0.01599161030062568,0.00025573160000707737
2010-11-19,0.04462233449195985,0.0019911527355123493
2010-11-22,0.01869984119648116,0.0003496840607736139
2010-11-23,0.007262459626800499,5.274331983090725e-05
2010-11-24,0.020860706828544018,0.00043516908938646303
2010-11-25,-0.018450436700656603,0.0003404186144449361
2010-11-26,0.008110431688687747,6.577910217687038e-05
2010-11-29,0.01994247692518858,0.0003977023859116789
2010-11-30,-0.03215281544910109,0.0010338035413039537
2010-12-01,-0.003670702847454521,1.347405939431073e-05
2010-12-02,0.0005647522565039864,3.1894511122634444e-07
2010-12-03,-0.017040551841057017,0.0002903804070477517
2010-12-06,-0.020552809946150497,0.0004224179966825828
2010-12-07,0.02378867226627257,0.0005659009281921257
2010-12-08,-0.0012515446752381365,1.5663640741169325e-06
2010-12-09,-0.01363107227139615,0.000185806131268025
2010-12-10,0.01927086994852445,0.00037136642857294274
2010-12-13,0.03575188265022877,0.001278197113035729
2010-12-14,0.007619308865528751,5.805386758832502e-05
2010-12-15,-0.005526849173693726,3.054606178875903e-05
2010-12-16,0.010855175094703462,0.00011783482633667031
2010-12-17,0.006470292042762615,4.186467911863722e-05
2010-12-20,-0.016885723732615432,0.000285127665974212
2010-12-21,0.0022122818215803974,4.894190858095081e-06
2010-12-22,-0.01106906784770434,0.00012252426301708196
2010-12-23,-0.02126479038341511,0.0004521913100505838
2010-12-24,-0.02745871749640383,0.0007539811665473137
2010-12-27,-0.034856435495706606,0.0012149710954663553
2010-12-28,-0.012575850411595368,0.0001581520135748234
2010-12-29,0.019800238027402273,0.00039204942594178705
2010-12-30,0.0035005263216456584,1.2253684528534084e-05
2010-12-31,0.018137192946276137,0.00032895776797044885
2011-01-04,0.01521683536950924,0.00023155207866274743
2011-01-05,0.0002103481789479389,4.424635638671412e-08
