,id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,total_operating_revenue,operating_revenue,total_operating_cost,operating_cost,operating_tax_surcharges,sale_expense,administration_expense,exploration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,other_items_influenced_income,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,other_items_influenced_profit,total_profit,income_tax,other_items_influenced_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,interest_income,premiums_earned,commission_income,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,non_current_asset_disposed,other_earnings
0,291395,300026062,读者出版传媒股份有限公司,603999.XSHG,603999,,,2018-04-20,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,789793426.19,789793426.19,745533834.43,613085202.06,5326174.01,28644438.01,99736366.03,,-10360290.82,9101945.14,,5839968.93,870912.49,,,59630623.17,,12271289.98,410938.25,,,71490974.9,76052.26,,71414922.64,75280909.96,-3865987.32,,0.131,0.131,,71414922.64,75280909.96,-3865987.32,,,,,,,,,,,,9531062.48
0,300557,300023772,湖南方盛制药股份有限公司,603998.XSHG,603998,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,720769349.3,720769349.3,643513397.82,288499329.52,11783118.42,223112130.24,112280696.91,,-642431.36,8480554.09,,-4490805.08,-8587887.57,,,80206632.7,,633578.41,477552.87,,,80362658.24,15739270.08,,64623388.16,59680443.92,4942944.24,,0.14,0.14,,64623388.16,59680443.92,4942944.24,,,,,,,,,,,,7399058.96
0,289842,300023694,宁波继峰汽车零部件股份有限公司,603997.XSHG,603997,,,2018-04-11,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1902072096.69,1902072096.69,1558645542.39,1274426350.47,20001355.35,48673645.88,207742994.67,,2355883.33,5445312.69,,5287452.91,4034620.85,,,358284685.89,,720322.49,1753426.05,,,357251582.33,58586081.34,,298665500.99,292847117.03,5818383.96,,0.46,0.46,3199197.48,301864698.47,295406475.02,6458223.45,,,,,,,,,,,,10738479.67
0,292207,300030462,中新科技集团股份有限公司,603996.XSHG,603996,,,2018-04-21,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,6655408102.81,6655408102.81,6490294859.74,6047277269.57,12839505.28,114613602.0,193688929.58,,56778592.71,65096960.6,,1395171.24,,,,175935822.73,,918177.1,3657875.89,,,173196123.94,27151099.83,,146045024.11,146045024.11,,,0.49,0.49,,146045024.11,146045024.11,,,,,,,,,,,,,9256223.64
0,94104,410003993,洛阳栾川钼业集团股份有限公司,603993.XSHG,603993,,03993,2018-03-30,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,24147557764.1,24147557764.1,18403779439.93,15211941056.16,344327822.83,214841000.82,1159094020.73,,1416973989.63,56601549.76,-471765881.2,108699021.53,30173577.43,,,5377078681.64,,39046036.11,34308061.3,,,5381816656.45,1786201228.63,,3595615427.82,2727796169.73,867819258.09,,0.14,,-1024042650.91,2571572776.91,2206124278.86,365448498.05,,,,,,,,,,,,13858795.4
0,294762,300030532,上海至正道化高分子材料股份有限公司,603991.XSHG,603991,,,2018-04-25,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,427445898.9,427445898.9,390182848.81,330469870.27,2412721.08,15785615.2,38204019.13,,3278769.27,31853.86,,,,,,41876008.37,,3070041.92,90000.0,,,44856050.29,6898722.78,,37957327.51,37957327.51,,,0.54,0.54,,37957327.51,37957327.51,,,,,,,,,,,,,4579375.42
0,89604,300029594,苏州麦迪斯顿医疗科技股份有限公司,603990.XSHG,603990,,,2018-03-31,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,268680076.33,268680076.33,240130543.3,70615042.72,5324547.1,62556274.97,91289287.19,,2546934.48,7798456.84,,1211298.23,,,,52885777.94,,2631342.3,,,,55517120.24,4406218.33,,51110901.91,51110901.91,,,0.64,0.64,,51110901.91,51110901.91,,,,,,,,,,,,,23054472.67
0,290514,300023223,湖南艾华集团股份有限公司,603989.XSHG,603989,,,2018-04-17,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1792502985.37,1792502985.37,1481381656.08,1185155379.29,15484402.79,118562460.25,144984268.37,,6818862.67,10376282.71,,22187498.86,-92663.72,,,336938424.59,,14473322.46,9377524.91,,,342034222.14,49514809.79,,292519412.35,291774089.96,745322.39,,0.97,0.97,,292519412.35,291774089.96,745322.39,,,,,,,,,,,,3771600.0
0,290301,300023768,中电电机股份有限公司,603988.XSHG,603988,,,2018-04-14,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,307558151.93,307558151.93,277686777.1,204430806.24,2858170.98,20384603.58,35212112.36,,3317506.09,11483577.85,,7243431.89,,,,37699645.18,,920000.0,397372.05,,,38222273.13,5139966.6,,33082306.53,33082306.53,,,0.28,0.28,,33082306.53,33082306.53,,,,,,,,,,,,,574790.0
0,291391,300024932,上海康德莱企业发展集团股份有限公司,603987.XSHG,603987,,,2018-04-20,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1256403996.56,1256403996.56,1099377830.38,836222467.92,14696551.53,94033008.56,145161249.89,,7051950.85,2212601.63,,161038.04,,,,160879045.44,,13665602.99,2188503.36,,,172356145.07,29333990.06,,143022155.01,118957654.09,24064500.92,,0.38,0.38,,143022155.01,118957654.09,24064500.92,,,,,,,,,,,,3759812.65
0,290443,300026561,北京兆易创新科技股份有限公司,603986.XSHG,603986,,,2018-04-16,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2029708831.51,2029708831.51,1653642830.24,1234852150.01,2753610.71,72307012.41,259809806.09,,27333981.24,56586269.78,,54242484.95,-4983415.69,,,436534478.53,,13885278.63,1299414.98,,,449120342.18,51576155.67,,397544186.51,397416022.51,128164.0,,1.99,1.98,101220628.68,498764815.19,498603115.45,161699.74,,,,,,,,,,,,6225992.31
0,291705,300023733,江阴市恒润重工股份有限公司,603985.XSHG,603985,,,2018-04-20,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,740670893.58,740670893.58,640693048.71,514116854.07,8068522.96,66623982.35,52459794.77,,6913954.95,-7490060.39,,4586394.13,,,,106450548.97,,158461.46,39609.31,,,106569401.12,15873292.05,,90696109.07,90696109.07,,,1.2655,1.2655,-599148.62,90096960.45,90096960.45,,,,,,,,,,,,,1650828.96
0,298824,100095172,浙江吉华集团股份有限公司,603980.XSHG,603980,,,2018-04-27,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2456196484.95,2456196484.95,1983909059.56,1681637502.71,23440375.96,47270633.07,224911079.5,,10806340.93,-4156872.61,,16290523.26,3485503.41,,,511725588.19,,885470.39,9082866.05,,,503528192.53,69269682.23,,434258510.3,397411479.46,36847030.84,,0.883,0.883,,434258510.3,397411479.46,36847030.84,,,,,,,,,,,,22970551.84
0,290528,300024796,金诚信矿业管理股份有限公司,603979.XSHG,603979,,,2018-04-17,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2440345134.45,2440345134.45,2171823638.27,1768589077.57,11623191.87,7658140.19,280465721.49,,37391347.38,66096159.77,,7083117.58,,,,275088961.06,,3605518.89,6049036.0,,,272645443.95,67257173.04,,205388270.91,205199836.18,188434.73,,0.35,0.35,-30622646.31,174765624.6,174577189.87,188434.73,,,,,,,,,,,,160410.55
0,91826,300031492,深圳市新星轻合金材料股份有限公司,603978.XSHG,603978,,,2018-03-27,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1009183483.28,1009183483.28,896863363.73,792221101.29,5319394.3,23799196.18,62004648.26,,6399961.19,7119062.51,,,,,,120762128.08,,350829.21,752847.42,,,120360109.87,15829839.46,,104530270.41,104530270.41,,,1.57,1.57,,104530270.41,104530270.41,,,,,,,,,,,,,8442008.53
0,87574,300026669,江西国泰民爆集团股份有限公司,603977.XSHG,603977,,,2018-03-07,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,565306857.98,565306857.98,511134901.12,324835860.43,4294728.81,51076901.12,129123927.04,,1396430.55,407053.17,,6498761.01,847328.24,,,80075412.95,,6177933.18,5602903.38,,,80650442.75,12746726.11,,67903716.64,68612961.64,-709245.0,,0.31,0.31,,67903716.64,68612961.64,-709245.0,,,,,,,,,,,,18709640.96
0,290455,300032884,重庆正川医药包装材料股份有限公司,603976.XSHG,603976,,,2018-04-16,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,508681599.07,508681599.07,419253451.16,347673845.24,8079418.53,30468867.41,34726363.39,,-1992586.97,297543.56,,,,,,96731985.77,,574361.7,356201.36,,,96950146.11,14771759.09,,82178387.02,82178387.02,,,0.91,0.91,,82178387.02,82178387.02,,,,,,,,,,,,,7557093.21
0,293867,300031484,中农立华生物科技股份有限公司,603970.XSHG,603970,,,2018-04-24,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,3503462176.43,3503462176.43,3405495031.71,3084533304.12,3046499.93,210950679.42,59613192.47,,36259872.59,11091483.18,-307620.0,4205442.48,302395.43,,,122719763.19,,1061207.16,42434.04,,,123738536.31,34045735.66,,89692800.65,90330227.59,-637426.94,,0.8789,0.8789,-101130.39,89591670.26,90229627.64,-637957.38,,,,,,,,,,,,8513490.46
0,82211,300023685,天津银龙预应力材料股份有限公司,603969.XSHG,603969,,,2018-03-21,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2178409768.51,2178409768.51,2049431086.81,1809831605.43,9906489.56,87308989.63,90035629.1,,11408336.94,40940036.15,,6705669.41,,,,141449516.64,,2401.54,419243.14,,,141032675.04,22221049.27,,118811625.77,118252099.32,559526.45,,0.3,0.3,,118811625.77,118252099.32,559526.45,,,,,,,,,,,,5816661.0
0,290890,300023704,南通醋酸化工股份有限公司,603968.XSHG,603968,,,2018-04-18,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1661000317.44,1661000317.44,1498613242.06,1337586303.5,12690323.58,40119222.18,89272682.52,,17919341.75,1025368.53,,5815530.04,,,,186679518.09,,873016.23,829648.64,,,186722885.68,25932031.43,,160790854.25,160790854.25,,,0.79,,-17259698.14,143531156.11,143531156.11,,,,,,,,,,,,,18381951.05
0,294750,300029598,法兰泰克重工股份有限公司,603966.XSHG,603966,,,2018-04-25,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,636607711.16,636607711.16,568872373.19,477546946.33,5380306.43,38576896.62,42799167.77,,-199889.9,4768945.94,,1000521.58,,,,72846381.1,,5436872.45,176356.15,,,78106897.4,14287705.07,,63819192.33,63819192.33,,,0.41,0.41,,63819192.33,63819192.33,,,,,,,,,,,,,4058649.7
0,297582,300031775,大理药业股份有限公司,603963.XSHG,603963,,,2018-04-27,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,272739025.98,272739025.98,229191434.07,87752220.53,4749945.81,107176249.39,26406545.79,,1536929.5,1569543.05,-170280.82,301967.17,,,,45743098.26,,6643081.8,50920.73,,,52335259.33,7882774.05,,44452485.28,44452485.28,,,0.55,0.55,,44452485.28,44452485.28,,,,,,,,,,,,,2063820.0
0,296027,300030536,上海克来机电自动化工程股份有限公司,603960.XSHG,603960,,,2018-04-26,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,251914795.28,251914795.28,199086485.19,161990102.25,3656890.55,3601493.23,30246751.52,,-2922951.87,2514199.51,,-176533.41,-176533.41,,,55381776.68,,3755662.67,75586.26,,,59061853.09,8572202.8,,50489650.29,49239564.51,1250085.78,,0.51,0.51,,50489650.29,49239564.51,1250085.78,,,,,,,,,,,,2730000.0
0,295963,300024644,湖南百利工程科技股份有限公司,603959.XSHG,603959,,,2018-04-26,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,596920146.17,596920146.17,473978074.83,365111416.82,6240596.77,5723567.19,56934589.67,,27303189.67,12664714.71,,1172282.49,,,,124247208.57,,6346337.62,2091100.7,,,128502445.49,19990402.7,,108512042.79,108512042.79,,,0.48,0.48,,108512042.79,108512042.79,,,,,,,,,,,,,
0,300529,300023619,哈森商贸（中国）股份有限公司,603958.XSHG,603958,,,2018-04-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1496871964.82,1496871964.82,1503780675.36,719637997.53,17020615.26,609814185.2,99540488.56,,-116891.17,57884279.98,,14186758.73,,,,15761388.39,,620500.2,470790.0,,,15911098.59,817316.3,,15093782.29,18171397.36,-3077615.07,,0.0836,0.0836,-10489.36,15083292.93,18160908.0,-3077615.07,,,,,,,,,,,,8158737.93
0,289840,300023665,大千生态环境集团股份有限公司,603955.XSHG,603955,,,2018-04-10,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,678026061.73,678026061.73,580388262.17,485071344.01,4836052.77,482550.0,73676729.07,,-2191940.36,18513526.68,,3035527.47,,,,103986922.63,,106046.71,557603.44,,,103535365.9,25018847.3,,78516518.6,78341547.02,174971.58,,0.9605,0.9605,,78516518.6,78341547.02,174971.58,,,,,,,,,,,,3370000.0
0,83293,300023775,益丰大药房连锁股份有限公司,603939.XSHG,603939,,,2018-03-26,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,4807249008.63,4807249008.63,4420941979.1,2882583401.85,34754843.51,1294188191.2,199382952.55,,-3648280.12,13680870.11,,34899848.01,,,,427189445.53,,3726150.67,2817417.62,,,428098178.58,110628025.67,,317470152.91,313503561.35,3966591.56,,0.864,0.864,,317470152.91,313503561.35,3966591.56,,,,,,,,,,,,7234562.67
0,91864,300031499,唐山三孚硅业股份有限公司,603938.XSHG,603938,,,2018-03-30,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1074166444.36,1074166444.36,893026529.58,748473284.22,9902650.8,92307101.27,40689760.49,,1385452.97,268279.83,,,,,,180767010.09,,8647416.45,174812.31,,,189239614.23,46495357.77,,142744256.46,142744256.46,,,1.09,1.09,,142744256.46,142744256.46,,,,,,,,,,,,,500000.04
0,291437,440832374,江苏丽岛新材料股份有限公司,603937.XSHG,603937,,,2018-04-20,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1244285541.73,1244285541.73,1123681555.46,1040075650.53,5436131.16,22035418.79,48831104.14,,3301820.66,4001430.18,,,,,,122457940.71,,1696490.71,160703.48,,,123993727.94,27992351.22,,96001376.72,96001376.72,,,0.58,0.58,,96001376.72,96001376.72,,,,,,,,,,,,,1664200.0
0,86665,300024943,博敏电子股份有限公司,603936.XSHG,603936,,,2018-03-28,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1759879480.77,1759879480.77,1699539439.12,1451311913.68,12205413.56,45714138.43,148553488.54,,24734241.21,17020243.7,,240109.19,,,,70142237.28,,1523923.31,904708.12,,,70761452.47,5520719.04,,65240733.43,65240733.43,,,0.39,0.39,-826.82,65239906.61,65239906.61,,,,,,,,,,,,,12838798.21
0,92063,300031816,福建睿能科技股份有限公司,603933.XSHG,603933,,,2018-03-29,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1909424909.13,1909424909.13,1766231743.26,1553005950.55,6681696.19,99862660.61,97771397.16,,-1412914.66,10322953.41,,4220505.37,973560.4,,,170993769.77,,359979.64,465589.53,,,170888159.88,29634130.56,,141254029.32,141319858.22,-65828.9,,1.5731,1.5731,-12068490.52,129185538.8,129251367.7,-65828.9,,,,,,,,,,,,23614172.82
0,86238,300024759,亚翔系统集成科技（苏州）股份有限公司,603929.XSHG,603929,,,2018-03-29,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1780812306.21,1780812306.21,1640350994.44,1535598396.37,2875224.99,2852910.24,78470201.32,,-5675678.86,26229940.38,,4740193.18,,,,145920034.25,,2648038.34,121658.95,,,148446413.64,20230133.45,,128216280.19,128329100.52,-112820.33,,0.6,0.6,-194491.21,128021788.98,128372128.99,-350340.01,,,,,,,,,,,,699376.8
0,82935,300023749,苏州兴业材料科技股份有限公司,603928.XSHG,603928,,,2018-03-31,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1282944281.46,1282944281.46,1145642170.89,1001493073.3,5419885.84,52293542.71,76150680.84,,-2295449.78,12580437.98,,8195602.11,,,,152946150.0,,5970934.72,1226946.64,,,157690138.08,22197028.06,,135493110.02,135493110.02,,,0.67,0.67,,135493110.02,135493110.02,,,,,,,,,,,,,7448437.32
0,91004,300030777,浙江铁流离合器股份有限公司,603926.XSHG,603926,,,2018-03-08,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,851941551.77,851941551.77,737354653.17,582588778.05,6828931.86,60605514.9,73555965.3,,3681071.27,10094391.79,,9843257.26,,,,127988230.51,,2820359.03,412021.9,,,130396567.64,20673104.7,,109723462.94,109177341.16,546121.78,,1.02,1.02,4100239.04,113823701.98,113277580.2,546121.78,,,,,,,,,,,,4000992.36
0,291417,300032570,苏州金鸿顺汽车部件股份有限公司,603922.XSHG,603922,,,2018-04-20,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1042442069.45,1042442069.45,963549993.68,797178776.1,7715769.89,41185127.27,75312013.51,,23720777.06,18437529.85,,18973481.19,17569619.63,,,101981979.5,,480048.13,234600.48,,,102227427.15,11649691.13,,90577736.02,90577736.02,,,0.87,0.87,,90577736.02,90577736.02,,,,,,,,,,,,,4082282.32
0,294768,300030580,广东世运电路科技股份有限公司,603920.XSHG,603920,,,2018-04-25,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1957205860.78,1957205860.78,1764769528.78,1525505012.22,9289000.34,81470825.56,119203035.45,,29960917.25,-659262.04,,16540203.22,,,,209452113.22,,8271414.74,4480914.88,,,213242613.08,32556914.75,,180685698.33,180685697.53,0.8,,0.49,0.49,-16382716.94,164302981.39,164302980.59,0.8,,,,,,,,,,,,475578.0
0,293219,300026772,金徽酒股份有限公司,603919.XSHG,603919,,,2018-04-21,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1332816277.08,1332816277.08,1013350218.36,493052463.73,194554329.61,184603746.13,143741792.5,,-1855104.45,-747009.16,,2287835.2,,,,324034983.47,,3612082.58,3523124.72,,,324123941.33,71162579.52,,252961361.81,252961361.81,,,0.69,0.69,,252961361.81,252961361.81,,,,,,,,,,,,,2281089.55
0,290159,300023739,上海金桥信息股份有限公司,603918.XSHG,603918,,,2018-04-13,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,672729307.04,672729307.04,631010799.97,480330249.36,2393874.16,81703576.63,58255469.9,,443970.36,7883659.56,,-423457.57,-423457.57,,,42095049.5,,322898.98,202150.45,,,42215798.03,7378942.65,,34836855.38,34836855.38,,,0.2,0.2,-425412.79,34411442.59,34411442.59,,,,,,,,,,,,,800000.0
0,290167,300024681,宁波合力模具科技股份有限公司,603917.XSHG,603917,,,2018-04-13,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,539467806.85,539467806.85,453766811.96,356187992.59,4991045.18,24905273.63,57016391.67,,6468572.93,4197535.96,,,,,,91511380.01,,4625581.48,18861.6,,,96118099.89,14353110.21,,81764989.68,81764989.68,,,0.9471,0.9471,,81764989.68,81764989.68,,,,,,,,,,,,,6800389.59
0,92046,300031814,江苏苏博特新材料股份有限公司,603916.XSHG,603916,,,2018-03-27,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1679657625.64,1679657625.64,1545429170.78,1048089473.34,18414468.84,222564726.83,204275224.32,,42610341.99,9474935.46,,,,,,165046265.4,,1802661.01,2083053.11,,,164765873.3,29759012.81,,135006860.49,133788918.69,1217941.8,,0.57,0.57,-217139.33,134789721.16,133678177.63,1111543.53,,,,,,,,,,,,31057722.04
0,92931,300033668,南京佳力图机房环境技术股份有限公司,603912.XSHG,603912,,,2018-04-03,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,460166790.96,460166790.96,371584681.67,263140251.74,6025312.67,59155576.0,37528462.53,,-1013618.66,6748697.39,,,,,,95530736.37,,1003300.0,228551.88,,,96305484.49,14040848.98,,82264635.51,82264635.51,,,0.7,0.7,,82264635.51,82264635.51,,,,,,,,,,,,,6960988.3
0,289862,300024646,合诚工程咨询集团股份有限公司,603909.XSHG,603909,,,2018-04-10,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,344015777.79,344015777.79,278661627.97,200829090.55,2589582.23,8990441.77,47905152.52,,-928501.93,19275862.83,,3711301.37,,,,71082973.65,,3458992.83,168317.84,,,74373648.64,13231819.01,,61141829.63,62230049.21,-1088219.58,,0.6223,0.6223,,61141829.63,62230049.21,-1088219.58,,,,,,,,,,,,1990239.45
0,292205,300030089,牧高笛户外用品股份有限公司,603908.XSHG,603908,,,2018-04-21,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,515957414.65,515957414.65,461286739.26,353949380.67,3911735.88,41986453.38,44432905.39,,5998911.96,11007351.98,7797601.53,3216121.56,,,,70513422.55,,910240.95,341418.38,,,71082245.12,21035028.47,,50047216.65,50047216.65,,,0.8,0.8,,50047216.65,50047216.65,,,,,,,,,,,,,3954520.74
0,297159,300030660,江苏龙蟠科技股份有限公司,603906.XSHG,603906,,,2018-04-26,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1297433732.74,1297433732.74,1207946350.36,875288562.63,20417873.13,189833168.34,110095344.66,,10369326.71,1942074.89,,7006530.07,,,,106787255.31,,2883443.48,597679.53,,,109073019.26,16700415.69,,92372603.57,92372603.57,,,0.44,0.44,3448.34,92376051.91,92376051.91,,,,,,,,,,,,,10293342.86
0,90640,300030530,中持水务股份有限公司,603903.XSHG,603903,,,2018-03-08,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,529293695.62,529293695.62,470942935.58,373310515.44,3096337.83,16926197.23,59533346.85,,7714904.22,10361634.01,,1886072.42,1886072.42,,,73196405.7,,2329655.31,235598.07,,,75290462.94,12354574.49,,62935888.45,62191922.49,743965.96,,0.65,0.65,,62935888.45,62191922.49,743965.96,,,,,,,,,,,,12922713.98
0,82238,300023686,杭州永创智能设备股份有限公司,603901.XSHG,603901,,,2018-03-31,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1376648527.98,1376648527.98,1310656491.16,979027435.38,13885552.2,149307756.02,133597737.55,,20797838.56,14040171.45,5208489.17,2722664.97,,,,78963783.59,,1314630.39,1403678.18,,,78874735.8,14099095.43,,64775640.37,65848300.57,-1072660.2,,0.16,0.16,568843.36,65344483.73,66417143.93,-1072660.2,,,,,,,,,,,,5500370.52
0,88455,300028736,莱绅通灵珠宝股份有限公司,603900.XSHG,603900,,,2018-03-16,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1963559788.17,1963559788.17,1581774108.62,893384109.7,52622771.01,487986565.04,148778526.81,,-136300.21,-861563.73,,21339586.62,,,,402539053.79,,10785977.77,1573379.63,,,411751651.93,102268527.35,,309483124.58,309207135.57,275989.01,,0.9154,0.9082,125363.91,309608488.49,309317076.51,291411.98,,,,,,,,,,,,5416.42
0,81903,300023662,上海晨光文具股份有限公司,603899.XSHG,603899,,,2018-03-27,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,6357102964.25,6357102964.25,5718969469.7,4721134404.91,26420992.99,570064560.31,383584862.4,,-2814457.73,20579106.82,,37843364.82,,,,682884986.48,,72930782.3,9709991.09,,,746105777.69,118943825.34,,627161952.35,634040991.46,-6879039.11,,0.6892,0.6892,,627161952.35,634040991.46,-6879039.11,,,,,,,,,,,,7529219.77
0,81952,300023664,广州好莱客创意家居股份有限公司,603898.XSHG,603898,,,2018-03-27,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1863247602.33,1863247602.33,1485978082.35,1148858646.02,21813303.56,219420472.35,97440393.81,,-2567570.42,1012837.03,,22589511.03,-911177.23,,,410734965.46,,2275020.44,5476082.23,,,407533903.67,59535472.82,,347998430.85,347998430.85,,,1.15,1.14,,347998430.85,347998430.85,,,,,,,,,,,,,10875934.45
0,292220,300034846,浙江长城电工科技股份有限公司,603897.XSHG,603897,,,2018-03-19,2017-01-01,2017-12-31,2017-12-31,0,321001,招募说明书,4583950888.93,4583950888.93,4371044204.11,4208352440.56,5016968.37,29157935.59,86179471.0,,38304883.5,4032505.09,-380673.37,857034.66,,,,215566489.44,,9492303.0,49800.0,,0.0,225008992.44,47586102.36,0.0,177422890.08,177422890.08,,,1.33,1.33,,177422890.08,177422890.08,,,,,,,,,,,,,2161507.87
0,296024,300030535,浙江寿仙谷医药股份有限公司,603896.XSHG,603896,,,2018-04-26,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,369963314.73,369963314.73,291573243.29,50928547.96,4421824.02,178563822.07,55926346.77,,1577541.66,155160.81,,6853990.3,-316215.04,,,90837078.13,,879485.75,2925527.58,,,88791036.3,-88851.04,,88879887.34,88879887.34,,,0.71,0.71,,88879887.34,88879887.34,,,,,,,,,,,,,5599699.39
0,295744,300033669,上海天永智能装备股份有限公司,603895.XSHG,603895,,,2018-04-25,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,423940933.44,423940933.44,358832804.2,301733755.04,896376.97,12620642.37,47377958.95,,-781918.79,-3014010.34,,1080828.3,,,,71650907.55,,20666.2,233.32,,,71671340.43,9749147.57,,61922192.86,62010844.03,-88651.17,,1.071,1.071,,61922192.86,62010844.03,-88651.17,,,,,,,,,,,,5461950.01
0,291853,300034947,苏州春秋电子科技股份有限公司,603890.XSHG,603890,,,2018-04-20,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1739628804.19,1739628804.19,1537491553.31,1379404603.39,6771119.3,28653348.33,87516447.05,,30308538.45,4837496.79,,,,,,204076217.17,,6368124.45,314069.39,,,210130272.23,50151502.19,,159978770.04,159978770.04,,,1.56,1.56,,159978770.04,159978770.04,,,,,,,,,,,,,1930000.0
0,290427,300023162,浙江新澳纺织股份有限公司,603889.XSHG,603889,,,2018-04-16,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,2312138516.9,2312138516.9,2065094031.52,1856386958.77,9246413.66,38180166.27,150636170.84,,8053847.26,2590474.72,-279103.27,-862484.0,32763.45,,,250814753.07,,1250740.44,489319.82,,,251576173.69,41512381.22,,210063792.47,207440928.08,2622864.39,,0.59,0.59,63226.96,210127019.43,207504155.04,2622864.39,,,,,,,,,,,,4112448.89
0,290898,300024951,新华网股份有限公司,603888.XSHG,603888,,,2018-04-18,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1502417012.25,1502417012.25,1351160922.84,821938241.05,30108682.41,299346940.33,128610840.92,,-15965213.11,87121431.24,,85348143.56,-13654315.95,,,247463116.26,,37311366.45,336525.93,,,284437956.78,1700029.62,,282737927.16,283961280.93,-1223353.77,,0.55,0.55,2272957.54,285010884.7,286234238.47,-1223353.77,,,,,,,,,,,,10858883.29
0,290533,300027318,上海城地建设股份有限公司,603887.XSHG,603887,,,2018-04-17,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,812906712.67,812906712.67,738378695.51,660274533.45,1914511.2,3018993.34,71777426.02,,990210.91,403020.59,,,,,,79948692.51,,5617247.75,1964.08,,,85563976.18,19172638.67,,66391337.51,66391337.51,,,0.67,0.67,,66391337.51,66391337.51,,,,,,,,,,,,,4900000.0
0,293434,300028959,上海元祖梦果子股份有限公司,603886.XSHG,603886,,,2018-04-23,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,1777241093.1,1777241093.1,1540544028.02,598417116.28,21239806.22,761772368.64,127736064.67,,-1020338.08,32399010.29,,27315259.48,,,,269091272.04,,4588642.94,9218557.56,,,264461357.42,61004813.7,,203456543.72,203513298.3,-56754.58,,0.85,0.85,2301513.09,205758056.81,205801269.16,-43212.35,,,,,,,,,,,,5078947.48
