0.000119818,-0.003337438,-0.000669972,-0.001716105,0.00014344,0.002813,0.002283913,-0.00145089,-0.000783441,-0.001757827,-0.000475774,0.000424195,-0.000961385,-0.002121008,-0.001119716,0.00187638,-0.000789222,0.000130303,0.000639771,0.000673807,0.00119145,0.001659523,-0.000328233,-0.000349364,-0.001280153,0.00036512,0.000779455,-0.000185256,-0.00107593,-0.001327874,-0.000220207,0.002136833,0.0003783,0.000658818,0.003356088,0.004730053,-0.001390879,-0.001803061,0.000121572,-0.001387553,0.001985698,0.002413626,-0.000896135,0.002394843,0.002911513,0.001335852,0.001963795,0.008882989,1
0.002731101,0.004438288,-0.000688859,0.002193736,-0.000318688,-0.000372864,-0.000671505,-0.003276317,0.000243336,0.0001703,0.001721954,-0.000162533,-0.000527014,0.000719436,1.12E-05,0.000485555,0.000158688,-0.00058262,-0.0025229,0.001257579,-0.000140276,0.000433858,0.000648566,0.003588472,-0.001872848,-2.80E-05,-0.000542952,-0.000911181,0.000675996,0.000306102,-0.000391977,-0.00032303,-8.59E-05,-0.000723056,0.000327028,0.00121374,0.001519764,0.000217985,-0.001327279,0.000512852,-0.000365496,0.00112776,0.000601573,-0.000119187,-0.001436706,-0.000697677,0.000807693,0.007810413,1
0.002346782,-0.000963124,-0.000600786,0.00174334,0.002029442,0.000960075,0.001134124,0.000859513,-0.000561762,0.000202792,0.001604139,-0.001049927,-0.000332862,-0.000325531,-0.000100471,-0.000240055,-0.001378191,-0.00220528,0.001284217,0.000716056,0.000195707,-0.000579778,0.000840661,0.001275485,-0.001256854,-0.000643021,0.000499546,0.000432207,0.000435781,0.001231752,0.001009236,0.001011912,5.01E-05,-0.001203209,-0.000230409,-0.000226744,-0.00042017,-0.000507787,0.000684428,0.001319159,0.002125619,0.000150068,0.000266732,0.00035368,-0.001645399,-0.000445167,0.000875308,0.005907827,1
0.001652084,0.003149418,0.000703409,-0.001489834,0.000166869,0.001009789,-0.000192349,0.001535931,0.000149988,-0.000354887,-0.001809319,0.000802511,-0.001875363,-0.002798495,-0.000642388,0.002971033,-0.000938525,0.000293958,0.001020832,0.000352275,4.04E-05,0.001301556,0.002168549,0.001092557,-0.00155881,0.000605173,-0.00035282,-0.000790184,-7.87E-05,-0.000342268,-0.003905012,-0.000417264,0.001210873,-0.000235078,-0.000413356,-0.002734288,-0.003960101,0.000613966,0.002916729,-0.002232935,-0.001207121,-0.001912562,-0.007603001,-0.000554765,0.005485541,0.001015916,-5.57E-05,-0.001263837,0
0.004236645,-0.000969816,-0.000933618,-0.001456922,-0.000407351,-0.003011003,-0.000461,0.001896838,-0.000266496,9.32E-06,0.002934968,0.001470755,0.000150296,0.000958767,0.002305064,-0.000606762,-0.001209072,0.000738948,-0.001065074,-0.000333648,0.000787601,-0.000153765,1.67E-05,0.002058086,-0.001828377,0.000314838,-0.000542694,-0.002790349,5.57E-05,0.00121239,-2.60E-05,0.000116894,0.000773365,0.001163602,9.44E-05,-0.000496349,0.001323666,0.002603338,-9.60E-05,-0.000860337,0.000275167,0.000269553,-0.000629705,0.000352766,0.000863797,0.001154255,0.001969849,0.009106413,1
-0.002329778,-0.000647716,-0.003027004,0.00072348,0.001014204,-0.000763324,0.000558722,-0.00076717,-0.001199882,-0.001010882,0.001507623,0.001090487,0.000497797,0.002360237,0.002061106,-0.0014857,-0.001173223,-0.000130648,-0.001333213,0.00085464,0.00137804,0.00051283,-3.68E-06,0.000361949,0.000347128,0.002214003,-0.000533334,-0.000828973,0.002494011,0.003212329,-0.001316209,-0.001564927,0.000702336,-0.0037092,0.000561384,0.000826826,-0.000999244,0.000874622,0.000731015,-0.000485452,-0.000604854,-0.001952692,-0.001413675,0.001845283,0.000903021,-0.00030277,0.001646613,0.003807081,1
0.001466336,0.002101708,0.00078814,-0.00105767,0.000609981,-0.000109223,-0.001794785,-0.001629939,0.000312303,0.001044035,-0.001296058,0.000617188,-0.000303059,-0.003407738,-0.002467436,0.002718445,0.000748933,-0.000598735,0.000865944,0.00200545,-0.000579102,-0.000541041,0.000228516,0.000601205,-0.001612556,-0.00077431,-0.000675918,-0.001995668,-0.000516073,0.001417185,-0.000612906,-0.001655187,-0.002085303,-0.000497581,0.002170935,0.000152673,0.001874098,0.00124195,-0.000577673,-0.00017245,0.001873336,0.001997776,0.0005865,-1.83E-06,0.000533216,-0.000370665,0.00173528,0.005143132,1
-0.001158756,0.000351225,-0.002597977,-0.000970981,0.002556804,0.000489821,-0.001267854,-0.000532369,-0.000729758,-0.001484876,-0.00245222,0.002007972,0.001186048,-0.000820398,0.000303388,9.68E-05,-0.000597668,0.000648828,0.000509629,0.001140699,0.000949894,0.000845212,-0.000267694,0.00041881,-0.001025485,0.000590283,0.001805124,0.000732402,-0.000646958,-0.00023999,0.000110893,0.002168499,0.001475654,-0.001417602,-0.000584321,-0.001182334,-0.001236517,0.001696184,-0.000161677,-0.000925149,0.000376343,-0.000434534,-0.001479558,-0.000307834,0.000610093,0.000435064,0.000971344,0.002408179,0
-0.000778958,-2.19E-05,-0.002351547,-0.000173799,0.001042341,-8.41E-05,-0.000811904,0.001051326,0.002092047,0.000402937,-0.000490475,0.000958845,-4.19E-05,-0.001051905,-0.001109619,-0.000211844,-0.000456712,-0.00198455,-0.002204996,0.002486914,-0.001086004,-0.000478362,-0.00025302,-0.003740417,-0.001007304,0.001667854,-0.002034566,-0.002990306,0.000523026,0.002657103,-0.000840652,0.001070971,0.000539659,-0.000230194,0.001082373,0.002357649,0.000335829,-0.001792395,3.49E-05,-0.001657458,-0.001005747,0.001935072,4.60E-05,-0.000655008,-7.36E-05,0.000756202,0.001512582,-0.00989069,-2
0.004114219,-0.002657912,-0.000721379,-0.003213475,-0.001695656,0.00117494,0.000938586,-0.001584726,-0.001929698,-0.002364838,-0.000564865,0.00184542,-0.000241736,-0.00178203,-0.001484321,-0.000769331,0.00016746,0.001255996,0.00201982,0.001403585,-0.000987364,-0.000496861,0.000491237,-0.002456744,-0.001167604,0.000646976,-0.000124093,-0.00157318,-0.003380555,0.001193566,0.002439315,-0.000470811,2.83E-05,0.001957062,0.001288815,-0.000818938,-0.000772595,-0.000176784,-0.000923925,-0.000649705,0.000700533,0.00067935,0.000381814,-0.000938809,-0.001967017,-0.002003019,-9.83E-05,-0.028542898,-2
