,open,close,high,low,volume,money
2008-02-18,4546.752,4568.151,4601.224,4517.596,5582461000.0,92538618791.0
2008-02-19,4582.284,4664.295,4665.554,4544.944,6066318800.0,103356946585.0
2008-02-20,4682.588,4567.026,4695.802,4556.814,6647465300.0,114782705268.0
2008-02-21,4534.169,4527.177,4568.208,4452.675,6130914800.0,100295840097.0
2008-02-22,4500.385,4370.285,4500.385,4333.033,6760198300.0,109824503749.0
2008-02-25,4370.188,4192.533,4391.333,4182.774,5881193500.0,93047459906.0
2008-02-26,4302.735,4238.179,4331.64,4123.305,5568663100.0,89872770439.0
2008-02-27,4256.532,4334.047,4360.7,4222.459,5052499100.0,82967322680.0
2008-02-28,4343.277,4299.513,4344.926,4265.498,4792225300.0,75527784864.0
2008-02-29,4293.533,4348.543,4364.814,4275.899,4783538300.0,75515513719.0
2008-03-03,4323.698,4438.265,4456.963,4279.345,7851384000.0,125329686529.0
2008-03-04,4454.18,4335.446,4472.151,4321.266,8695651500.0,135912352602.0
2008-03-05,4316.25,4292.654,4352.822,4210.963,7410968000.0,113543589994.0
2008-03-06,4310.354,4360.986,4427.498,4260.787,8493214500.0,133186791725.0
2008-03-07,4315.808,4300.515,4341.295,4265.829,5674740200.0,92203521881.0
2008-03-10,4265.611,4146.299,4265.611,4120.53,6568220500.0,97355257730.0
2008-03-11,4121.653,4165.878,4165.915,4063.47,5133343900.0,79620807569.0
2008-03-12,4254.673,4070.116,4272.979,4068.781,5722445800.0,88663903677.0
2008-03-13,4033.319,3971.257,4055.446,3902.248,6365340000.0,96343796075.0
2008-03-14,3956.746,3962.673,4000.78,3891.7,4140725700.0,64286805135.0
2008-03-17,3941.258,3820.048,3941.258,3812.999,4910027300.0,73613176822.0
2008-03-18,3789.565,3668.897,3862.772,3607.25,5786100100.0,79535892252.0
2008-03-19,3746.047,3761.605,3813.885,3677.817,6158664300.0,88277827845.0
2008-03-20,3721.504,3804.054,3857.62,3516.33,7326269400.0,106243521686.0
2008-03-21,3790.111,3796.576,3838.058,3746.395,6509346400.0,96409712714.0
2008-03-24,3830.346,3626.188,3840.479,3624.936,5895967800.0,88537601512.0
2008-03-25,3559.942,3629.619,3659.21,3521.528,5276533600.0,77829673385.0
2008-03-26,3644.13,3606.857,3698.325,3591.108,4625181800.0,70507849558.0
2008-03-27,3541.276,3411.493,3541.276,3407.896,5506986600.0,76938808898.0
2008-03-28,3378.628,3580.146,3590.753,3357.229,6329168400.0,90291919934.0
2008-03-31,3465.908,3472.713,3555.824,3445.556,4711346900.0,66825473192.0
2008-04-01,3461.085,3329.162,3493.133,3308.902,5483137600.0,73093942424.0
2008-04-02,3370.604,3347.882,3464.531,3283.64,6548728600.0,86430288912.0
2008-04-03,3323.426,3446.244,3456.948,3271.29,5088922400.0,66413044115.0
2008-04-07,3418.516,3599.618,3613.48,3386.512,6099453700.0,84589696329.0
2008-04-08,3604.263,3612.539,3656.961,3563.85,6548482300.0,92719515541.0
2008-04-09,3585.847,3413.907,3606.887,3413.072,5985204900.0,81203386708.0
2008-04-10,3378.139,3471.743,3474.312,3344.87,4545515000.0,59699251838.0
2008-04-11,3498.555,3492.893,3517.818,3462.136,4328424400.0,58985569091.0
2008-04-14,3419.047,3296.672,3427.884,3285.298,5031170600.0,66952393944.0
2008-04-15,3282.572,3348.353,3349.76,3212.15,4466845700.0,59030368638.0
2008-04-16,3349.931,3291.599,3363.216,3283.078,4009118400.0,53205727027.0
2008-04-17,3286.414,3222.741,3352.951,3180.199,4584330500.0,62507958589.0
2008-04-18,3200.57,3094.668,3203.71,3078.174,4366534300.0,54581267300.0
2008-04-21,3305.152,3116.977,3305.168,3073.563,5995529300.0,79571085168.0
2008-04-22,3076.715,3147.793,3148.731,2990.788,4878741300.0,58797233750.0
2008-04-23,3116.412,3278.33,3296.717,3089.893,6623512500.0,86113923587.0
2008-04-24,3539.868,3583.028,3593.197,3461.643,14206628700.0,189595479698.0
2008-04-25,3572.547,3557.749,3658.551,3527.838,12962102100.0,184722794193.0
2008-04-28,3497.383,3474.722,3530.905,3460.255,7574497500.0,109162265884.0
2008-04-29,3457.351,3523.405,3544.229,3453.279,6717525000.0,99574311147.0
2008-04-30,3545.573,3693.106,3705.093,3543.019,10761770800.0,156313294431.0
2008-05-05,3739.797,3761.009,3768.216,3696.697,9969691600.0,147566887336.0
2008-05-06,3735.849,3733.503,3786.024,3680.99,9893225000.0,148301709473.0
2008-05-07,3716.446,3579.147,3774.066,3577.991,9049714300.0,133546608637.0
2008-05-08,3538.916,3656.839,3658.047,3523.025,7517324200.0,108817352027.0
2008-05-09,3682.955,3613.494,3693.16,3552.473,8789842500.0,128933582111.0
2008-05-12,3548.614,3626.982,3668.857,3521.878,7989122000.0,116693604066.0
2008-05-13,3515.711,3560.243,3615.06,3508.32,9074717700.0,122656336264.0
2008-05-14,3549.668,3657.432,3661.971,3549.668,8859207800.0,122318730751.0
2008-05-15,3676.839,3637.324,3706.722,3636.224,8395532200.0,112578312550.0
2008-05-16,3637.636,3624.233,3661.071,3582.5,6481285300.0,89546567704.0
2008-05-19,3615.594,3604.761,3624.844,3563.609,4845016500.0,67598479734.0
2008-05-20,3601.549,3443.162,3632.006,3432.382,6637705300.0,88932320447.0
2008-05-21,3414.344,3544.186,3560.528,3355.084,7364107600.0,96569945231.0
2008-05-22,3493.067,3485.63,3558.019,3469.792,6850470300.0,93894974582.0
2008-05-23,3473.801,3473.091,3521.393,3435.841,5995055900.0,76183956588.0
2008-05-26,3442.291,3364.544,3443.988,3361.985,5277659600.0,67226185634.0
2008-05-27,3355.114,3375.407,3383.679,3333.951,4249931100.0,55213458049.0
2008-05-28,3382.774,3459.026,3486.332,3354.254,5247676000.0,68719496463.0
2008-05-29,3447.768,3401.437,3481.734,3400.773,5143993300.0,67304826844.0
2008-05-30,3414.254,3433.354,3450.493,3390.883,4849540700.0,64903877746.0
2008-06-02,3426.195,3459.044,3483.61,3400.723,4918607800.0,61959616284.0
2008-06-03,3456.58,3436.398,3469.063,3409.226,5664249400.0,69390159055.0
2008-06-04,3424.037,3369.913,3428.467,3341.739,4803815600.0,59171321529.0
2008-06-05,3355.928,3351.645,3376.341,3326.537,4183466300.0,53340180662.0
2008-06-06,3362.005,3329.67,3371.283,3312.721,3476321700.0,42763182378.0
2008-06-10,3202.113,3072.333,3215.501,3045.058,5090954600.0,60727533504.0
2008-06-11,3042.158,3024.24,3064.2,2992.351,4693934500.0,54181027485.0
2008-06-12,3011.558,2957.532,3031.064,2900.116,4953582400.0,56831225904.0
2008-06-13,2960.905,2868.8,2976.45,2865.5,4106943000.0,45180876471.0
2008-06-16,2876.294,2874.103,2917.81,2811.716,4038592400.0,43220736508.0
2008-06-17,2873.129,2794.751,2893.471,2769.118,4329814700.0,43840532576.0
2008-06-18,2772.367,2941.115,2945.422,2729.711,6634980300.0,69029288606.0
2008-06-19,2921.721,2748.874,2921.721,2742.151,5679582700.0,59626570971.0
2008-06-20,2811.084,2831.736,2917.325,2695.628,7415683000.0,79217445716.0
2008-06-23,2780.148,2760.417,2813.137,2741.19,4067003200.0,41900494857.0
2008-06-24,2747.322,2803.019,2817.168,2728.83,4838723100.0,49942894581.0
2008-06-25,2794.04,2905.014,2910.481,2784.416,6481910500.0,67510404545.0
2008-06-26,2904.094,2901.85,2931.306,2851.116,6551922800.0,69186564907.0
2008-06-27,2809.309,2748.432,2822.264,2723.158,6052991900.0,61718685206.0
2008-06-30,2724.404,2736.103,2766.803,2693.404,3851885400.0,40556340515.0
2008-07-01,2743.164,2651.605,2753.33,2644.776,4068142300.0,42996490238.0
2008-07-02,2656.038,2651.725,2700.903,2627.898,4018179300.0,43562554256.0
2008-07-03,2610.815,2703.529,2746.369,2566.528,6814671700.0,74072058340.0
2008-07-04,2691.207,2669.892,2713.476,2645.829,5729192800.0,62000179301.0
2008-07-07,2673.55,2792.397,2801.534,2673.55,7740584800.0,82037582147.0
2008-07-08,2805.608,2814.947,2843.603,2754.616,8020468000.0,87478469668.0
2008-07-09,2838.863,2920.546,2920.546,2838.863,9702611900.0,105832317651.0
2008-07-10,2879.624,2875.45,2952.039,2862.059,9090484100.0,99505895425.0
2008-07-11,2863.813,2856.634,2888.287,2821.311,6482055300.0,69789668051.0
2008-07-14,2837.495,2878.256,2895.302,2828.236,5446592300.0,59458811236.0
2008-07-15,2886.112,2779.448,2896.328,2769.914,7091523400.0,75183081177.0
2008-07-16,2753.898,2705.867,2765.148,2656.613,6004392200.0,60360593536.0
2008-07-17,2747.951,2684.778,2773.281,2676.149,5084233300.0,51451570137.0
2008-07-18,2711.742,2778.367,2785.53,2665.907,5787350000.0,59102962346.0
2008-07-21,2759.883,2861.418,2865.065,2745.642,6648770000.0,69669133696.0
2008-07-22,2852.442,2846.117,2868.621,2830.765,6151910700.0,65130356224.0
2008-07-23,2870.934,2837.849,2887.576,2831.111,6149797500.0,64221812149.0
2008-07-24,2861.81,2910.292,2912.702,2849.097,7250544500.0,77975696786.0
2008-07-25,2875.77,2865.101,2888.578,2851.929,6253105900.0,63867379931.0
2008-07-28,2883.761,2903.012,2924.447,2883.761,6231879200.0,64491646958.0
2008-07-29,2868.008,2850.311,2868.008,2827.697,5863227800.0,59263834814.0
2008-07-30,2884.586,2836.668,2894.369,2822.188,4894688400.0,48912863290.0
2008-07-31,2844.651,2775.717,2847.996,2774.104,4453026900.0,43577577230.0
2008-08-01,2751.02,2801.817,2830.764,2721.952,4921541900.0,50743916796.0
2008-08-04,2782.985,2741.74,2793.257,2738.85,3717031800.0,37566055922.0
2008-08-05,2751.2,2690.746,2762.263,2684.734,4237855200.0,42511686422.0
2008-08-06,2711.602,2719.368,2743.113,2678.862,4060552500.0,41130300109.0
2008-08-07,2717.502,2727.577,2742.705,2691.355,3949212100.0,38724122744.0
2008-08-08,2724.43,2605.719,2725.931,2595.917,4850743700.0,46304907755.0
2008-08-11,2595.895,2470.074,2601.502,2453.707,4716145000.0,41510408309.0
2008-08-12,2445.216,2457.198,2484.746,2430.849,3663263200.0,31055560371.0
2008-08-13,2440.525,2446.297,2458.769,2370.737,4100523100.0,35322519408.0
2008-08-14,2432.197,2437.082,2454.251,2409.01,3130522600.0,27731353259.0
2008-08-15,2434.408,2450.61,2476.858,2414.573,3129606800.0,27201868951.0
2008-08-18,2451.778,2319.868,2455.504,2318.926,5365679600.0,35866644286.0
2008-08-19,2297.245,2344.469,2355.929,2284.585,3859382100.0,27699092355.0
2008-08-20,2332.484,2523.282,2523.469,2306.662,7373666300.0,59038931793.0
2008-08-21,2484.485,2431.716,2518.443,2431.046,6133199000.0,51914051787.0
2008-08-22,2414.459,2405.226,2426.707,2362.093,4628459300.0,36347766869.0
2008-08-25,2408.095,2413.374,2443.99,2382.291,3375721700.0,26848283382.0
2008-08-26,2384.946,2350.084,2403.016,2327.22,4097946600.0,31328604024.0
2008-08-27,2343.882,2342.147,2385.991,2310.455,4095260400.0,32569013718.0
2008-08-28,2341.956,2350.143,2374.246,2333.03,3475273400.0,28602903065.0
2008-08-29,2361.046,2397.369,2420.848,2352.099,4640576800.0,37316396857.0
2008-09-01,2380.468,2325.135,2380.468,2311.727,3626524000.0,28678403207.0
2008-09-02,2312.102,2304.891,2329.009,2284.92,3419029100.0,25957452202.0
2008-09-03,2301.941,2276.672,2321.535,2248.067,4225000600.0,32463648806.0
2008-09-04,2270.524,2277.411,2295.355,2249.12,3416308900.0,25834811521.0
2008-09-05,2224.527,2202.446,2238.324,2199.365,3860817100.0,27970605034.0
2008-09-08,2210.344,2143.421,2220.546,2135.375,3766949700.0,27669314826.0
2008-09-09,2152.277,2145.779,2161.35,2114.503,3072269100.0,21768671830.0
2008-09-10,2131.8,2150.759,2185.694,2102.906,3901204200.0,28504635197.0
2008-09-11,2143.4,2078.981,2148.124,2070.427,3644180300.0,27236533711.0
2008-09-12,2077.55,2079.673,2104.626,2064.29,3031247500.0,22716506578.0
2008-09-16,2049.813,1986.636,2049.813,1974.388,4622344500.0,33820604460.0
2008-09-17,1971.944,1929.047,1999.953,1922.68,4585347200.0,32005441361.0
2008-09-18,1876.122,1895.837,1942.846,1802.331,6633320200.0,43437772072.0
2008-09-19,2067.643,2075.091,2075.091,2043.316,5843353600.0,41555012488.0
2008-09-22,2241.723,2236.41,2269.733,2164.798,13993063600.0,113692449242.0
2008-09-23,2209.122,2201.51,2253.395,2181.96,10016515200.0,77600430791.0
2008-09-24,2133.098,2216.811,2218.291,2116.96,6454781800.0,49021260465.0
2008-09-25,2214.584,2297.501,2333.277,2211.45,10123040400.0,83512907016.0
2008-09-26,2304.119,2293.784,2310.445,2246.279,7825930700.0,66635113117.0
2008-10-06,2267.394,2173.738,2267.394,2172.569,6093813700.0,47348416157.0
2008-10-07,2101.093,2157.839,2182.998,2072.896,5690261100.0,47167609080.0
2008-10-08,2095.911,2092.224,2127.085,2059.086,5075947300.0,40761269628.0
2008-10-09,2125.567,2074.583,2130.87,2063.408,4507100100.0,35875033478.0
2008-10-10,1995.957,2000.572,2027.831,1963.183,5407752700.0,38454349958.0
2008-10-13,1978.56,2073.568,2074.468,1931.472,5663380600.0,41943161643.0
2008-10-14,2139.065,2017.321,2146.73,2016.184,6804248300.0,53353969196.0
2008-10-15,1995.885,1994.667,2013.491,1963.103,4081795700.0,29604089410.0
2008-10-16,1916.133,1909.941,1943.32,1901.503,5067244700.0,35148740337.0
2008-10-17,1921.842,1930.651,1941.299,1902.598,3864729800.0,26152709540.0
2008-10-20,1924.177,1974.006,1979.839,1890.92,4456978500.0,32116330019.0
2008-10-21,1978.674,1958.529,1996.658,1956.11,5409673900.0,38697702640.0
2008-10-22,1932.677,1895.822,1950.791,1894.31,4831036700.0,32351379339.0
2008-10-23,1851.259,1875.561,1879.849,1828.308,4783006500.0,32972464801.0
2008-10-24,1875.631,1839.621,1888.101,1825.526,4624458000.0,31704770170.0
2008-10-27,1809.225,1723.351,1809.225,1721.604,5053479700.0,32207683928.0
2008-10-28,1671.396,1771.821,1786.435,1664.925,5984744100.0,39753246774.0
2008-10-29,1786.2,1719.812,1795.087,1719.335,5218851800.0,35421622163.0
2008-10-30,1732.772,1763.607,1788.204,1710.726,5356092000.0,35407672682.0
2008-10-31,1754.206,1728.786,1765.679,1721.59,4021961900.0,25155807727.0
2008-11-03,1713.763,1719.774,1750.319,1702.981,3585833300.0,23130131374.0
2008-11-04,1707.925,1706.703,1717.101,1678.957,3925345700.0,23806945355.0
2008-11-05,1716.219,1760.609,1788.258,1716.219,6031791100.0,37571925290.0
2008-11-06,1720.421,1717.722,1728.219,1703.099,4568071200.0,27071743425.0
2008-11-07,1686.524,1747.713,1762.233,1680.602,4680765800.0,28642256306.0
2008-11-10,1782.305,1874.801,1876.162,1782.305,9127326300.0,56867292119.0
2008-11-11,1872.067,1843.607,1887.795,1840.916,9087918500.0,56734541210.0
2008-11-12,1820.439,1859.11,1863.896,1815.076,6587332100.0,40990801856.0
2008-11-13,1837.274,1927.613,1942.897,1825.883,12106744100.0,78179424925.0
2008-11-14,1943.964,1986.438,1987.261,1921.836,13043949300.0,87849964152.0
2008-11-17,1981.264,2030.485,2031.103,1963.854,13684065600.0,90212326476.0
2008-11-18,2020.986,1902.43,2050.879,1889.865,15669887900.0,101452985667.0
2008-11-19,1889.351,2017.474,2023.911,1883.835,12880964500.0,84200307892.0
2008-11-20,1977.208,1983.76,2030.868,1956.734,13084057800.0,86046868710.0
2008-11-21,1932.596,1969.389,2013.179,1893.147,12712308400.0,83780374506.0
2008-11-24,1961.206,1897.06,1974.47,1893.343,8451944400.0,54807506516.0
2008-11-25,1925.248,1888.715,1939.369,1858.165,6954117400.0,45757936706.0
2008-11-26,1890.333,1897.884,1914.708,1873.179,6514000300.0,42237583195.0
2008-11-27,2012.686,1917.861,2022.483,1916.466,12233712600.0,83969160775.0
2008-11-28,1901.675,1871.156,1915.274,1856.286,7772228100.0,50507472562.0
2008-12-01,1865.743,1894.615,1895.756,1838.1,8189035300.0,52236308371.0
2008-12-02,1856.97,1889.638,1907.775,1846.533,10428893400.0,67566346386.0
2008-12-03,1903.429,1965.414,1965.83,1902.94,13491612400.0,89000038983.0
2008-12-04,1992.72,2001.504,2055.207,1985.198,17595228000.0,122821692142.0
2008-12-05,1984.258,2018.656,2019.748,1975.711,11849033600.0,80997863137.0
2008-12-08,2049.162,2090.773,2091.284,2038.189,16497306100.0,116505288299.0
2008-12-09,2100.772,2037.74,2100.806,2036.889,14533417900.0,104021561914.0
2008-12-10,2025.027,2079.117,2079.552,2005.558,12825105000.0,93077445923.0
2008-12-11,2072.577,2031.681,2087.196,2028.726,12169674400.0,87773804500.0
2008-12-12,2014.58,1954.215,2023.177,1932.272,10814780800.0,73375910942.0
2008-12-15,1977.028,1964.374,1989.303,1936.561,8153695100.0,55210424406.0
2008-12-16,1948.859,1975.006,1976.719,1907.826,7832854400.0,52832685888.0
2008-12-17,1983.836,1976.819,2003.375,1971.816,9724727800.0,68394891258.0
2008-12-18,1978.974,2015.694,2016.569,1958.975,9216030400.0,64930771689.0
2008-12-19,2006.208,2018.463,2038.657,1997.12,10218339200.0,72954018626.0
2008-12-22,2016.454,1987.755,2016.454,1965.354,8682054800.0,60430366505.0
2008-12-23,1990.049,1897.225,1990.049,1895.178,9898595500.0,66982772287.0
2008-12-24,1873.577,1863.8,1887.314,1850.855,7449575600.0,48333598104.0
2008-12-25,1865.721,1852.419,1877.768,1832.355,6456614700.0,42169635258.0
2008-12-26,1852.911,1851.518,1866.63,1840.191,5325620100.0,34864413042.0
2008-12-29,1846.304,1850.48,1856.334,1815.407,5502139900.0,37095629471.0
2008-12-30,1851.909,1832.91,1862.937,1826.98,5646622100.0,37852627021.0
2008-12-31,1834.949,1820.805,1844.367,1814.752,5039609900.0,33526169662.0
2009-01-05,1849.02,1880.716,1880.716,1844.094,6713671500.0,46100959083.0
2009-01-06,1878.827,1937.145,1938.69,1871.971,9906675600.0,69012567705.0
2009-01-07,1938.974,1924.012,1948.233,1920.515,9236008600.0,63931164740.0
2009-01-08,1890.242,1878.181,1894.171,1862.263,8037400000.0,55076814285.0
2009-01-09,1875.164,1904.861,1909.349,1875.164,7122477900.0,50131264134.0
2009-01-12,1897.703,1900.347,1924.441,1886.833,8364555700.0,59507232593.0
2009-01-13,1880.868,1863.367,1888.309,1861.811,7383646000.0,49268185747.0
2009-01-14,1862.31,1928.869,1929.276,1862.309,8791805100.0,64187216921.0
2009-01-15,1912.772,1920.206,1937.728,1902.542,11598440900.0,83224642456.0
2009-01-16,1928.922,1954.438,1984.728,1928.922,13297253800.0,100032422214.0
2009-01-19,1971.0,1986.672,2018.51,1966.188,10940136100.0,81124780587.0
2009-01-20,1981.147,1994.107,1994.809,1956.102,7456538900.0,55559942615.0
2009-01-21,1965.944,1985.016,2007.911,1960.529,8728919800.0,68074243531.0
2009-01-22,1996.086,2004.951,2009.851,1980.438,8828449500.0,66506084643.0
2009-01-23,2001.172,1990.657,2008.788,1986.348,8596770600.0,62932392386.0
2009-02-02,2008.134,2011.683,2012.742,1987.129,8476627200.0,61818715800.0
2009-02-03,2011.77,2060.808,2060.925,2005.022,13440769400.0,96712688397.0
2009-02-04,2068.086,2107.749,2108.257,2067.786,15178586700.0,110696114214.0
2009-02-05,2106.835,2098.018,2149.476,2082.596,16535219700.0,124500738446.0
2009-02-06,2102.078,2181.239,2185.086,2102.078,16086018900.0,120665866595.0
2009-02-09,2211.317,2224.714,2238.894,2196.708,19231268600.0,150469045890.0
2009-02-10,2218.489,2265.161,2266.398,2197.007,17258736100.0,135681439586.0
2009-02-11,2230.49,2260.82,2305.705,2218.297,20932807400.0,172321488281.0
2009-02-12,2265.789,2248.091,2274.201,2191.887,17397684800.0,142103890049.0
2009-02-13,2249.185,2320.792,2323.12,2236.178,19971551200.0,164495583289.0
2009-02-16,2338.758,2389.387,2389.878,2328.179,21142761000.0,177943626091.0
2009-02-17,2387.354,2319.441,2402.807,2316.934,19811783600.0,169208652573.0
2009-02-18,2271.26,2209.862,2295.741,2206.062,16246187900.0,135271731033.0
2009-02-19,2224.49,2227.125,2247.616,2190.473,12984405000.0,108339620206.0
2009-02-20,2234.365,2261.478,2262.332,2206.211,12893810500.0,109165791609.0
2009-02-23,2249.289,2305.777,2313.594,2219.714,16028911800.0,138632957860.0
2009-02-24,2273.755,2200.654,2295.59,2193.268,18385310600.0,158380699123.0
2009-02-25,2222.506,2206.574,2234.018,2142.601,15237689800.0,131714313637.0
2009-02-26,2201.672,2121.251,2237.547,2102.346,14863885200.0,127405686890.0
2009-02-27,2100.063,2082.852,2123.244,2064.918,12290521000.0,98102105111.0
2009-03-02,2066.229,2093.447,2102.112,2052.992,8746258700.0,72211341967.0
2009-03-03,2047.213,2071.431,2088.628,2037.024,9778172800.0,79994309136.0
2009-03-04,2076.616,2198.107,2201.727,2076.616,15481127500.0,127892955248.0
2009-03-05,2220.15,2221.076,2241.761,2173.491,18244110500.0,154447113354.0
2009-03-06,2180.788,2193.007,2221.04,2171.668,12386323300.0,105456001939.0
2009-03-09,2205.746,2118.748,2232.674,2116.453,12430064700.0,103789266892.0
2009-03-10,2097.139,2158.568,2159.268,2088.162,8394026200.0,69210911817.0
2009-03-11,2199.983,2139.025,2203.534,2133.141,10372345300.0,88140678289.0
2009-03-12,2127.726,2133.881,2136.795,2086.018,8721315100.0,70844692379.0
2009-03-13,2148.418,2128.848,2166.022,2124.979,8350488700.0,71086096898.0
2009-03-16,2122.408,2153.291,2158.9,2108.612,7338263500.0,61350177716.0
2009-03-17,2156.774,2218.326,2225.192,2151.776,13080542300.0,112232753431.0
2009-03-18,2227.981,2223.725,2255.009,2221.588,14699459900.0,125865348731.0
2009-03-19,2227.344,2265.759,2268.144,2220.164,14582231900.0,127776268560.0
2009-03-20,2272.437,2281.087,2294.117,2250.405,15052366400.0,133689859541.0
2009-03-23,2286.246,2325.48,2329.183,2276.81,16006023500.0,150481167173.0
2009-03-24,2359.679,2338.42,2369.454,2327.43,16272708100.0,149657505366.0
2009-03-25,2333.163,2291.555,2355.69,2291.359,14484246900.0,132141017314.0
2009-03-26,2296.047,2361.704,2362.048,2274.895,15855682200.0,142115262676.0
2009-03-27,2380.626,2374.438,2392.769,2361.091,18652838900.0,162372580273.0
2009-03-30,2377.964,2358.04,2380.194,2348.527,13988060600.0,126966646884.0
2009-03-31,2313.883,2373.213,2375.712,2299.158,14269549800.0,135218694637.0
2009-04-01,2380.979,2408.017,2422.625,2380.979,17985761900.0,166542110985.0
2009-04-02,2417.217,2425.291,2450.003,2417.111,18838598300.0,172522522029.0
2009-04-03,2446.124,2419.778,2456.811,2406.496,17025168400.0,157219614568.0
2009-04-07,2422.1,2439.182,2449.537,2407.506,12420922300.0,116789605458.0
2009-04-08,2429.879,2347.385,2435.388,2346.537,14680915700.0,135641110560.0
2009-04-09,2345.009,2379.876,2380.935,2331.877,11323497600.0,106619208493.0
2009-04-10,2400.014,2444.226,2444.981,2392.8,15749119600.0,155514586745.0
2009-04-13,2468.083,2513.701,2522.445,2464.061,19134493200.0,187711670981.0
2009-04-14,2512.009,2527.181,2532.089,2495.337,16518009300.0,161980251322.0
2009-04-15,2514.591,2536.056,2542.54,2485.926,18108568800.0,174328823217.0
2009-04-16,2542.336,2534.134,2549.312,2497.122,18616311900.0,175385575240.0
2009-04-17,2524.626,2503.935,2539.352,2481.899,16159359500.0,157622439863.0
2009-04-20,2500.173,2557.456,2559.036,2497.321,14790425100.0,140514630580.0
2009-04-21,2523.262,2535.828,2552.598,2499.601,16462154200.0,154981760713.0
2009-04-22,2548.105,2461.346,2579.218,2449.895,19398409600.0,177684058255.0
2009-04-23,2440.676,2463.954,2474.146,2422.789,12611975600.0,113289481801.0
2009-04-24,2477.156,2448.595,2481.527,2445.664,11379684500.0,108707318998.0
2009-04-27,2443.436,2405.348,2452.928,2393.162,11300818300.0,103129576177.0
2009-04-28,2382.884,2401.438,2411.438,2372.343,9481529600.0,90832146515.0
2009-04-29,2401.658,2468.192,2477.725,2395.483,12653072200.0,121162110146.0
2009-04-30,2477.928,2477.569,2491.072,2461.365,13115416800.0,128415988367.0
2009-05-04,2486.685,2559.911,2560.544,2486.225,15336999000.0,146556669904.0
2009-05-05,2577.429,2567.337,2590.776,2552.39,15842228300.0,151483744830.0
2009-05-06,2563.564,2592.52,2596.925,2552.632,16070858300.0,154739266212.0
2009-05-07,2612.123,2597.447,2622.112,2566.121,18181146000.0,174950684019.0
2009-05-08,2586.759,2625.645,2634.061,2574.572,16192097600.0,156218400970.0
2009-05-11,2646.287,2579.747,2663.95,2579.747,17824835900.0,172321991651.0
2009-05-12,2562.363,2618.172,2619.692,2558.963,12300596000.0,113535287102.0
2009-05-13,2629.031,2663.766,2670.213,2608.317,14583600600.0,144852897922.0
2009-05-14,2631.445,2639.887,2651.488,2610.223,12476244200.0,121454136837.0
2009-05-15,2646.891,2645.263,2661.366,2623.364,11089018200.0,106608365463.0
2009-05-18,2632.569,2652.779,2656.844,2589.613,11904889400.0,117756928313.0
2009-05-19,2679.396,2676.682,2688.112,2660.56,14746609700.0,148278271700.0
2009-05-20,2680.547,2651.414,2686.345,2651.011,13824586100.0,137726378251.0
2009-05-21,2639.141,2610.622,2663.227,2598.869,13892698100.0,138836441743.0
2009-05-22,2595.988,2597.601,2617.749,2578.593,9914729800.0,99118250399.0
2009-05-25,2555.342,2610.01,2618.359,2538.622,11200078500.0,112783408600.0
