,open,close,high,low,volume,money
2010-09-20,11221.94,11150.33,11247.83,11072.53,565410700.0,9149166415.0
2010-09-21,11189.58,11210.74,11262.45,11152.96,518768700.0,8246405381.0
2010-09-27,11262.87,11409.81,11438.38,11232.51,717283000.0,10905145824.0
2010-09-28,11380.85,11274.49,11396.38,11255.9,745026100.0,12069793529.0
2010-09-29,11264.67,11223.86,11379.96,11192.22,707983600.0,11807898428.0
2010-09-30,11154.84,11468.54,11468.77,11125.49,873757900.0,12725736786.0
2010-10-08,11594.92,11911.37,11960.57,11578.12,1377277700.0,23114307474.0
2010-10-11,12037.99,12237.65,12291.63,12037.99,2186636900.0,38452576702.0
2010-10-12,12221.53,12373.28,12383.58,12168.47,1958317300.0,34572999750.0
2010-10-13,12376.59,12603.0,12634.52,12348.73,2328491900.0,40490059697.0
2010-10-14,12690.57,12507.71,12752.26,12474.02,2149354200.0,39576985668.0
2010-10-15,12421.27,12765.5,12834.8,12392.94,2336841000.0,41711586066.0
2010-10-18,12803.47,12649.27,12883.66,12532.11,2594949600.0,43046664331.0
2010-10-19,12643.3,12970.2,12970.2,12567.13,1691632700.0,29860154300.0
2010-10-20,12616.44,13130.01,13291.52,12602.74,2604602000.0,47451197873.0
2010-10-21,13175.52,13111.52,13281.99,12998.29,1663616200.0,32187055266.0
2010-10-22,13089.35,13224.98,13346.33,13036.14,1645755800.0,33629384654.0
2010-10-25,13292.53,13734.2,13739.31,13288.17,2022020200.0,41099359460.0
2010-10-26,13779.78,13729.96,13822.22,13592.31,1890823200.0,36887452973.0
2010-10-27,13681.87,13452.17,13863.98,13449.36,1709931600.0,32351445410.0
2010-10-28,13394.77,13445.02,13585.44,13344.36,1370636600.0,26051055088.0
2010-10-29,13433.32,13367.24,13500.88,13261.05,1279656900.0,25296739595.0
2010-11-01,13385.25,13743.77,13760.9,13385.25,1624651500.0,32005953664.0
2010-11-02,13762.06,13646.46,13930.33,13646.45,2103414900.0,40195362407.0
2010-11-03,13649.75,13392.7,13692.5,13388.37,1576917500.0,30476437639.0
2010-11-04,13402.81,13595.73,13595.73,13364.4,1304381500.0,25398213487.0
2010-11-05,13821.93,13733.36,13888.02,13656.41,1581663300.0,31745735107.0
2010-11-08,13785.79,13807.3,13809.57,13630.51,1588193000.0,29169783489.0
2010-11-09,13783.67,13714.29,13793.35,13622.79,1528341500.0,28810351440.0
2010-11-10,13657.43,13705.68,13762.72,13542.52,1659487700.0,33096338721.0
2010-11-11,13670.85,13684.94,13936.88,13636.8,1859854400.0,38233287968.0
2010-11-12,13594.88,12726.54,13658.29,12702.95,2125406800.0,39449330000.0
2010-11-15,12772.85,12808.09,12877.38,12558.21,1260368800.0,25560721962.0
2010-11-16,12822.51,12217.27,12822.51,12146.66,1370882600.0,25416487296.0
2010-11-17,12040.66,11917.49,12196.6,11849.9,1137366700.0,22353200445.0
2010-11-18,12056.84,12146.15,12181.0,11926.15,819971400.0,16206320589.0
2010-11-19,12240.58,12295.85,12295.85,11868.7,1081635200.0,20904986626.0
2010-11-22,12190.34,12303.55,12418.35,12141.64,1059440200.0,20597744692.0
2010-11-23,12255.18,12062.41,12255.18,11864.36,1069972200.0,20441839791.0
2010-11-24,11999.78,12407.66,12412.94,11999.78,1031722000.0,21185946684.0
2010-11-25,12512.33,12604.08,12630.86,12416.15,1227886600.0,22246918938.0
2010-11-26,12574.65,12539.01,12676.94,12442.57,943175800.0,19840574635.0
2010-11-29,12527.53,12536.55,12592.91,12363.22,776466900.0,17419489139.0
2010-11-30,12515.09,12336.29,12575.95,11979.3,1095525700.0,22524887824.0
2010-12-01,12301.24,12310.38,12377.57,12211.65,640612600.0,13615213666.0
2010-12-02,12543.27,12409.02,12584.1,12409.02,821958100.0,18253238149.0
2010-12-03,12458.0,12443.0,12532.31,12347.56,706416200.0,14061509015.0
2010-12-06,12486.32,12422.78,12531.29,12365.59,772462700.0,15311815423.0
2010-12-07,12387.78,12657.0,12722.94,12250.39,868067300.0,17253278177.0
2010-12-08,12671.81,12615.41,12823.15,12586.45,912377700.0,20214618465.0
2010-12-09,12563.55,12353.27,12587.36,12353.02,821030000.0,15687550703.0
2010-12-10,12274.57,12460.46,12523.03,12241.76,716147700.0,14375747298.0
2010-12-13,12546.05,12905.02,12905.02,12545.57,1165035700.0,24517521234.0
2010-12-14,12953.99,12926.61,12978.09,12860.86,1041232000.0,20668380695.0
2010-12-15,12934.72,12829.36,12987.7,12813.06,909188700.0,19257064054.0
2010-12-16,12837.17,12795.68,12914.01,12776.95,747695600.0,15076868644.0
2010-12-17,12794.01,12759.6,12809.49,12717.32,559477000.0,11962776962.0
2010-12-20,12815.05,12557.55,12875.67,12330.99,997441300.0,19987283087.0
2010-12-21,12586.14,12872.45,12872.45,12524.78,1392129800.0,24460139711.0
2010-12-22,12898.69,12766.95,12975.63,12712.06,1164071400.0,20698055438.0
2010-12-23,12760.76,12644.58,12843.04,12628.72,899596500.0,17615454781.0
2010-12-24,12592.15,12556.84,12688.44,12471.73,805947900.0,14671211345.0
2010-12-27,12575.43,12303.19,12808.83,12272.24,1025258800.0,19103016593.0
2010-12-28,12235.68,12063.8,12288.17,12017.56,801925500.0,15682356729.0
2010-12-29,12080.09,12114.56,12125.39,11963.72,662416900.0,12554308819.0
2010-12-30,12111.88,12138.9,12211.07,11971.75,740269200.0,14016546491.0
2010-12-31,12171.49,12458.55,12476.51,12159.14,917382900.0,19373524917.0
2011-01-04,12578.45,12714.51,12743.48,12536.66,1365180700.0,28305261908.0
2011-01-05,12634.71,12647.63,12741.47,12567.05,1135032600.0,23630775500.0
2011-01-06,12683.75,12599.66,12790.93,12567.67,805183500.0,16853004989.0
2011-01-07,12587.49,12573.94,12783.68,12502.17,1140201000.0,20437785612.0
2011-01-10,12577.09,12331.16,12644.32,12292.11,821800200.0,15314503938.0
2011-01-11,12275.9,12385.17,12419.3,12212.6,765142700.0,14085578154.0
2011-01-12,12435.72,12409.98,12518.43,12251.41,844730600.0,13982653934.0
2011-01-13,12457.77,12423.34,12486.23,12358.45,616615600.0,12012897852.0
2011-01-14,12390.66,12294.17,12390.66,12212.5,653002500.0,12420898981.0
2011-01-17,12159.95,11734.62,12229.56,11712.68,864963300.0,15639883478.0
2011-01-18,11699.51,11771.59,11797.22,11624.34,582143600.0,10893444331.0
2011-01-19,11785.5,12066.55,12076.97,11730.74,689761100.0,13486111352.0
2011-01-20,12034.61,11566.74,12034.61,11566.07,693738100.0,12527971244.0
2011-01-21,11534.2,11639.96,11860.61,11491.93,720486500.0,12994466314.0
2011-01-24,11661.76,11488.92,11689.28,11419.36,588196700.0,11136489684.0
2011-01-25,11465.53,11446.37,11523.79,11377.34,489676400.0,8277336778.0
2011-01-26,11459.02,11599.67,11633.1,11459.02,436511200.0,7583869047.0
2011-01-27,11481.78,11795.33,11832.54,11392.94,870372400.0,14721409084.0
2011-01-28,11789.64,11894.23,11935.04,11768.81,759394200.0,13075539786.0
2011-01-31,11884.34,11994.68,12020.51,11820.2,619894100.0,11339031276.0
2011-02-01,12044.41,11991.51,12052.39,11928.01,521325100.0,9409322777.0
2011-02-09,11903.65,11807.93,12041.96,11774.3,661762800.0,12650337293.0
2011-02-10,11775.1,12170.51,12177.44,11764.23,823303600.0,15640027815.0
2011-02-11,12162.32,12292.49,12376.03,12127.74,998677100.0,18464421188.0
2011-02-14,12318.31,12737.8,12766.05,12318.31,1538875900.0,29453486812.0
2011-02-15,12767.79,12711.58,12865.47,12707.21,1177393500.0,23417744743.0
2011-02-16,12675.87,12884.87,12884.87,12617.1,1195796500.0,23337513261.0
2011-02-17,12907.69,12788.33,12936.74,12664.85,1119708500.0,21691735636.0
2011-02-18,12750.26,12613.11,12751.15,12586.39,928372700.0,18600862807.0
2011-02-21,12526.25,12872.47,12872.95,12518.61,1018976200.0,19587187441.0
2011-02-22,12917.36,12473.33,12918.42,12465.42,1296742000.0,24796623243.0
2011-02-23,12436.63,12492.7,12554.98,12396.05,729456700.0,14145461265.0
2011-02-24,12476.04,12578.43,12601.43,12387.76,764956400.0,14178773155.0
2011-02-25,12585.82,12633.88,12735.15,12464.4,805094300.0,14919945430.0
2011-02-28,12658.19,12902.43,12907.68,12562.95,1092343200.0,21058895165.0
2011-03-01,12911.07,12948.72,13023.02,12866.82,1316316700.0,23911965238.0
2011-03-02,12878.43,12880.27,12912.72,12683.98,1014441800.0,18960948933.0
2011-03-03,12889.23,12698.16,12966.85,12698.16,1135592600.0,21514977987.0
2011-03-04,12714.24,12893.84,12908.49,12669.52,1018020300.0,17524138413.0
2011-03-07,12961.42,13140.88,13163.21,12961.42,1559898000.0,30744163555.0
2011-03-08,13146.68,13144.18,13154.91,13041.21,1138032400.0,21883008046.0
2011-03-09,13171.05,13158.22,13233.02,13102.19,1082928000.0,20491103096.0
2011-03-10,13115.17,13004.85,13115.17,12994.26,1046718400.0,21286122359.0
2011-03-11,12928.25,12848.02,13038.99,12821.07,876562500.0,16992182004.0
2011-03-14,12814.1,12958.29,12958.29,12776.91,794476400.0,15664527002.0
2011-03-15,12905.99,12705.32,12905.99,12447.7,1161024600.0,21803828532.0
2011-03-16,12699.4,12865.75,12876.12,12668.24,1042342400.0,19159120583.0
2011-03-17,12741.81,12650.67,12851.92,12612.77,925934100.0,17448411563.0
2011-03-18,12796.41,12721.99,12839.3,12675.49,744340500.0,13800765981.0
2011-03-21,12745.38,12643.73,12806.74,12594.13,733244500.0,13792721048.0
2011-03-22,12679.81,12667.26,12706.88,12471.39,663377100.0,13023042003.0
2011-03-23,12670.26,12845.53,12853.15,12648.73,908535100.0,15743322687.0
2011-03-24,12878.07,12771.45,12893.36,12768.94,717793800.0,13117310384.0
2011-03-25,12797.97,12942.07,12980.31,12780.53,1057855700.0,19359297745.0
2011-03-28,13020.21,12875.52,13075.23,12858.45,1281999500.0,24888833170.0
2011-03-29,12848.74,12677.61,12895.39,12670.69,1146712500.0,19327278212.0
2011-03-30,12677.99,12661.22,12774.42,12565.14,856418400.0,15121565819.0
2011-03-31,12665.86,12562.9,12707.98,12501.24,690523900.0,13614955047.0
2011-04-01,12559.77,12699.42,12699.42,12498.83,710904500.0,12755426592.0
2011-04-06,12648.91,12740.87,12765.76,12568.84,1394016100.0,25242361649.0
2011-04-07,12749.53,12890.66,12908.7,12715.78,1398355300.0,23428063304.0
2011-04-08,12881.25,13036.23,13039.73,12839.7,1119108800.0,22652473964.0
2011-04-11,13075.69,12925.05,13142.43,12918.93,1761972800.0,28286654228.0
2011-04-12,12906.61,12902.22,13042.25,12839.53,1727894100.0,22927159593.0
2011-04-13,12848.16,13102.08,13102.08,12772.32,1428435500.0,21468635058.0
2011-04-14,13119.48,12991.92,13119.48,12964.28,1350073600.0,20396825429.0
2011-04-15,12948.82,12965.75,13054.81,12825.46,1300922000.0,19131618271.0
2011-04-18,12912.98,13001.33,13045.82,12881.59,1411828700.0,19726851316.0
2011-04-19,12876.2,12799.24,12909.19,12727.31,1399089100.0,19791879595.0
2011-04-20,12779.02,12753.85,12849.65,12720.52,1075536100.0,16366961039.0
2011-04-21,12795.79,12798.75,12864.72,12760.74,1140959300.0,18711061363.0
2011-04-22,12796.33,12708.42,12819.96,12687.62,947847600.0,14022144853.0
2011-04-25,12664.45,12508.01,12664.45,12487.53,1073603500.0,18898747409.0
2011-04-26,12486.82,12448.48,12548.17,12361.86,784572800.0,12836706755.0
2011-04-27,12502.96,12358.88,12573.3,12280.08,777184800.0,13363560750.0
2011-04-28,12398.68,12149.25,12447.75,12148.17,868392000.0,13853899535.0
2011-04-29,12148.93,12312.99,12312.99,12138.85,666450900.0,10657628326.0
2011-05-03,12314.69,12423.46,12423.46,12199.58,705323100.0,10959134610.0
2011-05-04,12365.24,12070.41,12365.24,12014.42,808337500.0,13998131774.0
2011-05-05,12017.28,12085.99,12133.14,12005.44,744079200.0,11440447850.0
2011-05-06,11958.04,12067.61,12150.24,11896.98,705232500.0,12268439682.0
2011-05-09,12074.14,12125.01,12214.18,12074.14,555923200.0,9495581979.0
2011-05-10,12146.33,12216.94,12216.94,12102.79,490301200.0,8387636734.0
2011-05-11,12229.31,12202.62,12282.88,12117.67,559493300.0,9240994724.0
2011-05-12,12114.45,12072.21,12249.34,12072.21,668841800.0,10844650861.0
2011-05-13,12092.16,12156.6,12164.13,11958.58,582777600.0,9745559828.0
2011-05-16,12110.97,12051.24,12215.97,12046.54,566907600.0,8736875997.0
2011-05-17,12031.83,12128.5,12212.15,11983.88,643878800.0,10844654306.0
2011-05-18,12100.89,12230.69,12262.47,12091.58,493238800.0,8370107507.0
2011-05-19,12270.25,12158.11,12341.93,12153.41,531238100.0,8964935012.0
2011-05-20,12167.8,12161.03,12221.81,12130.15,408322000.0,7015012983.0
2011-05-23,12148.59,11742.19,12148.59,11742.19,637078600.0,10102589617.0
2011-05-24,11703.64,11749.92,11768.78,11640.22,495407900.0,8346108597.0
2011-05-25,11716.15,11615.42,11795.73,11600.21,432528900.0,6645753311.0
2011-05-26,11695.49,11530.7,11752.73,11530.7,403377200.0,6844305640.0
2011-05-27,11537.03,11492.71,11645.98,11483.56,479541900.0,7825275735.0
2011-05-30,11456.31,11478.21,11595.14,11405.06,416775400.0,7047017193.0
2011-05-31,11485.75,11665.14,11665.14,11420.94,560383400.0,8171130101.0
2011-06-01,11648.86,11699.83,11719.64,11593.83,499038600.0,8297275514.0
2011-06-02,11566.43,11506.52,11613.5,11366.12,625418500.0,9176449885.0
2011-06-03,11492.33,11642.4,11690.09,11487.3,469102600.0,7998357879.0
2011-06-07,11614.0,11741.26,11756.9,11599.31,453708200.0,7645104429.0
2011-06-08,11726.33,11761.1,11787.12,11581.64,487376200.0,7376999751.0
2011-06-09,11725.21,11513.2,11735.21,11508.39,437092700.0,6942367906.0
2011-06-10,11508.58,11593.38,11596.58,11454.04,490939400.0,8089581911.0
2011-06-13,11518.06,11521.98,11558.66,11427.15,390383500.0,6632034918.0
2011-06-14,11501.22,11732.04,11765.12,11495.11,677332200.0,10395323543.0
2011-06-15,11703.19,11615.97,11794.54,11614.38,578332700.0,8878845614.0
2011-06-16,11516.65,11435.99,11551.32,11417.58,432563600.0,7014990252.0
2011-06-17,11451.76,11409.16,11567.0,11409.16,511482700.0,8389678131.0
2011-06-20,11408.36,11328.67,11446.76,11288.62,495260600.0,8195400030.0
2011-06-21,11360.93,11509.98,11514.25,11360.93,568767300.0,9084396238.0
2011-06-22,11524.63,11543.65,11598.75,11484.73,521179400.0,8176759476.0
2011-06-23,11511.91,11775.32,11817.22,11474.98,639918800.0,10738604865.0
2011-06-24,11749.93,11996.08,12092.23,11732.21,971263800.0,17923415552.0
2011-06-27,12005.06,12026.29,12106.65,11947.49,818884200.0,13853231043.0
2011-06-28,12056.53,12047.09,12067.09,11929.0,610327100.0,10435399270.0
2011-06-29,12048.86,11913.2,12102.35,11911.83,569248400.0,9698464732.0
2011-06-30,11935.83,12110.93,12157.56,11930.35,828504000.0,13235321251.0
2011-07-01,12148.97,12178.08,12267.81,12087.92,872656700.0,14764276398.0
2011-07-04,12241.66,12441.17,12475.39,12241.66,1155841700.0,19467903862.0
2011-07-05,12432.97,12440.37,12486.71,12382.82,966657400.0,15108044322.0
2011-07-06,12420.63,12425.68,12446.78,12311.15,756377500.0,13326709839.0
2011-07-07,12440.86,12392.93,12548.98,12375.23,879281900.0,15904109410.0
2011-07-08,12390.34,12404.34,12478.84,12343.66,643513200.0,11509303374.0
2011-07-11,12357.58,12438.56,12494.24,12302.24,638151500.0,11491462399.0
2011-07-12,12344.06,12268.19,12381.1,12232.22,936301400.0,14957053589.0
2011-07-13,12285.88,12479.15,12491.38,12285.88,754842600.0,13214322382.0
2011-07-14,12515.69,12440.83,12546.51,12355.22,836800500.0,15859987994.0
2011-07-15,12390.1,12506.94,12511.39,12355.58,1067631300.0,17512120771.0
2011-07-18,12511.68,12490.55,12537.79,12461.06,691859500.0,11944733547.0
2011-07-19,12429.23,12381.46,12448.03,12358.55,678570600.0,12154411481.0
2011-07-20,12445.69,12393.99,12470.0,12277.39,748542500.0,12634517149.0
2011-07-21,12390.0,12301.41,12425.49,12296.25,679458800.0,12940069058.0
2011-07-22,12331.14,12352.5,12432.03,12307.75,556814400.0,10909052455.0
2011-07-25,12258.12,11966.24,12289.51,11919.85,860134400.0,15664529357.0
2011-07-26,11951.93,12008.53,12011.59,11909.7,588938800.0,10896289557.0
2011-07-27,11922.66,12116.86,12143.69,11885.9,608883800.0,11195215856.0
2011-07-28,12014.36,12085.92,12093.97,11952.34,640626200.0,11451167616.0
2011-07-29,12069.96,11990.43,12116.38,11915.22,589493200.0,10331306299.0
2011-08-01,11975.27,12002.42,12074.94,11940.89,470437400.0,8571425456.0
2011-08-02,11927.46,11932.04,11932.04,11752.6,579067300.0,10031815906.0
2011-08-03,11813.38,11922.37,12011.86,11809.98,591668300.0,10139486712.0
2011-08-04,11954.44,11934.41,12047.87,11901.46,459468600.0,8177162537.0
2011-08-05,11585.94,11701.76,11769.68,11547.15,717045500.0,12628016774.0
2011-08-08,11576.57,11312.63,11693.98,11107.11,871406400.0,14586474393.0
2011-08-09,11007.55,11315.08,11380.07,10926.47,906985700.0,14584805699.0
2011-08-10,11519.31,11449.58,11574.75,11441.91,789618100.0,13365318906.0
2011-08-11,11260.42,11627.49,11627.49,11260.42,817099300.0,14885271446.0
2011-08-12,11683.62,11651.29,11738.87,11630.29,667740900.0,12084762109.0
2011-08-15,11686.43,11767.74,11767.74,11611.23,633691800.0,10924846898.0
2011-08-16,11782.13,11665.41,11797.42,11628.35,572733800.0,10294263909.0
2011-08-17,11648.01,11598.28,11726.16,11577.8,455640200.0,7307472472.0
2011-08-18,11597.12,11414.16,11618.52,11399.67,451928700.0,7697112887.0
2011-08-19,11218.66,11301.53,11337.57,11191.55,560305800.0,9210092426.0
2011-08-22,11315.3,11112.64,11377.45,11083.4,488054900.0,8512073839.0
2011-08-23,11146.64,11243.42,11243.42,11120.59,388211000.0,6493158338.0
2011-08-24,11313.98,11238.95,11369.98,11225.52,432894900.0,7598695993.0
2011-08-25,11268.8,11598.93,11605.07,11229.4,812698500.0,12789387178.0
2011-08-26,11547.55,11568.17,11599.88,11472.28,512885600.0,8538108125.0
2011-08-29,11464.88,11372.38,11484.45,11356.57,525150800.0,8882149571.0
2011-08-30,11457.93,11344.45,11573.28,11328.99,530352300.0,8864057461.0
2011-08-31,11371.25,11397.48,11436.12,11306.28,425560100.0,7673235530.0
2011-09-01,11425.11,11352.86,11491.35,11308.95,372715400.0,6582640726.0
2011-09-02,11324.01,11228.3,11353.97,11176.04,332149100.0,5436038036.0
2011-09-05,11129.37,10954.9,11131.78,10954.9,425342100.0,6682639844.0
2011-09-06,10887.59,10778.43,10966.73,10736.33,433142800.0,7285267446.0
2011-09-07,10852.08,11011.18,11011.18,10810.91,447573800.0,6927810592.0
2011-09-08,11063.01,10933.31,11069.41,10933.31,357107500.0,5702512914.0
2011-09-09,10990.5,10892.39,11101.71,10850.5,331092600.0,5310544880.0
2011-09-13,10738.6,10775.3,10806.37,10669.47,333805000.0,5117689244.0
2011-09-14,10807.62,10822.4,10847.18,10604.64,358159500.0,5735228441.0
2011-09-15,10839.58,10848.02,10938.82,10813.2,412457400.0,6198681708.0
2011-09-16,10905.59,10878.23,10955.63,10860.05,411105700.0,5909294965.0
2011-09-19,10815.8,10657.63,10815.8,10646.49,403034700.0,5230675922.0
2011-09-20,10635.47,10679.3,10740.94,10569.19,404417000.0,5152198264.0
2011-09-21,10683.29,10991.85,11035.24,10639.42,730392000.0,10332463597.0
2011-09-22,10896.61,10660.47,10941.8,10660.47,585669200.0,7773862842.0
2011-09-23,10466.03,10538.4,10618.12,10392.91,557476100.0,8530945785.0
2011-09-26,10433.11,10328.47,10602.09,10299.35,462184100.0,6508803405.0
2011-09-27,10416.9,10448.66,10513.94,10314.53,464376400.0,7057249052.0
2011-09-28,10522.35,10369.93,10549.9,10327.53,446034900.0,6439441196.0
2011-09-29,10296.69,10287.9,10411.7,10224.73,487566900.0,6697786442.0
2011-09-30,10340.04,10292.33,10383.52,10249.78,409889600.0,5912586751.0
2011-10-10,10315.96,10170.75,10343.66,10158.41,347111100.0,4735845847.0
2011-10-11,10416.61,10065.47,10452.33,9953.13,577055400.0,8861843146.0
2011-10-12,9997.56,10425.93,10444.02,9949.14,811963300.0,11104065697.0
2011-10-13,10399.39,10481.84,10564.55,10362.35,713698400.0,9704843651.0
2011-10-14,10457.75,10438.26,10500.11,10352.26,469379000.0,6428990716.0
2011-10-17,10455.51,10513.49,10588.13,10450.51,469213500.0,7017937086.0
2011-10-18,10442.57,10226.93,10469.17,10215.94,535097200.0,7498460355.0
2011-10-19,10255.6,10105.74,10304.32,10094.33,513264900.0,6771563397.0
2011-10-20,10049.37,9796.23,10049.37,9721.11,569358500.0,7743133891.0
2011-10-21,9799.95,9697.21,9857.97,9691.6,398577100.0,5244946669.0
2011-10-24,9735.34,9957.62,9977.6,9653.51,623777700.0,8028840800.0
2011-10-25,9954.23,10203.4,10241.1,9916.35,878862600.0,11479493871.0
2011-10-26,10146.75,10315.75,10418.35,10144.43,973316600.0,12478397981.0
2011-10-27,10341.41,10323.29,10400.47,10293.2,592851200.0,7807447826.0
2011-10-28,10476.64,10561.99,10637.1,10474.55,1008242700.0,13805985122.0
2011-10-31,10546.41,10480.91,10546.41,10415.55,772119300.0,10706780636.0
2011-11-01,10389.02,10441.7,10563.47,10364.71,692327800.0,9915350116.0
2011-11-02,10291.62,10581.75,10581.75,10233.63,849006000.0,12003199203.0
2011-11-03,10618.46,10624.12,10777.77,10618.46,1148551700.0,16327051090.0
2011-11-04,10721.48,10699.49,10791.39,10642.5,797496900.0,11098575629.0
2011-11-07,10660.15,10591.66,10717.21,10579.42,596651900.0,8074831379.0
2011-11-08,10619.41,10541.1,10663.66,10519.26,536273200.0,7387516664.0
2011-11-09,10575.18,10625.88,10636.5,10455.69,534681800.0,7714608390.0
2011-11-10,10508.72,10477.55,10567.48,10464.36,706445000.0,9065593483.0
2011-11-11,10500.57,10418.93,10531.14,10375.38,601315300.0,7201906601.0
2011-11-14,10501.73,10645.68,10645.68,10495.7,699999200.0,9474048920.0
2011-11-15,10631.05,10583.0,10640.32,10545.01,575644400.0,7871165573.0
2011-11-16,10593.55,10313.33,10595.88,10282.25,675133700.0,8857233886.0
2011-11-17,10317.32,10303.16,10408.6,10296.52,506348100.0,6631279022.0
2011-11-18,10236.99,10025.17,10242.07,10002.77,723339600.0,8647289995.0
2011-11-21,10032.47,10033.79,10063.85,9953.57,416468200.0,6010906846.0
2011-11-22,9971.68,10028.2,10052.44,9922.3,442047300.0,6439391800.0
2011-11-23,10043.02,9957.32,10076.68,9933.21,371834000.0,5658349844.0
2011-11-24,9889.55,9966.74,10023.07,9837.85,475211000.0,6146599204.0
2011-11-25,9943.66,9886.25,9999.55,9866.27,355435200.0,5291979773.0
2011-11-28,9908.12,9884.7,9961.66,9833.44,412692200.0,6115934282.0
2011-11-29,9970.92,10012.94,10012.94,9903.18,478488500.0,6891535371.0
2011-11-30,9991.95,9693.39,9991.95,9626.76,603347900.0,7893228502.0
2011-12-01,9976.52,9917.86,10102.35,9902.82,963280200.0,12693249808.0
2011-12-02,9868.41,9808.23,9898.09,9757.95,487588800.0,6669810041.0
2011-12-05,9805.45,9586.08,9807.69,9572.02,488842900.0,6725022247.0
2011-12-06,9568.87,9586.94,9618.41,9505.23,358110400.0,4956747904.0
2011-12-07,9582.38,9606.25,9656.23,9551.21,326096800.0,4414318664.0
2011-12-08,9603.15,9580.52,9712.14,9477.13,433010300.0,5301898291.0
2011-12-09,9516.25,9480.27,9583.15,9439.83,431947700.0,5313430301.0
2011-12-12,9457.83,9376.28,9467.04,9365.38,342897000.0,4162239772.0
2011-12-13,9343.24,9190.88,9367.75,9175.17,505432900.0,6137316483.0
2011-12-14,9164.21,9093.02,9234.68,9064.63,333367800.0,4204775183.0
2011-12-15,9041.06,8871.09,9041.06,8850.47,568718900.0,6955524921.0
2011-12-16,8864.94,9081.94,9081.94,8849.8,557623700.0,6660160238.0
2011-12-19,9002.68,9054.08,9089.87,8808.66,545160600.0,6492824742.0
2011-12-20,9020.97,9031.67,9166.66,9013.35,486596900.0,5619225030.0
2011-12-21,9111.32,8884.25,9147.22,8884.25,423391800.0,5121119704.0
2011-12-22,8828.62,8909.35,8992.02,8710.57,474313400.0,5486293388.0
2011-12-23,8899.22,8976.52,9100.29,8866.64,486697000.0,5640991307.0
2011-12-26,8931.58,8876.19,9038.14,8875.1,328980000.0,4124578762.0
2011-12-27,8876.62,8711.55,8904.95,8692.38,499852200.0,5969745489.0
2011-12-28,8667.33,8739.73,8746.53,8555.12,499686500.0,5737747589.0
2011-12-29,8693.14,8781.32,8831.8,8682.61,455712400.0,5289349922.0
2011-12-30,8805.41,8918.82,8942.86,8805.41,531913400.0,6696537421.0
2012-01-04,8980.76,8695.99,9025.66,8695.2,535299700.0,6840356037.0
2012-01-05,8653.1,8600.26,8744.22,8566.06,535915200.0,6547046130.0
2012-01-06,8597.37,8634.42,8643.29,8486.58,498828800.0,5724309000.0
2012-01-09,8638.52,8946.08,8946.88,8532.67,781780000.0,9464139359.0
2012-01-10,8930.56,9281.25,9291.31,8909.25,1122908100.0,13514351238.0
2012-01-11,9278.05,9239.21,9312.06,9186.16,854651200.0,10414709236.0
2012-01-12,9191.54,9200.93,9344.74,9177.59,671228100.0,8157001052.0
2012-01-13,9216.96,9030.59,9258.31,8951.72,613782400.0,7784610996.0
2012-01-16,8951.18,8827.47,9024.42,8823.8,499638700.0,6558148084.0
2012-01-17,8835.88,9264.09,9305.42,8762.57,938289000.0,11748651199.0
2012-01-18,9326.43,9115.27,9399.02,9085.04,985091400.0,13354586930.0
2012-01-19,9119.88,9300.22,9363.05,9078.98,909145400.0,11785313807.0
2012-01-20,9348.45,9466.14,9503.37,9259.02,955616200.0,13072363666.0
2012-01-30,9482.21,9274.85,9482.21,9274.85,624344300.0,8526363530.0
2012-01-31,9278.09,9303.65,9324.81,9213.14,406448000.0,5710452448.0
2012-02-01,9277.79,9193.39,9403.37,9173.07,501157700.0,6863692476.0
2012-02-02,9222.24,9382.13,9382.13,9174.72,553275500.0,7576195191.0
2012-02-03,9349.28,9436.99,9472.02,9292.78,614190600.0,8313298983.0
2012-02-06,9451.17,9448.64,9526.79,9404.49,601658800.0,8587346636.0
2012-02-07,9393.76,9266.71,9393.76,9206.86,534429600.0,7031563887.0
2012-02-08,9259.64,9557.58,9605.2,9236.16,769884100.0,10832724726.0
2012-02-09,9548.22,9560.73,9630.35,9493.93,849195100.0,11144345473.0
2012-02-10,9539.7,9590.95,9699.3,9539.7,908652300.0,11324413513.0
2012-02-13,9463.95,9585.08,9670.78,9420.4,678935000.0,9082102630.0
2012-02-14,9574.87,9543.77,9597.08,9478.59,522686500.0,7195512668.0
2012-02-15,9523.65,9673.44,9725.22,9515.79,776998700.0,10970240690.0
2012-02-16,9647.15,9622.83,9727.03,9557.94,826466500.0,10550698694.0
2012-02-17,9681.45,9615.34,9719.53,9553.59,576392000.0,7247347220.0
2012-02-20,9741.15,9616.65,9755.76,9616.65,759544200.0,10121776725.0
2012-02-21,9632.44,9695.87,9695.87,9539.83,581383200.0,7498620058.0
2012-02-22,9709.93,9862.53,9865.77,9701.56,1064054600.0,13312380432.0
2012-02-23,9859.43,9918.94,9958.75,9840.05,1035068900.0,12671442675.0
2012-02-24,9922.16,10124.15,10131.13,9907.03,1232512600.0,15732078511.0
2012-02-27,10157.18,10177.33,10333.92,10157.18,1371031200.0,17968622731.0
2012-02-28,10155.04,10161.86,10233.07,10087.06,978758700.0,13033832734.0
2012-02-29,10126.68,10054.84,10214.63,10048.79,820196900.0,11455878178.0
