,id,exchange_code,exchange_name,date,total_market_cap,circulating_market_cap,volume,money,deal_number,pe_average,turnover_ratio
0,3625,322001,上海市场,2008-01-02,270312.53675314,65425.60079154,765666.0965,1330.28308559,740.3935,59.327,2.2523
1,3630,322001,上海市场,2008-01-03,272884.21742069,66039.85672525,985103.2363,1704.29834596,957.3728,59.887,2.897
2,3635,322001,上海市场,2008-01-04,275327.47671452,66699.5090557,808752.3814,1455.45035009,813.0555,60.351,2.376
3,3640,322001,上海市场,2008-01-07,276946.88562427,67725.46900704,919330.0147,1622.25795991,888.6808,60.752,2.6891
4,3645,322001,上海市场,2008-01-08,276671.96738549,67119.81869987,1024778.6381,1846.00542474,1032.3536,60.703,2.9966
5,3650,322001,上海市场,2008-01-09,279162.86115444,68975.3789787,768058.6224,1394.48986314,744.3042,61.24,2.2383
6,3655,322001,上海市场,2008-01-10,280220.05390822,69489.82336732,965532.8528,1741.38308162,952.2357,61.479,2.8133
7,3660,322001,上海市场,2008-01-11,281658.34108716,69785.88540964,877247.5039,1558.74958853,884.1562,61.799,2.5554
8,3665,322001,上海市场,2008-01-14,282338.52730729,70280.0501502,787140.9037,1422.50729123,784.5184,61.939,2.2925
9,3670,322001,上海市场,2008-01-15,279565.84798429,70062.72074568,807195.0605,1515.30590943,830.7672,61.313,2.3507
10,3675,322001,上海市场,2008-01-16,271926.25863927,68132.93142375,892783.418,1619.54601902,934.1214,59.61,2.6
11,3680,322001,上海市场,2008-01-17,264782.95276494,66468.02720274,989419.525,1747.40177317,1000.3097,58.044,2.8805
12,3685,322001,上海市场,2008-01-18,266272.76417546,67015.41862641,687356.2533,1188.89722122,665.419,58.37,1.9999
13,3690,322001,上海市场,2008-01-21,252615.4678925,63930.51026798,756439.5858,1303.41708797,785.5093,55.359,2.1998
14,3695,322001,上海市场,2008-01-22,234398.58030971,58938.05937894,924913.513,1548.37414462,832.1262,51.364,2.6891
15,3700,322001,上海市场,2008-01-23,241768.32003222,61609.97800545,879639.7336,1403.48152222,749.9813,52.988,2.5554
16,3705,322001,上海市场,2008-01-24,242521.47443644,62614.26051404,900381.5844,1492.35591805,792.1805,53.137,2.6138
17,3710,322001,上海市场,2008-01-25,244790.30037678,63155.24452204,779283.7048,1294.23208424,717.8856,53.643,2.2616
18,3715,322001,上海市场,2008-01-28,227145.54239978,58874.98338519,693502.5796,1088.08414751,696.5246,49.77,2.0109
19,3720,322001,上海市场,2008-01-29,229187.69996603,59533.52457956,503562.2055,795.64816524,478.0912,50.225,1.4593
20,3725,322001,上海市场,2008-01-30,227126.38221053,58989.48022105,550800.3772,925.66887273,502.7111,49.767,1.5962
21,3730,322001,上海市场,2008-01-31,225354.97069933,57694.22426434,451415.5818,761.89312094,416.8632,49.395,1.3078
22,3735,322001,上海市场,2008-02-01,224187.81891216,57034.59409,593071.4286,964.52528237,497.8632,48.956,1.7078
23,3740,322001,上海市场,2008-02-04,242511.2531801,61702.74322679,635197.6803,1093.41996658,519.0925,52.969,1.8287
24,3745,322001,上海市场,2008-02-05,238671.53950035,63305.28848718,526196.8455,934.10147326,490.9766,52.097,1.4956
25,3750,322001,上海市场,2008-02-13,233059.00420949,62190.022376,369141.5112,615.49818317,369.9495,50.829,1.048
26,3755,322001,上海市场,2008-02-14,236287.427141,63168.16607194,349130.0578,575.16976567,343.1915,51.532,0.9907
27,3760,322001,上海市场,2008-02-15,233409.09133748,62407.26658962,413865.1663,669.80796512,431.1674,50.901,1.1743
28,3765,322001,上海市场,2008-02-18,237120.31018553,63877.78186816,558246.1,925.38618784,525.1863,51.705,1.5822
29,3770,322001,上海市场,2008-02-19,242139.30419555,65194.95456049,606631.8874,1033.56946603,596.7105,52.807,1.7192
30,3775,322001,上海市场,2008-02-20,237171.43829122,63917.79917128,664746.5325,1147.82705284,679.5397,51.712,1.8837
31,3780,322001,上海市场,2008-02-21,235129.11304957,63722.96954453,613091.4836,1002.95840122,604.9121,51.257,1.7357
32,3785,322001,上海市场,2008-02-22,226980.56495641,61672.08731339,676019.8399,1098.24503736,706.6039,49.468,1.9137
33,3790,322001,上海市场,2008-02-25,217744.12090091,59518.34910433,588119.356,930.47459921,600.9982,47.451,1.6648
34,3795,322001,上海市场,2008-02-26,220114.82474396,59771.26487311,556866.3175,898.72770426,525.0668,47.978,1.5758
35,3800,322001,上海市场,2008-02-27,225023.72591886,62093.66977482,505249.9174,829.67322693,480.2628,49.048,1.4189
36,3805,322001,上海市场,2008-02-28,223299.93410556,61984.4008094,479222.5305,755.27784888,483.9693,48.669,1.3447
37,3810,322001,上海市场,2008-02-29,225846.3524838,62750.04297485,478583.8392,755.66287728,465.045,49.22,1.3426
38,3815,322001,上海市场,2008-03-03,230445.93930822,66804.16200699,785138.4076,1253.29686545,726.2446,50.22,2.1728
39,3820,322001,上海市场,2008-03-04,225102.96859381,65348.60425259,869914.3065,1361.49077802,856.1611,49.045,2.4068
40,3825,322001,上海市场,2008-03-05,222913.83108397,65024.34262149,741096.8011,1135.43589985,740.0487,48.564,2.0489
41,3830,322001,上海市场,2008-03-06,226465.79274492,65904.97407209,849321.455,1331.86791752,820.9334,49.338,2.348
42,3835,322001,上海市场,2008-03-07,223316.70096006,64755.46270023,567474.0254,922.03521887,584.1586,48.654,1.5678
43,3840,322001,上海市场,2008-03-10,216511.86465058,62628.52905915,656822.0535,973.55257733,617.0672,47.016,1.8027
44,3845,322001,上海市场,2008-03-11,217335.09675814,62754.96307734,513334.3939,796.20807574,485.5915,47.188,1.4089
45,3850,322001,上海市场,2008-03-12,212741.68863528,61145.27426964,574808.6836,888.22108673,544.1826,46.187,1.5722
46,3855,322001,上海市场,2008-03-13,207539.8058143,59563.43978537,636534.0083,963.43796125,593.1514,45.094,1.7396
47,3860,322001,上海市场,2008-03-14,207116.96687318,59013.53206754,414072.5712,642.86805172,397.2248,45.01,1.1309
48,3865,322001,上海市场,2008-03-17,199494.62177995,55921.77083223,491002.735,736.13176802,473.1287,43.372,1.34
49,3870,322001,上海市场,2008-03-18,191517.38622131,53045.22367888,578610.0159,795.35892251,511.7168,41.694,1.5712
50,3875,322001,上海市场,2008-03-19,196345.74238467,54792.65165122,615866.4301,882.77827839,521.1221,42.748,1.6729
51,3880,322001,上海市场,2008-03-20,198626.54597565,56339.05769201,732626.9451,1062.43521692,654.0479,43.233,1.9887
52,3885,322001,上海市场,2008-03-21,198214.8373514,56750.18901528,650934.6482,964.09712739,619.7538,43.131,1.7668
53,3890,322001,上海市场,2008-03-24,189256.12275777,54492.6401759,589596.7849,885.37601514,602.2686,41.164,1.5991
54,3895,322001,上海市场,2008-03-25,189494.29819376,55075.87824731,527653.3692,778.2967342,502.5529,41.203,1.4303
55,3900,322001,上海市场,2008-03-26,188305.91957839,55152.18155743,462518.183,705.0784957,450.8116,40.945,1.2526
56,3905,322001,上海市场,2008-03-27,178071.35424945,52551.90944506,550698.6611,769.38808872,542.1221,38.723,1.4915
57,3910,322001,上海市场,2008-03-28,186871.19296647,54855.43868453,632916.8449,902.91919963,566.3985,40.654,1.7137
58,3915,322001,上海市场,2008-03-31,181350.14876656,53112.42392986,471134.6956,668.2547321,454.9301,39.461,1.2739
59,3920,322001,上海市场,2008-04-01,173823.85751481,50274.81579122,548313.7651,730.93942416,503.4019,37.836,1.4824
60,3925,322001,上海市场,2008-04-02,174702.65412137,49652.07180331,654872.8643,864.30288924,531.6298,38.064,1.7692
61,3930,322001,上海市场,2008-04-03,180010.31978457,51175.19790071,512064.8175,668.80183925,436.2434,39.237,1.3799
62,3935,322001,上海市场,2008-04-07,187664.13801716,53517.21854008,610835.0449,848.17909587,519.2756,40.9,1.6449
63,3940,322001,上海市场,2008-04-08,188748.05010257,54461.7958312,654848.2365,927.19515545,597.1334,41.118,1.7457
64,3945,322001,上海市场,2008-04-09,178363.47394407,51398.97240454,599761.9293,813.19762193,593.9167,38.845,1.5987
65,3950,322001,上海市场,2008-04-10,181397.76622742,52425.22523529,454603.7305,597.07608658,435.0536,39.507,1.2111
66,3955,322001,上海市场,2008-04-11,182362.44071152,52882.51232251,432842.4481,589.85569081,417.9023,39.71,1.153
67,3960,322001,上海市场,2008-04-14,171965.95203799,49458.72890005,503117.0634,669.52393975,495.2976,37.446,1.3379
68,3965,322001,上海市场,2008-04-15,174907.89591996,50503.80343962,446684.5788,590.30368651,407.7219,38.092,1.1856
69,3970,322001,上海市场,2008-04-16,171988.01205625,49297.51560808,400911.8439,532.05727029,381.4611,37.455,1.0635
70,3975,322001,上海市场,2008-04-17,168983.06791336,48088.59836048,458433.0504,625.07958609,417.6502,36.601,1.2142
71,3980,322001,上海市场,2008-04-18,162168.87795394,46296.71118334,436653.4306,545.81267325,388.9405,35.123,1.1564
72,3985,322001,上海市场,2008-04-21,163273.11820413,46429.09354439,599552.9313,795.71085184,456.1477,35.374,1.5847
73,3990,322001,上海市场,2008-04-22,164959.99142706,46773.91390221,487994.1332,588.33113746,405.5913,35.749,1.2892
74,3995,322001,上海市场,2008-04-23,171842.1432332,48936.16467882,663286.9646,866.16186884,541.3672,37.246,1.75
75,4000,322001,上海市场,2008-04-24,186225.31143947,52140.97734159,1421215.833,1896.83683852,968.1402,40.384,3.7476
76,4005,322001,上海市场,2008-04-25,187995.37810529,53717.85940515,1297043.5692,1848.5111022,977.457,40.603,3.3716
77,4010,322001,上海市场,2008-04-28,183485.6027019,53086.4567989,757449.7519,1091.62265895,676.4317,39.622,1.9499
78,4015,322001,上海市场,2008-04-29,185875.90509137,53668.91233412,671878.3681,995.94776547,604.972,40.134,1.7289
79,4020,322001,上海市场,2008-04-30,194727.30834703,56187.25157313,1076177.0832,1563.13294426,882.1348,42.061,2.7637
80,4025,322001,上海市场,2008-05-05,198355.41799664,57478.86071561,997279.1614,1476.05516306,859.1554,28.317,2.5577
81,4030,322001,上海市场,2008-05-06,196871.71827719,57538.82353033,989522.5015,1483.42409482,907.1595,28.1,2.5173
82,4035,322001,上海市场,2008-05-07,188822.18202005,54912.60143965,904971.4337,1335.46608663,874.4073,26.948,2.3011
83,4040,322001,上海市场,2008-05-08,192882.12917749,56361.17805395,752205.429,1088.65722361,687.1848,27.527,1.9107
84,4045,322001,上海市场,2008-05-09,190450.99527146,55755.20547373,879524.2512,1290.09444104,819.4081,27.178,2.2327
85,4050,322001,上海市场,2008-05-12,191277.99620265,56479.23107388,799538.736,1168.89412066,751.6746,27.295,2.024
86,4055,322001,上海市场,2008-05-13,187629.91223621,55656.22539611,907711.7731,1226.72176249,827.1012,26.772,2.2964
87,4060,322001,上海市场,2008-05-14,192739.40927937,57262.26871228,886714.2286,1225.36057331,807.7944,27.503,2.2393
88,4065,322001,上海市场,2008-05-15,191566.21269487,56837.39461555,839998.1878,1126.67781661,773.0982,27.335,2.1164
89,4070,322001,上海市场,2008-05-16,191049.49084414,57916.14628896,648221.5354,895.76867114,617.0319,27.263,1.5774
90,4075,322001,上海市场,2008-05-19,190113.34792836,57693.54029902,484932.7878,676.41550733,470.2529,27.127,1.175
91,4080,322001,上海市场,2008-05-20,181588.48202401,54736.79447608,664415.5347,889.87407954,661.2927,25.91,1.6079
92,4085,322001,上海市场,2008-05-21,186729.82737008,55758.2739358,737313.4827,966.4606693,680.3666,26.649,1.7831
93,4090,322001,上海市场,2008-05-22,182777.0467068,54860.70240502,685335.0368,939.37108189,638.1012,26.084,1.6551
94,4095,322001,上海市场,2008-05-23,183224.5415451,54546.47288665,599505.5927,761.83956591,554.5532,26.145,1.446
95,4100,322001,上海市场,2008-05-26,177437.95692424,52928.68972547,527765.9687,672.26185653,498.4197,25.317,1.2723
96,4105,322001,上海市场,2008-05-27,178077.48818559,53186.39154439,425224.1103,552.32328044,399.2753,25.409,1.0239
97,4110,322001,上海市场,2008-05-28,182567.98390149,54770.59151191,525055.4055,687.91578651,477.2159,26.048,1.2634
98,4115,322001,上海市场,2008-05-29,179589.54635269,53475.44583451,516459.1872,678.72043677,503.174,25.624,1.2417
99,4120,322001,上海市场,2008-05-30,181247.10570461,53969.30204799,485653.5059,650.56878256,459.3735,25.861,1.1673
100,4125,322001,上海市场,2008-06-02,182612.00785827,54412.78238325,492003.9858,620.14449253,451.4885,26.055,1.1817
101,4130,322001,上海市场,2008-06-03,181059.42274823,54061.65412211,566567.9474,694.34760737,511.4747,25.832,1.3596
102,4135,322001,上海市场,2008-06-04,177942.29153179,53126.83389019,480381.5621,591.71321561,463.1956,25.385,1.1517
103,4140,322001,上海市场,2008-06-05,176960.07532109,52747.18890343,418346.636,533.40180661,405.2327,25.244,1.0027
104,4145,322001,上海市场,2008-06-06,175829.75459248,52531.72853394,347632.1787,427.63182367,338.5925,25.083,0.8315
105,4150,322001,上海市场,2008-06-10,162229.22088057,48193.77371215,511695.4624,608.5623356,452.4309,23.141,1.2223
106,4155,322001,上海市场,2008-06-11,159670.21390302,47281.22619615,474723.5287,553.14717902,412.7894,22.777,1.1335
107,4160,322001,上海市场,2008-06-12,156167.37099474,46447.50313578,495682.2014,569.20413147,430.0503,22.276,1.1828
108,4165,322001,上海市场,2008-06-13,151470.98867472,44910.05434546,410844.3014,452.10738477,372.4816,21.607,0.9799
109,4170,322001,上海市场,2008-06-16,151754.66111194,44549.24438354,404224.2404,432.46341727,338.2318,21.654,0.9636
110,4175,322001,上海市场,2008-06-17,147565.16655143,42975.39733321,432981.479,438.4053256,365.5866,21.059,1.0302
111,4180,322001,上海市场,2008-06-18,155340.51470134,45231.2550832,665688.0355,697.45268629,526.6643,22.173,1.5818
112,4185,322001,上海市场,2008-06-19,145181.26804749,41926.31868139,569758.2795,597.31870997,496.8111,20.723,1.3536
113,4190,322001,上海市场,2008-06-20,149557.23468402,43172.5769304,742246.3004,793.32765323,554.9166,21.352,1.7629
114,4195,322001,上海市场,2008-06-23,145794.50896589,42335.73117969,406700.3203,419.00494874,347.6341,20.81,0.9605
115,4200,322001,上海市场,2008-06-24,148042.25914882,43272.41473367,488000.4391,502.84271768,398.0996,21.132,1.1525
116,4205,322001,上海市场,2008-06-25,153393.7961516,45031.12391485,648732.0588,675.59548759,515.7425,21.896,1.5321
117,4210,322001,上海市场,2008-06-26,153263.87989098,45412.37462575,655272.2893,692.07348916,554.6068,21.875,1.545
118,4215,322001,上海市场,2008-06-27,145161.7243087,42877.23057494,605365.1905,617.28585224,531.9922,20.718,1.4273
119,4220,322001,上海市场,2008-06-30,144508.32507161,42710.25547574,385413.5468,406.12253034,335.8352,20.625,0.9081
120,4225,322001,上海市场,2008-07-01,140035.02879805,41381.77113363,406939.2395,430.1846525,356.8588,19.982,0.9588
121,4230,322001,上海市场,2008-07-02,140024.06218417,41503.26264441,401872.937,435.76029259,341.89,19.978,0.9464
122,4235,322001,上海市场,2008-07-03,142743.94467778,42539.58429523,685552.1757,744.49921729,557.285,20.364,1.6137
123,4240,322001,上海市场,2008-07-04,141029.95617327,42378.26736451,573299.2863,620.40759306,505.244,20.116,1.3472
124,4245,322001,上海市场,2008-07-07,147487.13654773,44549.48049883,779843.3019,825.12721936,614.2904,21.038,1.8316
125,4250,322001,上海市场,2008-07-08,148758.7834469,44888.40346607,802115.8051,874.86170073,659.6655,21.207,1.8825
126,4255,322001,上海市场,2008-07-09,154331.53501528,46449.96755152,970566.1923,1058.52198184,731.6632,22.005,2.2778
127,4260,322001,上海市场,2008-07-10,151852.71527416,45684.44957189,909048.4149,995.05895387,722.0317,21.652,2.1326
128,4265,322001,上海市场,2008-07-11,150857.66616701,45526.61479988,649205.5336,698.52468086,544.591,21.511,1.5213
129,4270,322001,上海市场,2008-07-14,152110.23375608,46094.01650937,545842.369,596.02255418,452.1464,21.688,1.276
130,4275,322001,上海市场,2008-07-15,146777.04979144,44468.46230003,710352.137,753.19176059,604.7213,20.924,1.6555
131,4280,322001,上海市场,2008-07-16,142924.99305577,42810.44050989,600777.2285,603.77051912,516.6523,20.385,1.3991
132,4285,322001,上海市场,2008-07-17,141852.76163599,42467.76505178,508423.3364,514.51570182,422.1386,20.232,1.1827
133,4290,322001,上海市场,2008-07-18,146799.3229925,44039.04592136,578918.0007,591.14656051,455.9666,20.94,1.3465
134,4295,322001,上海市场,2008-07-21,151158.89886373,45597.24889068,665380.0083,697.03337677,513.7819,21.56,1.545
135,4300,322001,上海市场,2008-07-22,150370.71588959,45526.47013834,615245.0742,651.38024244,509.0928,21.444,1.4279
136,4305,322001,上海市场,2008-07-23,149940.01148473,45333.89820103,615299.7501,642.38888151,496.8025,21.382,1.4273
137,4310,322001,上海市场,2008-07-24,153748.33638508,46740.97612615,725869.452,780.3242079,537.6824,21.925,1.6834
138,4315,322001,上海市场,2008-07-25,151379.47287939,46206.76946043,625395.5961,638.76763951,490.5325,21.584,1.4488
139,4320,322001,上海市场,2008-07-28,153346.3541122,46630.11693967,623912.925,645.48662458,468.5068,21.863,1.4447
140,4325,322001,上海市场,2008-07-29,150608.60172619,45705.20292525,586322.7895,592.63834809,488.4161,21.473,1.3571
141,4330,322001,上海市场,2008-07-30,149876.04964365,45411.1119571,489826.9875,489.64840978,395.8867,21.368,1.1333
142,4335,322001,上海市场,2008-07-31,146667.14857557,44114.97238507,445302.6927,435.77577265,389.141,20.914,1.0297
143,4340,322001,上海市场,2008-08-01,148046.25244642,44811.82354983,492704.191,507.98556853,409.4708,21.108,1.1384
144,4345,322001,上海市场,2008-08-04,144808.75064192,43739.63817609,371803.1835,375.75215948,327.123,20.645,0.8589
145,4350,322001,上海市场,2008-08-05,142177.0185712,42923.4016415,423785.5237,425.11686405,359.2014,20.272,0.9743
146,4355,322001,上海市场,2008-08-06,143689.36675011,43264.96580949,406055.2503,411.30300096,331.333,20.491,0.9334
147,4360,322001,上海市场,2008-08-07,144123.10792461,43309.92473249,395159.5517,387.46451912,325.4943,20.551,0.9082
148,4365,322001,上海市场,2008-08-08,137664.31873756,41042.34974684,485074.3776,463.04907775,411.4673,19.634,1.1145
149,4370,322001,上海市场,2008-08-11,130557.10357118,38841.98612137,471914.5077,415.28648325,351.0578,18.623,1.0824
150,4375,322001,上海市场,2008-08-12,129876.51637295,38526.59374206,367442.2811,311.348324,281.3151,18.53,0.8413
151,4380,322001,上海市场,2008-08-13,129304.70294894,38406.83834988,410302.3142,353.52094426,312.6893,18.45,0.9394
152,4385,322001,上海市场,2008-08-14,128789.57283868,38403.83136691,318205.1568,280.4770543,253.2248,18.377,0.7283
153,4390,322001,上海市场,2008-08-15,129509.03229917,38686.58721484,312960.6843,272.01868924,251.6339,18.478,0.7138
154,4395,322001,上海市场,2008-08-18,122965.89864947,36653.7241913,536980.4678,359.67005534,315.2372,17.52,1.2123
155,4400,322001,上海市场,2008-08-19,124280.95933508,37994.46047267,386350.7137,277.90089885,253.1438,17.708,0.8494
156,4405,322001,上海市场,2008-08-20,133779.12166212,41004.36695929,737926.2402,591.08860434,459.0211,19.062,1.6229
157,4410,322001,上海市场,2008-08-21,128923.49678691,39564.92373798,618692.4346,524.80802746,439.377,18.373,1.3596
158,4415,322001,上海市场,2008-08-22,127493.26320657,38983.24366686,464445.9361,365.13846917,335.4996,18.169,1.0171
159,4420,322001,上海市场,2008-08-25,127935.84743276,38997.93324143,337722.171,268.64813368,250.7325,18.232,0.7394
160,4425,322001,上海市场,2008-08-26,124586.2053973,37678.37080869,413544.6653,316.91979047,310.2409,17.757,0.9054
161,4430,322001,上海市场,2008-08-27,124161.61304194,37619.08303798,409526.0464,325.69013745,289.902,17.696,0.8965
162,4435,322001,上海市场,2008-08-28,124576.87431236,37782.48639621,347627.3423,286.08303066,245.3384,17.757,0.7608
163,4440,322001,上海市场,2008-08-29,127029.73082804,38712.68171688,466057.6832,374.99596862,327.3876,18.106,1.0199
164,4445,322001,上海市场,2008-09-01,123258.68093001,37589.55395659,363597.4067,287.45260716,273.9176,17.568,0.7935
165,4450,322001,上海市场,2008-09-02,122225.07128039,37369.98810909,343502.9173,260.73932208,248.8841,17.418,0.7496
166,4455,322001,上海市场,2008-09-03,120728.67474773,36881.58061534,423580.2614,325.68518436,304.7624,18.497,0.9243
167,4460,322001,上海市场,2008-09-04,120749.82819598,36934.42317458,341705.8909,258.39296543,246.5008,18.499,0.7456
168,4465,322001,上海市场,2008-09-05,116775.1271412,35742.79806348,386132.6139,279.72997354,281.856,17.892,0.842
169,4470,322001,上海市场,2008-09-08,113573.28599065,34707.18232652,376694.9785,276.6931484,271.2239,17.403,0.8214
170,4475,322001,上海市场,2008-09-09,113771.26488939,35005.29566826,307864.5883,217.95836766,222.4672,17.433,0.6711
171,4480,322001,上海市场,2008-09-10,114035.30936288,35148.0419258,390601.3376,285.96634528,279.3153,17.474,0.8515
172,4485,322001,上海市场,2008-09-11,110229.57753258,34108.43011687,364913.0338,272.63284726,264.8607,16.889,0.7955
173,4490,322001,上海市场,2008-09-12,110266.26447632,34103.29830006,303124.7527,227.16506569,215.0788,16.896,0.6607
174,4495,322001,上海市场,2008-09-16,105333.4999255,32821.61454753,462234.4571,338.20604474,293.6479,16.138,1.0071
175,4500,322001,上海市场,2008-09-17,102279.24824514,31681.78422623,458534.7214,320.05441357,281.3133,15.669,0.999
176,4505,322001,上海市场,2008-09-18,100518.42077124,30984.49616376,664513.5235,436.23990151,391.2586,15.403,1.4477
177,4510,322001,上海市场,2008-09-19,109998.32909299,34123.55545585,585226.8676,417.38661476,254.6312,16.859,1.2671
178,4515,322001,上海市场,2008-09-22,118574.32592375,36327.61961395,1400773.9379,1137.78317559,715.0661,18.177,3.0321
179,4520,322001,上海市场,2008-09-23,116596.66412845,34730.27769246,1002596.7265,777.03682221,545.1996,17.884,2.1702
180,4525,322001,上海市场,2008-09-24,117493.42725432,35188.32811585,648529.6848,492.59264969,397.7606,18.022,1.4003
181,4530,322001,上海市场,2008-09-25,121812.11615976,36460.78957872,1017249.3077,838.31647877,601.1733,18.687,2.1954
182,4535,322001,上海市场,2008-09-26,121615.04903144,36613.22203588,782956.6442,666.60810465,509.0679,18.655,1.6895
183,4540,322001,上海市场,2008-10-06,115249.68934191,34835.97488858,610581.3731,474.52422302,403.8396,17.673,1.317
184,4545,322001,上海市场,2008-10-07,114405.75822425,34475.31483232,571806.6437,474.0673895,383.3764,17.544,1.2334
185,4550,322001,上海市场,2008-10-08,110929.58587396,33234.57695649,507622.0852,407.65812468,350.0972,17.01,1.0948
186,4555,322001,上海市场,2008-10-09,109994.32309269,32863.56341475,450910.0114,358.83153524,309.9194,16.867,0.9725
187,4560,322001,上海市场,2008-10-10,106070.26145917,31324.12297904,540775.2794,384.54349969,360.5495,16.268,1.1663
188,4565,322001,上海市场,2008-10-13,109941.31756168,32619.39696017,569920.4849,421.08957663,362.0566,16.865,1.229
189,4570,322001,上海市场,2008-10-14,106959.0809177,31670.92436073,681174.8346,534.01669208,431.1794,16.404,1.4689
190,4575,322001,上海市场,2008-10-15,105757.97418092,31384.80983091,409902.2008,296.56166566,278.6119,16.221,0.8839
191,4580,322001,上海市场,2008-10-16,101265.76441238,30141.93248476,506811.971,351.54719345,331.6968,15.532,1.0827
192,4585,322001,上海市场,2008-10-17,102363.8213264,30384.83500762,386890.0176,261.68973764,258.874,15.7,0.8265
193,4590,322001,上海市场,2008-10-20,104662.45990653,31413.30662683,445777.8507,321.26850025,299.9722,16.052,0.9519
194,4595,322001,上海市场,2008-10-21,103839.67524716,31138.17234217,541204.3687,387.0694442,359.29,15.924,1.1554
195,4600,322001,上海市场,2008-10-22,100517.0667161,30326.33654539,483325.1716,323.68852276,319.8212,15.412,1.0317
196,4605,322001,上海市场,2008-10-23,99462.46483851,30286.75886251,478300.6571,329.72464819,312.7733,15.249,1.0209
197,4610,322001,上海市场,2008-10-24,97600.51889181,29632.84022345,463318.9099,317.54100319,315.961,14.964,0.9834
198,4615,322001,上海市场,2008-10-27,91432.04684409,27481.71761039,505347.9782,322.07683928,344.4016,14.019,1.0715
199,4620,322001,上海市场,2008-10-28,94003.62393292,28326.26770306,598709.4148,397.58181751,370.8166,14.415,1.2694
200,4625,322001,上海市场,2008-10-29,91237.5088399,27409.68510973,523529.7161,355.13819712,335.8723,13.992,1.1098
201,4630,322001,上海市场,2008-10-30,93564.52508995,28073.17432561,535886.208,354.2146727,321.4756,14.351,1.1357
202,4635,322001,上海市场,2008-10-31,91719.66314897,27502.74169447,402196.1924,251.55807719,260.6916,14.068,0.8521
203,4640,322001,上海市场,2008-11-03,91241.1004657,27355.70868532,361548.1416,232.48746514,236.4312,13.995,0.7647
204,4645,322001,上海市场,2008-11-04,90547.61204055,27029.92791507,393049.5144,238.31121521,255.4058,13.888,0.8311
205,4650,322001,上海市场,2008-11-05,93407.53542808,28066.72279247,606327.0848,376.95065703,355.9928,14.328,1.2818
206,4655,322001,上海市场,2008-11-06,91132.18798197,27432.82788542,461374.3883,273.75544184,293.8402,13.979,0.9753
207,4660,322001,上海市场,2008-11-07,92707.59457092,27960.04538405,475792.2265,291.9684789,291.0339,14.223,1.0054
208,4665,322001,上海市场,2008-11-10,99449.09666478,30105.42134784,912989.6328,568.79037,498.4065,15.259,1.9274
209,4670,322001,上海市场,2008-11-11,97794.42892861,29714.17856441,908836.8576,567.41133728,519.5713,15.003,1.9185
210,4675,322001,上海市场,2008-11-12,98636.96763855,30180.76749307,658833.2153,409.95271867,391.1444,15.132,1.3899
211,4680,322001,上海市场,2008-11-13,102271.43147491,31409.9784712,1211598.4853,782.26922035,683.5645,15.689,2.556
212,4685,322001,上海市场,2008-11-14,105392.43489235,32533.50741168,1304394.932,878.49964183,753.9208,16.166,2.7508
213,4690,322001,上海市场,2008-11-17,107729.47573438,33465.61288429,1370649.1268,902.54038072,765.4105,16.522,2.8865
214,4695,322001,上海市场,2008-11-18,100935.37786687,31031.34283652,1567788.7942,1015.05785712,913.685,15.481,3.2976
215,4700,322001,上海市场,2008-11-19,107039.16397606,33005.46873663,1288434.6458,842.56996908,721.3428,16.418,2.7077
216,4705,322001,上海市场,2008-11-20,105258.09305314,32653.48146738,1308405.7838,860.46868699,756.3046,16.141,2.7496
217,4710,322001,上海市场,2008-11-21,104495.57554985,32573.21649962,1289883.1198,861.78656014,738.9771,16.024,2.7033
218,4715,322001,上海市场,2008-11-24,100657.94596435,31219.22981989,847883.2642,550.66835013,549.3188,15.436,1.7752
219,4720,322001,上海市场,2008-11-25,100215.17303371,31106.99977067,695786.9652,457.68413032,453.4768,15.369,1.4568
220,4725,322001,上海市场,2008-11-26,100552.12238412,31254.50164532,652549.7046,423.38122303,390.2527,15.431,1.3665
221,4730,322001,上海市场,2008-11-27,101627.46115509,31681.2526732,1225071.263,840.81864784,651.9024,15.595,2.5654
222,4735,322001,上海市场,2008-11-28,99152.56281055,31003.56437818,779962.8199,506.68584568,482.4153,15.215,1.6328
223,4740,322001,上海市场,2008-12-01,100395.80175214,31762.8668331,833445.308,531.10482117,509.5352,15.403,1.742
224,4745,322001,上海市场,2008-12-02,100149.05044084,31884.38632986,1050735.3681,682.60291796,635.6767,15.359,2.1958
225,4750,322001,上海市场,2008-12-03,104200.11645378,33320.13383679,1357021.176,895.38528692,782.0601,15.981,2.8291
226,4755,322001,上海市场,2008-12-04,106113.5079407,33812.32040751,1765365.1966,1233.30208998,996.6038,16.277,3.6803
227,4760,322001,上海市场,2008-12-05,107678.51053589,34434.92852698,1191009.2168,814.54017526,704.3328,16.459,2.4767
228,4765,322001,上海市场,2008-12-08,111567.85522784,35891.1159962,1653548.3309,1168.24341496,904.4558,17.051,3.4337
229,4770,322001,上海市场,2008-12-09,108775.99980628,34979.99156997,1454815.6339,1041.63972576,891.7408,16.622,3.0172
230,4775,322001,上海市场,2008-12-10,110971.07909996,35984.12766849,1283211.5093,931.21010107,748.7364,16.953,2.6606
231,4780,322001,上海市场,2008-12-11,108422.99174986,35043.0605185,1217117.4435,877.85204505,748.294,16.563,2.5236
