-0.004119065,0.005907827
-0.00239002,-0.001263837
0.006191959,0.009106413
0.002650745,0.003807081
-0.00659143,0.005143132
-0.002798755,0.002408179
-0.009108148,-0.00989069
-0.003950556,-0.028542898
-0.009982592,-0.026620402
0.014363032,0.005591886
-0.026495585,-0.052727486
-0.027085303,-0.074908776
0.042471455,0.03094258
0.002717197,0.003118003
0.016828022,0.009273628
-0.024938837,-0.074622272
-0.003881959,0.008707718
-0.01454727,-0.009034747
0.024317313,-0.007829844
-0.016393505,-0.014390149
0.049732058,0.078190699
-0.009005406,-0.015633417
-0.013802424,-0.023976946
-0.00410988,0.013622847
1.25E-05,-0.012197366
0.001642152,0.015669779
-0.002176678,0.02082817
0.004974835,-0.02107447
-0.004208706,-0.008763661
-0.01728939,-0.035270342
-0.006934852,-0.041523138
-0.004945157,0.01082861
0.021520974,0.022368052
-0.005714074,-0.007999987
0.005363838,0.011339086
-0.005452738,0.020422688
-0.010362883,-0.023439046
0.006632107,-0.009919299
-0.003516299,0.015792989
-0.013023741,-0.013963396
-0.016488325,-0.036518654
-0.005610206,0.004710929
-0.003690248,-0.023255557
-0.023889131,-0.024588831
-0.007718135,-0.002163872
-0.022799609,-0.03665581
-0.019439795,-0.040371916
0.019055037,0.024954656
-0.058817541,0.011221612
0.007709723,-0.001967732
-0.04423848,-0.045917649
-0.011319102,0.000945725
0.025100288,-0.006290928
-0.037066538,-0.055686731
0.027871246,0.048253556
-0.03659465,-0.030467449
-0.03262075,-0.042215512
-0.037987075,0.005607286
0.016388152,0.028957035
0.030318077,0.043542786
-0.009249966,0.003583121
-0.036711115,-0.056553466
0.004824062,0.01679939
-0.001054933,0.006073559
0.015181592,-0.057816858
0.007434195,0.015555108
-0.014626887,-0.017095118
-0.02490522,-0.021141225
-0.039532363,-0.040551609
-0.006578286,0.007182991
-0.002767831,0.00983795
0.031492138,0.040632574
0.059291536,0.088874107
-0.016301396,-0.007080211
-0.020202663,-0.023613566
-0.010249014,0.013913376
0.031093687,0.047039987
0.009329898,0.018219434
-0.009321501,-0.007340337
-0.018178377,-0.042222431
0.009689728,0.021474609
-0.007031797,-0.011923942
-0.00481199,0.003725726
-0.020913038,-0.018572097
0.001856315,0.026932461
-0.003942423,-0.005513015
0.002881623,-0.003605567
0.008052772,-0.005387208
-0.020555523,-0.045865236
-0.001944139,0.028918279
-0.019400161,-0.016659712
-0.01171071,-0.003603827
-0.015660536,-0.031752534
0.000716008,0.003223468
-0.012033828,0.024471137
-0.018966351,-0.016789057
0.003659053,0.009339637
-0.015187949,0.007454624
-0.007402281,-0.006568421
-0.005894069,-0.019536902
-0.005974629,-0.005435658
-0.007626263,-0.00657807
-0.022702499,-0.080435992
-0.002140826,-0.015777388
-0.018474641,-0.022304683
-0.017988054,-0.030461313
-0.007700285,0.001846802
-0.026357133,-0.027997611
0.027478047,0.051045746
-0.060859692,-0.067597388
0.021547841,0.029698578
-0.015805771,-0.025508196
0.012708822,0.015315295
0.010367402,0.035741159
-0.027089592,-0.001089745
-0.027326182,-0.054317897
0.009530306,-0.004495922
-0.006316596,-0.031369528
-0.012692422,4.53E-05
0.006163361,0.019347585
-0.007413822,-0.012519934
0.014859416,0.044862345
0.007913724,0.008043067
0.005338425,0.036827151
0.001061376,-0.015561401
-0.001074783,-0.006565175
-0.003914014,0.007540547
-0.006099952,-0.034932208
-0.011144386,-0.026829968
0.003838779,-0.007824336
0.014459062,0.034265302
0.008372006,0.029453961
-0.013740721,-0.005361697
-0.009292082,-0.002909238
0.001785547,0.025207049
-0.01172169,-0.015649817
-0.010902023,0.013145216
-0.005455786,-0.018320708
0.005831731,-0.004797987
-0.006976866,-0.021721032
0.003625443,0.009359043
-0.020490588,-0.02167538
0.005078436,-0.018774277
-0.008241068,0.010581022
2.69E-06,0.003014169
-0.004591109,-0.045705025
-0.018564471,-0.053460535
0.004890326,-0.005226433
0.001414261,-0.004446224
-0.006241002,-0.003774031
-0.007768647,0.005535551
-0.01263517,-0.054826686
0.007128618,0.01054865
0.022634055,0.073501498
-0.025093502,-0.036963254
0.001075339,-0.010953311
-0.00696875,0.003381898
-0.006912154,-0.026574696
-0.002409408,-0.003383042
0.004400256,0.003408147
0.012842982,0.019895709
-0.009208584,-0.030593784
0.000116724,-0.008744715
-0.010304293,-0.012318659
-0.00560259,0.000324544
0.006445205,-0.033470711
-0.008626732,-0.02716541
0.002158354,0.001099506
-0.004998616,0.002318146
-0.005459063,-0.033942933
-0.000224335,0.0003328
-0.022831086,-0.045767914
-0.009747983,-0.029416657
-0.012844244,-0.017365669
0.060714867,0.090344578
0.058142671,0.074866893
-0.001563497,-0.015728413
-0.002007475,0.006926188
0.02152827,0.035752334
0.003256994,-0.001619155
-0.032665353,-0.053754589
-0.005514221,-0.007341008
-0.031568962,-0.030879643
-0.005105173,-0.008467445
-0.01860865,-0.03632703
0.016073497,0.035837655
-0.019428907,-0.027500401
-0.003512279,-0.011293274
-0.022478829,-0.043404768
-0.008506268,0.0107849
-0.002549744,0.022207729
-0.008660716,-0.007871299
-0.015718824,-0.032541164
