,equity_series,return,drawdown
2015-07-08,0.9625997199304546,-0.04574230723403483,0.3288908657857944
2015-07-09,1.0128314418732707,0.05218339555141904,0.2938701123769242
2015-07-10,1.0547866996392556,0.04142373156226964,0.26461957746393017
2015-07-13,1.0829214187607126,0.02667337304412265,0.24500450112428096
2015-07-14,1.0755968833783034,-0.006763681330443472,0.25011105008459555
2015-07-16,1.0468081994016252,-0.02676530996097426,0.2701820602653908
2015-07-17,1.0827562694112194,0.03434064619492161,0.24511964061025793
2015-07-20,1.0844815191149062,0.00159338694443667,0.2439168241009947
2015-07-21,1.0995084495950578,0.01385632693161587,0.2334402884282436
2015-07-22,1.1059286008862932,0.005839110462134256,0.22896426159655447
2015-07-23,1.1255860421369341,0.017774602478756174,0.2152594078495189
2015-07-24,1.1195949740027835,-0.005322621203419087,0.21943628476448274
2015-07-27,1.0430026007754174,-0.0684107869415781,0.27283526278178627
2015-07-28,1.035801051481571,-0.006904632153833967,0.2778560678075175
2015-07-29,1.068922750105826,0.03197689225829525,0.25476414909281675
2015-07-30,1.0529144276565132,-0.014976126616940255,0.26592489555548593
2015-07-31,1.0419969840170789,-0.010368785299802119,0.2735363627074009
2015-08-03,1.0302249181522658,-0.011297600708429778,0.28174365881072627
2015-08-04,1.0606441593734703,0.029526796222093088,0.26053585018920433
2015-08-05,1.048866230022361,-0.011104505924085406,0.2687472342214272
2015-08-06,1.0449472416412948,-0.003736404384935388,0.2714794902619784
2015-08-07,1.0659162891612088,0.020067087298089925,0.25686020559461653
2015-08-10,1.1024550164738363,0.03427917152985849,0.23138598911153063
2015-08-11,1.1062591808119677,0.0034506299860641576,0.22873378655784982
2015-08-12,1.0899521160496202,-0.014740727168816359,0.24010281138472667
2015-08-13,1.101969860571962,0.011025938062213525,0.2317242320494044
2015-08-14,1.1063917653578617,0.004012727520156245,0.22864135073227998
2015-08-17,1.1122570965945804,0.00530131497754005,0.22455213557186182
2015-08-18,1.058371535198947,-0.048447037614429034,0.26212028742784055
2015-08-19,1.0754983843271124,0.016182265450805033,0.25017972204823424
2015-08-20,1.0531966450143784,-0.020736190437596225,0.2657281381258133
2015-08-21,1.013367024454705,-0.037817838433324646,0.2934967127643078
2015-08-24,0.9393214164409937,-0.07306889431650443,0.3451201267935956
2015-08-25,0.8884769662770189,-0.05412891612396098,0.38056806452165526
2015-08-26,0.8925685680915326,0.004605186144170714,0.37771546515513355
2015-08-27,0.9306221296444301,0.04263376833251331,0.3511851304596517
2015-08-28,0.9585975096009736,0.03006094424944772,0.3316811428381866
2015-08-31,0.9463096579559594,-0.01281857246857343,0.3402480365408296
2015-09-01,0.930138958047583,-0.017088169577921697,0.35152198997178663
2015-09-07,0.9072319829666359,-0.024627476231110834,0.3674923667501545
2015-09-08,0.9299225009493665,0.025010712153834103,0.3516729003998399
2015-09-09,0.9474626633216435,0.018861961458476628,0.33944417963469575
2015-09-10,0.940861003633524,-0.006967725424635973,0.34404675121864636
2015-09-11,0.9428663372960271,0.0021313814205909942,0.3426486646514174
2015-09-14,0.9214461688206514,-0.02271813896421937,0.35758246363618174
2015-09-15,0.8951540194600391,-0.02853357065260076,0.37591292979848845
2015-09-16,0.9247322591069219,0.03304262618931708,0.3552914540282337
2015-09-17,0.9080462476167179,-0.018044154214235886,0.366924674454984
2015-09-18,0.9109550079493797,0.003203317386417437,0.36489673325775385
2015-09-21,0.9255240244862333,0.015993124149621174,0.35473944786491507
2015-09-22,0.9339510386995958,0.009105127463374663,0.34886426829063766
2015-09-23,0.925199226704088,-0.009370739613602797,0.3549658916855989
2015-09-24,0.9294458629036592,0.004589969464954269,0.35200520482458175
2015-09-25,0.9181262772059564,-0.012178854250143756,0.3598970389898749
2015-09-28,0.9247267270527324,0.007189043610495993,0.3552953108879654
2015-09-29,0.9161366650490486,-0.009289297856742929,0.361284164774766
2015-09-30,0.920243508233809,0.004482784437560339,0.35842093936859487
2015-10-08,0.9415993226827378,0.023206699376685958,0.34353200698214525
2015-10-09,0.9468949591614957,0.0056240869669170745,0.33983997389841536
2015-10-12,0.97298597851103,0.027554291103881967,0.321649732364066
2015-10-13,0.976295768354994,0.00340168298111454,0.3193421998034144
2015-10-14,0.9673717594419906,-0.009140681750613222,0.32556387613608384
2015-10-15,0.9860352636705088,0.0192930009030694,0.31255197938931467
2015-10-16,0.996588761958587,0.01070296233503143,0.30519424911742654
2015-10-19,0.9998311734803769,0.003253510018934591,0.3029336916457168
2015-10-20,1.006587002525421,0.00675696980073881,0.29822363565105436
2015-10-21,0.9819759694522964,-0.024449980986619324,0.3153820544162449
2015-10-22,0.9950349444487743,0.013298670642380106,0.3062775458420638
2015-10-23,1.0097250560806805,0.014763412796566788,0.29603583488508267
2015-10-26,1.0133676330364314,0.0036074938755008557,0.2934962884708585
2015-10-27,1.0122011831971285,-0.0011510628534757705,0.2943095186490424
2015-10-28,1.000068746916466,-0.011986190573637923,0.30276805924451733
2015-10-29,1.0041817721091464,0.004112742454318363,0.2999005238412653
2015-10-30,1.0023063250202477,-0.001867637056346405,0.3012080555660681
2015-11-03,1.0011130547529035,-0.0011905245308315715,0.3020399845178642
2015-11-04,1.0365057546808387,0.035353349714005056,0.2773647600041319
2015-11-05,1.044625042459331,0.007833326290592968,0.2717041223801633
2015-11-06,1.0592277933149306,0.01397894006180489,0.2615233179596559
2015-11-09,1.0793660727351138,0.019012227159522554,0.24748323152869445
2015-11-10,1.0800030045792701,0.000590098077237533,0.24703917283053056
2015-11-11,1.0849478190314092,0.0045785191626068755,0.24359172725464284
2015-11-12,1.0821190084705452,-0.0026073240677966236,0.24556392874925237
2015-11-13,1.0659765191916022,-0.01491748056598563,0.25681821418041395
2015-11-16,1.0773873224389892,0.010704554032804126,0.24886278459791233
2015-11-17,1.0770534373568348,-0.00030990255333473993,0.24909556393887022
2015-11-18,1.069853523124392,-0.006684825453147303,0.25411522902593286
2015-11-19,1.0886775002214253,0.01759491060239715,0.24099145316095472
2015-11-20,1.1001814221696016,0.010566877652781859,0.23297110270909072
2015-11-23,1.0986245523213782,-0.001415102833815518,0.2340565274752654
2015-11-24,1.0993721611657066,0.0006804953000081326,0.2335353065421404
2015-11-25,1.111424055400155,0.010962524484583458,0.2251329185735398
2015-11-26,1.1085134381718944,-0.002618817915734928,0.22716215436869258
2015-11-27,1.0606746974517347,-0.043155760744816085,0.26051455952929636
2015-11-30,1.0717445383183666,0.010436603129335698,0.2527968434671817
2015-12-01,1.0723456025970954,0.0005608279372917302,0.2523777910621655
2015-12-02,1.0882472944080368,0.014828887042040773,0.2412913857757054
2015-12-03,1.1015478862648234,0.012222030714095666,0.23201842578960707
2015-12-04,1.091080096138346,-0.00950280079241217,0.23931640170157165
2015-12-07,1.1015238881334177,0.009571975542433053,0.23203515690312915
2015-12-08,1.0843125293954645,-0.01562504356316652,0.24403464103149808
2015-12-09,1.0797648846479775,-0.004194035044511102,0.24720518623944832
2015-12-10,1.0759998516216738,-0.0034869007872312396,0.24983010706817366
2015-12-11,1.0652319507128478,-0.010007344232062176,0.25733731541927163
2015-12-14,1.081247338008496,0.015034647885777908,0.2461716434586938
2015-12-15,1.0817520609822862,0.0004667969631442226,0.24581975867112826
2015-12-16,1.0843496357696107,0.002401266316946815,0.2440087710607184
2015-12-17,1.1034231005005717,0.017589773724066005,0.23071105640629774
2015-12-18,1.1089406144466167,0.005000361097698525,0.22686433389986216
2015-12-21,1.133655625549089,0.022287046556416,0.20963342331506274
2015-12-22,1.1354246974925772,0.0015605020639590794,0.20840005464086153
2015-12-23,1.1265619967031084,-0.007805626219898887,0.2145789879300274
2015-12-24,1.1259487137683455,-0.000544384540360543,0.21500655898667265
2015-12-25,1.131960995665678,0.005339747560269004,0.21081489217519456
2015-12-28,1.1073963659332404,-0.02170095067453426,0.2279409592731777
2015-12-29,1.1197435417545467,0.011149734820468549,0.2193327057033282
2015-12-30,1.1277481541891272,0.007148612281378197,0.21375201789564868
2015-12-31,1.1181720348605533,-0.008491363335867641,0.22042833518378957
2016-01-04,1.051178371801929,-0.05991355620602612,0.26713524594038085
2016-01-05,1.0468590625656082,-0.004109016463986537,0.2701465992806873
2016-01-06,1.0653507493235697,0.017663969696782855,0.25725449092728747
2016-01-07,1.001408090276253,-0.060020288236448116,0.3018342904681591
2016-01-08,1.0086403625696032,0.007222102920453777,0.29679206585838847
2016-01-11,0.956166392549294,-0.05202445982493398,0.3333760787767136
2016-01-12,0.9538768185564725,-0.0023945351046245067,0.33497233315766517
2016-01-13,0.9352712603700427,-0.019505200068271056,0.3479438308503604
2016-01-14,0.9523586853917575,0.01827002041627379,0.3360307513274392
2016-01-15,0.9296190629713755,-0.023877161797529967,0.3518844525065784
2016-01-18,0.9364174957245965,0.007313138277834863,0.34714469388774427
2016-01-19,0.9615506080636317,0.026839644126455786,0.3296222898056229
2016-01-20,0.9529600060352095,-0.008934113250390396,0.33561152018903695
2016-01-21,0.9209844188545901,-0.033553965515986106,0.3579043883298324
2016-01-22,0.9278500581331838,0.007454674735032141,0.35311777439603975
2016-01-25,0.931672080336204,0.004119223973224839,0.35045312162447895
2016-01-26,0.87799663742117,-0.057611947430757704,0.38787478223526217
2016-01-27,0.8672581151760607,-0.012230709990701305,0.39536150825173755
2016-01-28,0.8387165636850914,-0.03291010022451635,0.4152602216147733
2016-01-29,0.8610541256637374,0.026633028302792683,0.39968683054727083
2016-02-02,0.8785255378203116,0.02029072463140058,0.38750604133330224
2016-02-03,0.8766596361946298,-0.002123901406794859,0.3888069181137679
2016-02-04,0.8912051464180742,0.01659196981690969,0.37866602094680735
2016-02-05,0.8906780124099237,-0.0005914844750046777,0.37903353034921017
2016-02-15,0.8882235909185952,-0.0027556776490840207,0.3807447137704575
2016-02-16,0.9145716488639276,0.02966376733822562,0.3623752690367781
2016-02-17,0.9220480409581927,0.008174747274915184,0.35716284800491793
2016-02-18,0.9216741181431473,-0.0004055350680609582,0.35742354101310436
2016-02-19,0.919634987174791,-0.002212420776732227,0.358845190521606
2016-02-22,0.9395697656656908,0.02167683784208929,0.34494698168486715
2016-02-23,0.9327957587103137,-0.00720969022516138,0.3496697110279763
2016-02-24,0.9347345956216025,0.0020785224345032383,0.348317984932511
2016-02-25,0.8846188717621423,-0.053614923523969016,0.3832578663323004
2016-02-26,0.8858341443763413,0.0013737810180085575,0.38241059769606156
2016-02-29,0.8599774916954304,-0.029189044975360456,0.40043744253621716
2016-03-01,0.870526167721375,0.012266223392833453,0.39308307426838784
2016-03-02,0.8996212115677087,0.033422365605034754,0.3727984748847022
2016-03-03,0.9062620330110488,0.007381797314191418,0.3681686003511493
2016-03-04,0.9161075625271315,0.010863888320876702,0.36130445458774096
2016-03-07,0.9201454102125409,0.004407613091055307,0.3584893317405832
2016-03-08,0.9270568202238331,0.007511215004262883,0.3536708071837583
2016-03-09,0.9211841777920284,-0.006334716819608399,0.35776511959249524
2016-03-10,0.9031708837405142,-0.01955449787977248,0.3703237001997398
2016-03-11,0.9034186158576096,0.0002742915228504117,0.3701509853285647
2016-03-14,0.9153639193948109,0.013222334948081338,0.36182291068986006
2016-03-15,0.917689820037725,0.0025409573106747185,0.36020132994927234
2016-03-16,0.9273528004491209,0.010529680291101684,0.35346445450296604
2016-03-17,0.9324912438554525,0.005540980092843872,0.3498820139160511
2016-03-18,0.947843546344365,0.016463749756445267,0.3391786340810009
2016-03-21,0.962474945969306,0.0154365134218315,0.3289778561965593
2016-03-22,0.9582797586279123,-0.004358749657809358,0.33190267373624505
2016-03-23,0.960291499549677,0.0020993252791283723,0.3305001201303014
2016-03-24,0.94758017347989,-0.013236945318945259,0.339362253431177
2016-03-25,0.9531696671680043,0.0058987026581482915,0.3354653477994184
2016-03-28,0.9464202309507529,-0.0070810438579156365,0.3401709468167554
2016-03-29,0.9343182748236094,-0.01278708519891436,0.34860823713652855
2016-03-30,0.9596489456650252,0.027111393969253106,0.33094809842521067
2016-03-31,0.9587824651546908,-0.0009029140439830163,0.331552194783296
2016-04-01,0.9611579608813363,0.002477616991318543,0.32989603714328153
2016-04-05,0.9719813070153805,0.011260736085585421,0.32235017326764703
2016-04-06,0.96932465139,-0.002733237363934715,0.32420235109373585
2016-04-07,0.9564442635725564,-0.013288001908311364,0.3331823515420347
2016-04-08,0.9510157983799286,-0.005675673323975228,0.3369669906813434
2016-04-11,0.964599247446682,0.014283095075700247,0.3274968271709173
2016-04-12,0.9617338914478512,-0.0029705144456784183,0.32949450756057075
2016-04-13,0.9723964014041786,0.011086757003307302,0.32206077609651185
2016-04-14,0.9789345553815185,0.006723753777676089,0.317502479678756
2016-04-15,0.9843143614306266,0.005495572732143961,0.31375176491632284
2016-04-20,0.9606426157095648,-0.024048969159259914,0.3302553275574467
2016-04-21,0.9558556464729269,-0.004983090650316435,0.33359272597279443
2016-04-22,0.9634728136990097,0.007968951435491256,0.3282821587698136
2016-04-25,0.9591516411108874,-0.004484996905654626,0.3312948112092039
2016-04-26,0.9651404242763574,0.006243833517851183,0.327119527337871
2016-04-27,0.9655881514239439,0.0004638984507587818,0.3268073791290572
2016-04-28,0.9668515552778759,0.0013084293257625834,0.32592655416202265
2016-04-29,0.9634903205267386,-0.003476474473034674,0.3282699532894289
2016-05-04,0.9631727090541716,-0.00032964677049718283,0.32849138692997293
2016-05-05,0.9652517059380056,0.0021584881551259816,0.3270419435425963
2016-05-06,0.9421269208619729,-0.023957258955124683,0.34316417396708365
2016-05-09,0.922859628193233,-0.02045084610374137,0.3565970223607067
2016-05-10,0.9210764873276547,-0.0019321907808117489,0.3578401996624482
2016-05-11,0.9213373401108852,0.0002832042580820371,0.3576583372726234
2016-05-12,0.9216945717118622,0.0003877315999523123,0.3574092811120181
2016-05-13,0.9191937736535765,-0.002713261133393652,0.35915279753425633
2016-05-16,0.9259507187320353,0.007350947397741336,0.35444196345894097
2016-05-17,0.9220622736892395,-0.004199408201897015,0.35715292517239206
2016-05-18,0.9154564113235885,-0.007164225838262039,0.36175842679592307
2016-05-19,0.9126162779061732,-0.003102423427576384,0.36373852240508464
2016-05-20,0.9177108903946612,0.005582425617233877,0.3601866400332997
2016-05-23,0.9203875798417033,0.0029167022807050635,0.3583204949470592
2016-05-24,0.91203940607611,-0.009070280769139738,0.364140708221692
2016-05-25,0.9164863799891488,0.004875857209033496,0.36104034910994387
2016-05-26,0.9192169951651671,0.002979438904537224,0.35913660786765245
2016-05-27,0.9190054503418515,-0.00023013589220843844,0.3592840935361845
2016-05-30,0.9216888247658116,0.0029198678016131296,0.3574132877909195
2016-05-31,0.947215221963503,0.027695244329535296,0.3396166917933763
2016-06-01,0.944915074121527,-0.0024283265182415414,0.34122031809289854
2016-06-02,0.946434121601879,0.0016076021242059646,0.34016126247688083
2016-06-03,0.9510262271228757,0.004852007568391992,0.3369597199285006
2016-06-06,0.9478118301470523,-0.0033799246373550362,0.33920074610667295
2016-06-07,0.947940315343959,0.00013555981558788233,0.33911116828167465
2016-06-08,0.9461605692877713,-0.0018774874613723957,0.34035197877658685
2016-06-13,0.9232297930817046,-0.024235607517789415,0.3563389493188439
2016-06-14,0.927740477539208,0.004885765701350353,0.35319417223413085
2016-06-15,0.9401116657615229,0.01333475095872605,0.3445691776022203
2016-06-16,0.9365721645561683,-0.0037649795596222946,0.3470368612512944
2016-06-17,0.9417135264835976,0.0054895523505822386,0.34345238591813276
2016-06-20,0.9424462347730616,0.0007780585802987794,0.34294155341362176
2016-06-21,0.9405496280807915,-0.0020124295925769697,0.34426383727558485
2016-06-22,0.945839161410338,0.005623874776645055,0.34057605920990497
2016-06-23,0.9411763530952074,-0.004929811013722252,0.3438268946159241
2016-06-24,0.9311505961065208,-0.010652368130282142,0.35081669209166577
2016-06-27,0.9393994509866173,0.008858776351094999,0.3450657223560418
2016-06-28,0.9448603526002058,0.005813183739731942,0.3412584690626488
2016-06-29,0.9529500296469609,0.0085617700271714,0.3356184755674164
2016-06-30,0.9506614339413916,-0.0024015904657845866,0.33721404790213716
2016-07-01,0.9552441839284397,0.0048205910363359195,0.33401902788244475
2016-07-05,0.9661156154859593,0.011380788012559151,0.32643963961837685
2016-07-06,0.9662558793529109,0.00014518331419477448,0.32634184989294635
2016-07-07,0.9653254404727548,-0.0009629321798064749,0.32699053700387337
2016-07-08,0.9564789528786435,-0.009164254067290378,0.33315816671246057
2016-07-11,0.9556323185914007,-0.0008851572579769984,0.3337484266011177
2016-07-12,0.9672490484770591,0.012156066365337503,0.32564942825887044
2016-07-13,0.9677639592739076,0.0005323456225252432,0.3252904406839566
2016-07-14,0.9684811401630737,0.0007410700535948056,0.3247904336346734
2016-07-15,0.9695471892605758,0.0011007432703569187,0.32404720124841613
2016-07-18,0.9788243130647466,0.009568511885683417,0.3175793388594006
2016-07-19,0.9744107139175413,-0.004509082057214231,0.320656429618022
2016-07-20,0.9710751291785717,-0.003423181509939588,0.3229819459670499
2016-07-21,0.9749845194794265,0.004025837119483899,0.32025638155456326
2016-07-22,0.9669011394191671,-0.008290777852119513,0.3258919848914903
2016-07-25,0.9690389836686757,0.0022110267144712648,0.3244015140616461
2016-07-26,0.9769943060108705,0.008209496703710295,0.31885519051830347
2016-07-27,0.9642022306060007,-0.013093295760443602,0.3277736209645383
2016-07-28,0.9600566003626582,-0.004299544340129802,0.3306638880878062
2016-07-29,0.9609035321429152,0.0008821685929112366,0.33007342079177604
2016-08-02,0.9606865590091843,-0.00022580116158699148,0.33022469099153917
2016-08-03,0.95810052512408,-0.0026918601710962387,0.3320276324694428
2016-08-04,0.9570243809550085,-0.0011232059067414202,0.3327779029781932
2016-08-05,0.9630204218472976,0.006265295860389264,0.32859755913576216
2016-08-08,0.9651445963251252,0.002205741882142842,0.3271166186521749
2016-08-09,0.9708564343404475,0.005918116349685532,0.3231344165115887
2016-08-10,0.9731288458981537,0.002340625737573543,0.3215501275059979
2016-08-11,0.9786091488248622,0.005631631360850653,0.31772934792729557
2016-08-12,0.9998373770935214,0.02169224382803958,0.3029293665858189
2016-08-15,1.0211762547736707,0.02134234843488292,0.2880522422437689
2016-08-16,1.006484253688938,-0.0143873312917846,0.29829527049705107
2016-08-17,1.0056015322048044,-0.0008770345694910642,0.29891068980240054
2016-08-18,1.0020640238666367,-0.0035178032499727507,0.30137698405633484
2016-08-19,1.004353177821765,0.0022844388188840714,0.2997810225189472
2016-08-22,1.0015712410817617,-0.0027698789643267885,0.3017205443350943
2016-08-23,1.0044523009451378,0.0028765401253578737,0.29971191546216125
2016-08-24,1.003399854126082,-0.0010477817792498012,0.30044566455736565
2016-08-25,1.0008929065952459,-0.0024984531545697575,0.3021934682935452
2016-08-26,1.0005125497882796,-0.0003800174868459072,0.30245864697802904
2016-08-29,0.9963563543695154,-0.004154066252985755,0.30535627997267967
2016-08-30,1.0026981590699866,0.006364996492127739,0.30093487513142714
2016-08-31,1.0054748081657203,0.0027691774145761627,0.29899903977632325
2016-09-01,1.0026509006718356,-0.0028085313236603238,0.3009678229310273
2016-09-02,1.002591116399792,-5.9626208886331966e-05,0.3010095035696355
2016-09-05,1.00421757281362,0.0016222529675591346,0.2998755641625057
2016-09-06,1.0033173564636728,-0.0008964355676678304,0.30050318060858383
2016-09-07,1.0041977353675418,0.0008774680296292914,0.29988939451274055
2016-09-08,1.005163187709287,0.0009614165694089571,0.2992162965762062
2016-09-09,1.000568133419544,-0.004571451029971474,0.3024198949590101
2016-09-12,0.9838125322847621,-0.01674608712304071,0.31410163217332643
2016-09-13,0.9860051182439242,0.0022286623591489807,0.31257299629874935
2016-09-14,0.9784274548904687,-0.0076852170574442935,0.31785602203334207
2016-09-19,0.9857136900516532,0.007446883389019554,0.31277617537490243
2016-09-20,0.9846317934974979,-0.0010975768776212425,0.31353045635456134
2016-09-21,0.9869615206209029,0.002366089678182748,0.311906207852955
2016-09-22,0.9919071596872644,0.005010974554762848,0.3084581873692158
2016-09-23,0.9905973613815865,-0.0013204847781226325,0.30937135780623004
2016-09-26,0.9799464142934191,-0.010752044678690176,0.3167970278234806
2016-09-27,0.9844134602532315,0.004558459416409422,0.3136826748016437
2016-09-28,0.9802729350905639,-0.004206083449531994,0.3165693827442876
2016-09-29,0.9839879417078771,0.00378976760892602,0.31397933952806345
2016-09-30,0.985467973242307,0.0015041155198112222,0.31294748520573656
2016-10-10,0.993902379689779,0.008558782909729556,0.30706715188402867
2016-10-11,0.994242316695071,0.0003420225288102152,0.3068301532390204
2016-10-12,0.9911463036403443,-0.0031139421474415396,0.308988644040185
2016-10-13,0.9893291883467983,-0.0018333471929138367,0.3102555077699055
2016-10-14,0.991078792887325,0.001768475610681719,0.3090357114577946
2016-10-17,0.9845769655768046,-0.006560353583571876,0.31356868150425266
2016-10-18,0.9906135687318296,0.006131164313283088,0.30936005830077173
2016-10-19,0.9905386461125091,-7.56325389490442e-05,0.30941229315306207
2016-10-20,0.9920253630490091,0.0015009176495384136,0.30837577787530124
2016-10-21,0.9956744009777238,0.0036783716068500283,0.30583172697402805
2016-10-24,1.0064144174364835,0.010786675290851422,0.2983439592156857
2016-10-25,1.005288446817535,-0.001118794205886564,0.2991289679286405
2016-10-26,0.9983869733351373,-0.006865167409658257,0.3039405648963903
2016-10-27,0.9964540433173235,-0.0019360529228028556,0.3052881728001672
2016-10-28,0.9994530977974129,0.0030097268410946842,0.30319727996701795
2016-10-31,0.9964430560689621,-0.0030116888277041953,0.30529583293405516
2016-11-01,1.001535801751172,0.005110924955713081,0.3017452520697599
2016-11-02,0.995542338343156,-0.0059842727514448635,0.3059237989313658
2016-11-03,1.000950038699069,0.005431913990632475,0.30215363670421613
2016-11-04,0.9989314388940274,-0.0020166838773144624,0.3035609722139173
2016-11-07,0.9976367301588822,-0.0012960936904524711,0.3044636224436157
2016-11-08,1.0039724547838125,0.006350733120983998,0.300046456533819
2016-11-09,0.995479960935389,-0.008458891285271553,0.30596728746274005
2016-11-10,1.0048417230053324,0.009404269736526638,0.2994404166280664
2016-11-11,1.005773115057249,0.0009269042383421855,0.2987910649810277
2016-11-14,1.008104575235313,0.0023180776490840937,0.29716560822142213
2016-11-15,1.00826107462279,0.00015524122330301537,0.2970564993506629
2016-11-16,1.0077282175953228,-0.0005284911228636835,0.29742799875063086
2016-11-17,1.0064392957452646,-0.0012790371724767935,0.29832661445657027
2016-11-18,1.0046953539877488,-0.0017327838498439885,0.2995424627669053
2016-11-21,1.0120291887862651,0.007299560776714564,0.2944294304023646
2016-11-22,1.020089228148788,0.00796423606337826,0.2888100998267167
2016-11-23,1.0308981025391322,0.010596008753037678,0.28127432541940856
2016-11-24,1.0282409418290832,-0.002577520225815033,0.28312685538245264
2016-11-25,1.0414268646716034,0.012823767568586053,0.27393384079971583
2016-11-28,1.039923170494425,-0.0014438788053087181,0.27498219233823706
2016-11-29,1.0405658344319633,0.0006179917476334396,0.2745341373162148
2016-11-30,1.0324615775581534,-0.007788317284349366,0.28018429563376035
2016-12-01,1.0356248770108079,0.0030638422982633973,0.27797889383176877
2016-12-02,1.0327355389575703,-0.002789946550508904,0.27999329412631746
2016-12-05,1.0340988698437341,0.0013201161717935062,0.2790428016300939
2016-12-06,1.02987979733555,-0.004079950796988752,0.2819842715261779
2016-12-07,1.0291176532094317,-0.0007400321164567902,0.28251562622536963
2016-12-08,1.0383958989351534,0.009015728859364414,0.2760469816505867
2016-12-09,1.0530248863794085,0.014088063578888033,0.2658478854999522
2016-12-12,1.0497239615165266,-0.003134707361220457,0.26814923753753106
2016-12-13,1.036310933169447,-0.012777671882141295,0.2775005864469714
2016-12-14,1.0393160147775622,0.002899787613862781,0.2754054915965273
